met_day,id,ob_hour_count,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q
2015-12-31,5131,12.0,7.6,2.2,-2.5,,6.0,6.0
2016-01-01,5131,24.0,10.2,2.8,7.2,,6.0,1006.0
2016-01-02,5131,24.0,11.1,5.4,2.1,,6.0,6.0
2016-01-03,5131,24.0,9.5,5.8,0.4,,6.0,6.0
2016-01-04,5131,24.0,10.7,5.2,-0.8,,6.0,6.0
2016-01-05,5131,24.0,10.7,4.9,-0.1,,6.0,6.0
2016-01-06,5131,24.0,8.7,5.1,3.9,,6.0,6.0
2016-01-07,5131,24.0,10.3,2.5,-2.9,,6.0,6.0
2016-01-08,5131,24.0,9.0,5.4,0.9,,6.0,1006.0
2016-01-09,5131,24.0,11.2,5.3,3.1,,6.0,6.0
2016-01-10,5131,24.0,9.1,4.5,1.9,,6.0,6.0
2016-01-11,5131,24.0,8.0,3.9,1.8,,6.0,6.0
2016-01-12,5131,24.0,7.4,2.4,0.3,,6.0,6.0
2016-01-13,5131,24.0,7.7,2.0,0.2,,1006.0,6.0
2016-01-14,5131,24.0,5.4,1.1,-1.4,,6.0,6.0
2016-01-15,5131,24.0,5.8,-0.2,-3.7,,6.0,6.0
2016-01-16,5131,24.0,4.9,0.2,-1.7,,6.0,1006.0
2016-01-17,5131,24.0,4.8,1.1,3.0,,6.0,6.0
2016-01-18,5131,24.0,5.6,-2.1,-7.2,,1006.0,6.0
2016-01-19,5131,24.0,5.3,-4.2,-9.3,,6.0,6.0
2016-01-20,5131,24.0,7.7,-3.6,-7.3,,6.0,6.0
2016-01-21,5131,24.0,8.5,2.2,2.2,,6.0,6.0
2016-01-22,5131,24.0,10.7,4.1,-2.0,,6.0,6.0
2016-01-23,5131,24.0,12.0,4.8,6.1,,6.0,6.0
2016-01-24,5131,24.0,14.9,9.9,6.1,,1006.0,6.0
2016-01-25,5131,24.0,13.1,6.2,3.3,,6.0,6.0
2016-01-26,5131,24.0,12.6,9.3,10.0,,6.0,1006.0
2016-01-27,5131,24.0,13.4,2.8,-0.6,,6.0,6.0
2016-01-28,5131,24.0,11.5,3.5,5.9,,6.0,6.0
2016-01-29,5131,24.0,11.9,7.7,6.4,,6.0,6.0
2016-01-30,5131,24.0,8.0,4.3,2.3,,6.0,6.0
2016-01-31,5131,24.0,13.4,6.2,10.5,,6.0,6.0
2016-02-01,5131,24.0,14.0,8.5,6.9,,6.0,6.0
2016-02-02,5131,24.0,10.8,2.6,0.4,,6.0,6.0
2016-02-03,5131,24.0,9.7,4.0,-2.6,,6.0,6.0
2016-02-04,5131,24.0,13.7,8.5,2.8,,6.0,6.0
2016-02-05,5131,24.0,11.2,9.2,8.5,,6.0,6.0
2016-02-06,5131,24.0,12.2,5.5,3.2,,6.0,6.0
2016-02-07,5131,24.0,10.7,6.7,5.6,,6.0,6.0
2016-02-08,5131,24.0,10.0,4.4,1.9,,6.0,6.0
2016-02-09,5131,24.0,8.2,3.5,2.3,,6.0,6.0
2016-02-10,5131,24.0,8.7,-1.1,-5.6,,6.0,6.0
2016-02-11,5131,24.0,9.2,0.0,-3.1,,6.0,1006.0
2016-02-12,5131,24.0,7.0,1.8,-1.5,,6.0,6.0
2016-02-13,5131,24.0,5.1,2.1,-0.1,,6.0,6.0
2016-02-14,5131,24.0,6.7,0.0,-3.1,,6.0,6.0
2016-02-15,5131,24.0,6.5,-2.5,-7.7,,6.0,6.0
2016-02-16,5131,24.0,8.2,-0.4,-2.0,,6.0,1006.0
2016-02-17,5131,24.0,6.8,3.5,2.5,,6.0,6.0
2016-02-18,5131,24.0,7.8,-0.5,-6.3,,6.0,6.0
2016-02-19,5131,24.0,10.5,2.7,7.0,,6.0,1006.0
2016-02-20,5131,24.0,12.6,9.6,10.5,,6.0,1006.0
2016-02-21,5131,24.0,15.3,8.3,7.9,,6.0,6.0
2016-02-22,5131,24.0,9.0,3.6,-0.1,,6.0,6.0
2016-02-23,5131,24.0,8.8,-1.6,-6.8,,6.0,6.0
2016-02-24,5131,24.0,9.1,-1.7,-7.2,,6.0,6.0
2016-02-25,5131,24.0,6.0,0.2,-6.3,,6.0,6.0
2016-02-26,5131,24.0,9.4,3.2,1.3,,6.0,1006.0
2016-02-27,5131,24.0,6.3,3.2,1.7,,6.0,6.0
2016-02-28,5131,24.0,8.8,-0.4,-5.1,,6.0,6.0
2016-02-29,5131,24.0,10.4,3.8,3.6,,6.0,1006.0
2016-03-01,5131,24.0,13.1,3.8,1.8,,6.0,1006.0
