met_day,id,ob_hour_count,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q
2014-12-31,5129,24,8.1,-0.9,,,6,6
2015-01-01,5129,24,12.7,7.5,,,6,6
2015-01-02,5129,24,8.8,2.5,,,6,6
2015-01-03,5129,24,5.1,-2.0,,,6,6
2015-01-04,5129,24,5.5,-1.1,,,6,6
2015-01-05,5129,24,9.0,5.5,,,6,6
2015-01-06,5129,24,9.4,0.0,,,6,6
2015-01-07,5129,24,11.0,3.0,,,6,6
2015-01-08,5129,24,11.0,5.4,,,6,6
2015-01-09,5129,24,15.0,10.5,,,6,6
2015-01-10,5129,24,12.9,1.9,,,6,6
2015-01-11,5129,24,10.0,4.0,,,6,6
2015-01-12,5129,24,11.5,6.0,,,6,6
2015-01-13,5129,24,8.4,1.5,,,6,6
2015-01-14,5129,24,10.5,2.0,,,6,6
2015-01-15,5129,24,8.8,3.2,,,6,6
2015-01-16,5129,24,7.5,-3.0,,,6,6
2015-01-17,5129,24,6.2,0.0,,,6,6
2015-01-18,5129,24,4.0,-2.1,,,6,6
2015-01-19,5129,24,4.5,-5.0,,,6,6
2015-01-20,5129,24,4.5,-3.5,,,6,6
2015-01-21,5129,24,3.5,-1.0,,,6,6
2015-01-22,5129,24,4.1,-5.1,,,6,6
2015-01-23,5129,24,8.0,-3.0,,,6,6
2015-01-24,5129,24,6.6,-1.1,,,6,6
2015-01-25,5129,24,9.5,1.5,,,6,6
2015-01-26,5129,24,9.9,3.5,,,6,6
2015-01-27,5129,24,9.5,5.0,,,6,6
2015-01-28,5129,24,10.0,1.0,,,6,6
2015-01-29,5129,24,6.5,1.0,,,6,6
2015-01-30,5129,24,6.0,-1.4,,,6,6
2015-01-31,5129,24,5.0,1.1,,,6,6
2015-02-01,5129,24,4.8,-3.6,,,6,6
2015-02-02,5129,24,2.0,-0.5,,,6,6
2015-02-03,5129,24,3.9,0.1,,,6,6
2015-02-04,5129,24,4.0,0.5,,,6,6
2015-02-05,5129,24,4.2,-1.0,,,6,6
2015-02-06,5129,24,5.0,-1.0,,,6,6
2015-02-07,5129,24,4.9,1.5,,,6,6
2015-02-08,5129,24,8.2,1.0,,,6,6
2015-02-09,5129,24,9.2,2.0,,,6,6
2015-02-10,5129,24,6.0,3.0,,,6,2006
2015-02-11,5129,24,4.8,2.9,,,6,6
2015-02-12,5129,24,7.2,2.0,,,6,6
2015-02-13,5129,24,8.5,3.5,,,6,6
2015-02-14,5129,24,8.2,5.4,,,6,6
2015-02-15,5129,24,9.0,1.1,,,6,6
2015-02-16,5129,24,7.5,1.8,,,6,6
2015-02-17,5129,24,8.5,-0.5,,,6,6
