met_day,id,ob_hour_count,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q
2019-12-31,5023,12.0,8.6,4.3,,,106.0,106.0
2020-01-01,5023,24.0,8.5,4.5,,,106.0,106.0
2020-01-02,5023,24.0,11.2,8.4,,,106.0,106.0
2020-01-03,5023,24.0,10.5,4.4,,,106.0,106.0
2020-01-04,5023,24.0,9.0,6.1,,,106.0,106.0
2020-01-05,5023,24.0,9.0,6.9,,,106.0,106.0
2020-01-06,5023,24.0,9.3,5.8,,,106.0,106.0
2020-01-07,5023,24.0,13.0,8.5,,,106.0,106.0
2020-01-08,5023,24.0,12.9,10.1,,,106.0,106.0
2020-01-09,5023,24.0,13.0,6.2,,,106.0,106.0
2020-01-10,5023,24.0,10.0,5.7,,,106.0,106.0
2020-01-11,5023,24.0,11.5,9.6,,,106.0,106.0
2020-01-12,5023,24.0,11.5,6.5,,,106.0,106.0
2020-01-13,5023,24.0,11.5,7.7,,,106.0,106.0
2020-01-14,5023,24.0,13.5,7.2,,,106.0,106.0
2020-01-15,5023,24.0,10.5,7.0,,,106.0,106.0
2020-01-16,5023,24.0,12.8,8.3,,,106.0,106.0
2020-01-17,5023,24.0,9.5,2.1,,,106.0,106.0
2020-01-18,5023,24.0,7.9,1.6,,,106.0,106.0
2020-01-19,5023,24.0,9.3,1.6,,,106.0,106.0
2020-01-20,5023,24.0,7.9,0.0,,,106.0,106.0
2020-01-21,5023,24.0,7.6,-0.1,,,106.0,106.0
2020-01-22,5023,24.0,8.3,4.5,,,106.0,106.0
2020-01-23,5023,24.0,9.9,6.3,,,106.0,106.0
2020-01-24,5023,24.0,7.5,6.0,,,106.0,106.0
2020-01-25,5023,24.0,8.3,5.9,,,106.0,106.0
2020-01-26,5023,24.0,10.7,8.2,,,106.0,106.0
2020-01-27,5023,24.0,9.7,3.3,,,106.0,106.0
2020-01-28,5023,24.0,7.4,3.4,,,106.0,106.0
2020-01-29,5023,24.0,9.6,4.5,,,106.0,106.0
2020-01-30,5023,24.0,12.8,8.8,,,106.0,106.0
2020-01-31,5023,24.0,13.2,10.1,,,106.0,106.0
2020-02-01,5023,24.0,12.2,7.0,,,106.0,106.0
2020-02-02,5023,24.0,13.5,9.3,,,106.0,106.0
2020-02-03,5023,24.0,11.3,5.4,,,106.0,106.0
2020-02-04,5023,24.0,9.6,3.4,,,106.0,106.0
2020-02-05,5023,24.0,9.8,2.1,,,106.0,106.0
2020-02-06,5023,24.0,11.4,2.1,,,106.0,106.0
2020-02-07,5023,24.0,11.0,3.2,,,106.0,106.0
2020-02-08,5023,24.0,11.7,7.9,,,106.0,106.0
2020-02-09,5023,24.0,13.5,6.5,,,106.0,106.0
2020-02-10,5023,24.0,10.1,3.5,,,106.0,106.0
2020-02-11,5023,24.0,8.2,3.2,,,106.0,106.0
2020-02-12,5023,24.0,8.8,4.0,,,106.0,106.0
2020-02-13,5023,24.0,9.8,3.9,,,106.0,106.0
2020-02-14,5023,24.0,12.3,5.0,,,106.0,106.0
2020-02-15,5023,24.0,13.5,10.5,,,106.0,106.0
2020-02-16,5023,24.0,12.0,6.4,,,106.0,106.0
2020-02-17,5023,24.0,11.2,5.3,,,106.0,106.0
2020-02-18,5023,24.0,10.7,3.8,,,106.0,106.0
2020-02-19,5023,24.0,9.9,5.1,,,106.0,106.0
2020-02-20,5023,24.0,10.5,4.5,,,106.0,106.0
2020-02-21,5023,24.0,11.7,7.2,,,106.0,106.0
2020-02-22,5023,24.0,13.6,9.4,,,106.0,106.0
2020-02-23,5023,24.0,14.5,6.2,,,106.0,106.0
2020-02-24,5023,24.0,12.4,5.9,,,106.0,106.0
2020-02-25,5023,24.0,8.7,2.7,,,106.0,106.0
2020-02-26,5023,24.0,8.9,2.8,,,106.0,106.0
2020-02-27,5023,24.0,8.7,2.0,,,106.0,106.0
2020-02-28,5023,24.0,11.9,5.6,,,106.0,106.0
2020-02-29,5023,24.0,8.8,5.4,,,106.0,106.0
2020-03-01,5023,24.0,10.5,4.5,,,106.0,106.0
2020-03-02,5023,24.0,9.8,3.5,,,106.0,106.0
2020-03-03,5023,24.0,9.7,3.2,,,106.0,106.0
2020-03-04,5023,24.0,11.5,4.7,,,106.0,106.0
2020-03-05,5023,24.0,8.1,3.3,,,106.0,106.0
2020-03-06,5023,24.0,9.9,3.6,,,106.0,106.0
2020-03-07,5023,24.0,12.9,6.4,,,106.0,106.0
2020-03-08,5023,24.0,12.4,5.8,,,106.0,106.0
2020-03-09,5023,24.0,13.0,6.8,,,106.0,106.0
2020-03-10,5023,24.0,15.4,9.1,,,106.0,106.0
2020-03-11,5023,24.0,14.3,5.8,,,106.0,106.0
2020-03-12,5023,24.0,10.1,5.9,,,106.0,106.0
2020-03-13,5023,24.0,12.0,7.2,,,106.0,106.0
2020-03-14,5023,24.0,13.1,9.0,,,106.0,106.0
2020-03-15,5023,24.0,12.3,4.8,,,106.0,106.0
2020-03-16,5023,24.0,13.6,6.2,,,106.0,106.0
2020-03-17,5023,24.0,13.5,9.5,,,106.0,106.0
2020-03-18,5023,24.0,15.2,6.2,,,106.0,106.0
2020-03-19,5023,24.0,8.5,6.5,,,106.0,106.0
2020-03-20,5023,24.0,10.1,5.0,,,106.0,106.0
2020-03-21,5023,24.0,10.3,4.8,,,106.0,106.0
2020-03-22,5023,24.0,11.7,3.5,,,106.0,106.0
2020-03-23,5023,24.0,12.5,3.7,,,106.0,106.0
2020-03-24,5023,24.0,16.3,4.2,,,106.0,106.0
2020-03-25,5023,24.0,13.4,3.4,,,106.0,106.0
