id,id_type,src_id,met_day,VPD_mean,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,wind_direction_circmean,ground_state_id_mode
3672.0,WMO,709.0,2023-01-01,213.463,10.020833333333334,11.9,7.1,7.1499999999999995,8.7,6.0,8.637500000000001,10.3,6.8,82.6375,95.5,73.1,1007.9416666666666,1003.9458333333333,,8.625,15.0,1851.6666666666667,340.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,,,6.0,230.13675343233385,1.0
3672.0,WMO,709.0,2023-01-02,93.348,4.8875,8.6,-0.6,3.170833333333333,6.3,-1.7,4.170833333333333,6.7,-1.0,89.21249999999999,97.3,68.9,1016.9250000000001,1012.8083333333334,,3.375,9.0,2754.1666666666665,600.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,,,6.0,267.98780880738326,0.0
3672.0,WMO,709.0,2023-01-03,64.78,7.5375000000000005,12.8,0.7,6.579166666666667,11.1,0.1,7.079166666666667,11.8,0.5,93.76666666666667,97.6,87.2,1018.5291666666667,1014.4375,,8.875,16.0,1180.0,30.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,,,6.0,194.83072839072776,1.0
3672.0,WMO,709.0,2023-01-04,267.205,12.424999999999999,13.6,10.5,9.295833333333333,11.5,7.1,10.858333333333334,12.2,9.0,81.47083333333333,91.7,70.9,1014.4791666666666,1010.5,,14.666666666666666,21.0,2204.1666666666665,1100.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,,,6.0,249.613755945069,1.0
3672.0,WMO,709.0,2023-01-05,229.423,11.316666666666668,13.3,9.5,8.504166666666666,10.2,7.1,9.933333333333334,11.3,8.5,82.88333333333334,88.9,74.5,1018.4875000000001,1014.4583333333334,,9.541666666666666,14.0,2383.3333333333335,1000.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,,,6.0,233.76788341018542,1.0
3672.0,WMO,709.0,2023-01-06,163.966,9.679166666666667,12.5,6.1,7.5,10.7,4.5,8.637500000000001,11.2,5.4,86.35416666666667,93.7,78.4,1013.6833333333334,1009.65,,9.208333333333334,18.0,3585.4166666666665,450.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,,,6.0,217.67909566818793,1.0
3672.0,WMO,709.0,2023-01-07,192.465,10.237499999999999,12.5,7.0,7.733333333333333,9.8,4.4,9.0375,11.1,6.0,84.57083333333334,92.2,78.1,1000.4333333333334,996.4708333333333,,13.958333333333334,20.0,2266.6666666666665,400.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,,,6.0,202.88226528357816,1.0
3672.0,WMO,709.0,2023-01-08,107.523,6.8999999999999995,8.1,4.8,5.229166666666667,7.1,3.5,6.1499999999999995,7.6,4.3,89.19166666666666,93.3,85.2,992.7708333333334,988.7958333333332,,9.75,14.0,1878.3333333333333,30.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,,,6.0,209.4668272533878,2.0
3672.0,WMO,709.0,2023-01-09,183.285,6.291666666666667,8.7,4.6,3.1333333333333333,4.9,1.3,4.983333333333333,6.8,3.3,80.78750000000001,94.0,63.9,1001.2833333333333,997.2666666666668,,9.416666666666666,16.0,3087.5,2100.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,,,6.0,259.29863871050463,1.0
3672.0,WMO,709.0,2023-01-10,122.881,8.716666666666667,12.7,3.7,7.004166666666666,11.3,1.1,7.929166666666667,11.9,2.7,89.08749999999999,96.1,79.9,1008.15,1004.1125000000001,,10.875,17.0,1439.1666666666667,230.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,,,6.0,211.43338729676194,2.0
