id,id_type,src_id,met_day,VPD_mean,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,wind_direction_circmean,ground_state_id_mode
3772.0,WMO,708.0,2015-01-01,126.972,8.783333333333333,11.9,5.0,7.054166666666667,10.7,2.7,7.9750000000000005,11.3,4.1,88.77499999999999,92.5,84.6,1027.5916666666667,1024.4833333333333,1027.4583333333333,12.958333333333334,19.0,1108.3333333333333,700.0,,0.0,0.0,0.1,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,,200.01282205687116,
3772.0,WMO,708.0,2015-01-02,330.687,8.7125,12.6,3.9,3.595833333333333,11.7,-0.1,6.591666666666666,12.1,2.7,70.625,94.0,52.3,1028.9624999999999,1025.8583333333333,1028.625,11.291666666666666,18.0,2505.4166666666665,330.0,,0.0,5.3,5.7,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,,254.29684487284166,
3772.0,WMO,708.0,2015-01-03,81.171,4.6125,5.9,2.8,3.1875,5.5,1.0,4.033333333333333,5.7,2.4,90.4375,96.9,76.9,1023.9875000000001,1020.8291666666668,1023.625,5.625,9.0,1339.5833333333333,190.0,,0.0,0.0,0.1,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,,18.97653176180266,
3772.0,WMO,708.0,2015-01-04,28.115,1.5041666666666667,3.5,-1.4,0.9874999999999999,2.4,-1.7,1.2916666666666667,3.0,-1.5,95.87083333333334,98.1,91.3,1035.2541666666666,1032.0541666666666,1034.875,3.5416666666666665,6.0,440.4166666666667,10.0,,0.0,0.0,0.2,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,,226.68340352397988,
3772.0,WMO,708.0,2015-01-05,141.222,7.041666666666667,9.8,3.1,4.8500000000000005,7.7,2.3,6.05,8.5,2.8,85.94166666666666,96.4,75.0,1029.1000000000001,1025.975,1028.7916666666667,5.875,10.0,1365.8333333333333,350.0,,0.0,0.0,0.30000000000000004,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,,186.68724252055333,
3772.0,WMO,708.0,2015-01-06,170.964,7.158333333333334,10.1,3.3,4.4750000000000005,9.1,1.1,6.008333333333333,9.6,2.6,83.11666666666666,93.4,70.7,1021.3041666666667,1018.2041666666668,1021.0416666666666,8.333333333333334,17.0,2641.6666666666665,500.0,21.0,0.0,0.6000000000000001,1.1,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,,222.0360411486796,
3772.0,WMO,708.0,2015-01-07,146.669,6.216666666666666,10.0,0.9,3.7583333333333333,8.1,-0.5,5.141666666666667,9.0,0.6,84.54583333333333,94.1,68.2,1023.6625,1020.5458333333332,1023.5416666666666,10.916666666666666,18.0,2145.8333333333335,1300.0,29.0,0.0,0.0,0.7,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,,206.6796554926897,
3772.0,WMO,708.0,2015-01-08,186.357,9.020833333333334,11.0,6.9,6.425,10.2,3.6,7.833333333333333,10.6,5.5,83.78750000000001,94.9,72.3,1020.9708333333333,1017.8874999999999,1020.75,10.916666666666666,18.0,2318.3333333333335,280.0,,0.0,2.1,2.7,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,,238.91363357053075,
3772.0,WMO,708.0,2015-01-09,272.206,11.9375,14.7,8.6,8.65,12.4,5.0,10.3125,13.4,7.0,80.50833333333334,89.5,67.5,1018.0916666666667,1015.0583333333334,1017.9166666666666,19.541666666666668,28.0,3270.8333333333335,1000.0,35.0,0.0,2.6,2.3,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,,241.2522008846062,
3772.0,WMO,708.0,2015-01-10,358.036,9.891666666666667,13.5,4.0,4.6499999999999995,10.7,-2.6,7.6875,12.0,2.3,70.625,86.9,46.0,1014.9291666666667,1011.875,1014.75,18.791666666666668,30.0,3675.0,1800.0,34.0,0.0,1.0,2.0,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,,254.2994628814297,
