met_day,fire_count,VPD_mean,VPD_max,VPD_min,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,VPD_hourly_mean,VPD_hourly_max,VPD_hourly_min,wind_direction_circmean,ground_state_id_mode,station_count
2022-01-11,2,55.717,120.449,16.033,9.081,10.183,7.783,8.342,9.817,6.383,8.728,9.967,7.183,95.154,98.667,89.217,1029.854,1022.64,,4.183,6.8,863.351,122.5,,0.0,0.0,0.133,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,55.717,120.449,16.033,222.205,2.0,6
2022-01-12,0,86.531,289.484,12.342,4.485,8.733,1.017,3.115,5.65,0.5,3.899,7.05,0.833,91.039,98.467,74.333,1040.508,1033.106,,2.067,4.2,1033.229,340.0,,0.0,0.867,3.0,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,86.531,289.484,12.342,297.214,1.0,6
2022-01-13,2,107.837,442.651,1.646,3.26,9.55,-0.083,1.476,5.283,-1.083,2.535,7.117,-0.167,88.897,99.733,62.1,1041.182,1033.771,,1.725,4.0,1547.396,75.0,,0.0,0.933,2.95,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,107.837,442.651,1.646,249.554,1.0,6
2022-01-14,2,123.503,428.52,20.224,2.937,9.467,-0.8,0.848,3.683,-1.967,2.088,6.833,-1.1,86.482,96.9,63.4,1036.052,1028.672,,1.408,2.8,1739.792,790.0,,0.0,0.967,3.533,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,123.503,428.52,20.224,221.008,0.0,6
2022-01-15,2,58.739,156.411,2.38,3.231,5.4,0.517,2.186,4.033,-0.067,2.811,4.533,0.4,92.983,99.683,82.25,1026.432,1019.109,,2.842,5.6,688.771,15.5,,0.0,0.0,0.283,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,58.739,156.411,2.38,174.408,1.0,6
2022-01-16,4,79.355,274.562,4.1,5.894,9.15,3.533,4.651,6.6,1.883,5.358,7.683,2.95,91.919,99.55,76.1,1027.09,1019.832,,3.725,6.8,1058.021,107.5,,0.0,0.267,1.083,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,79.355,274.562,4.1,271.705,1.0,6
2022-01-17,1,125.694,421.432,24.647,3.51,9.617,0.25,1.394,3.817,-0.7,2.643,6.933,-0.1,86.425,96.5,64.85,1037.659,1030.259,,2.992,5.8,1906.25,725.0,,0.0,1.0,3.55,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,125.694,421.432,24.647,270.227,0.0,6
2022-01-18,0,54.089,144.693,1.555,2.581,6.717,-1.8,1.686,4.883,-2.3,2.213,5.817,-1.967,93.428,99.733,85.133,1037.193,1029.768,,2.017,4.8,988.439,209.0,,0.0,0.3,1.233,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,54.089,144.693,1.555,227.272,0.0,6
2022-01-19,2,163.678,405.251,60.76,5.99,8.933,3.05,3.324,6.45,0.967,4.869,7.367,2.267,83.245,93.2,64.167,1027.917,1020.628,,5.775,10.6,2319.792,750.0,19.5,0.0,0.333,1.333,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,1.0,,6.0,163.678,405.251,60.76,274.84,1.0,6
2022-01-20,2,206.391,400.881,35.463,2.99,5.55,0.433,-1.242,1.467,-3.1,1.469,2.95,-0.083,74.617,94.9,55.4,1035.818,1028.383,,5.4,9.0,2893.229,1137.5,,0.0,0.8,2.7,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,206.391,400.881,35.463,326.961,0.0,6
2022-01-21,3,154.792,252.275,58.638,1.948,4.75,-2.317,-1.178,1.817,-4.1,0.786,3.55,-2.85,78.856,89.417,67.0,1039.159,1031.688,,4.408,7.2,2955.208,1650.0,,0.0,0.083,0.917,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,154.792,252.275,58.638,278.792,0.0,6
2022-01-22,0,160.976,234.854,52.965,4.697,6.067,1.65,1.872,2.7,0.45,3.559,4.633,1.217,81.901,92.633,74.883,1037.512,1030.125,,4.175,7.0,2518.542,1120.0,15.0,0.0,0.0,0.1,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,160.976,234.854,52.965,305.122,0.0,6
2022-01-23,3,195.053,254.14,126.814,5.544,6.167,4.983,2.166,2.95,1.167,4.176,4.7,3.65,78.691,85.733,72.7,1035.246,1027.898,,2.042,3.8,2005.208,1250.0,16.0,0.0,0.0,0.0,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,195.053,254.14,126.814,188.594,0.0,6
2022-01-24,2,175.545,221.397,122.315,4.228,5.35,3.083,0.941,1.667,0.417,2.956,3.85,2.15,79.043,84.233,74.9,1033.617,1026.242,,2.658,4.4,1178.125,600.0,,0.0,0.0,0.017,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,175.545,221.397,122.315,123.73,0.0,6
2022-01-25,2,106.099,129.772,89.393,2.407,3.067,1.85,0.251,0.733,-0.4,1.606,2.167,1.033,85.524,87.633,82.617,1034.607,1027.18,,3.325,6.6,655.729,475.0,,0.0,0.0,0.0,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,106.099,129.772,89.393,270.745,0.0,6
2022-01-26,1,197.718,346.236,89.056,5.018,8.05,2.433,1.567,2.767,0.133,3.632,5.767,1.617,78.526,88.283,67.8,1032.802,1025.454,,5.292,9.0,1368.75,600.0,14.0,0.0,0.1,0.283,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,197.718,346.236,89.056,248.674,0.0,6
2022-01-27,2,212.021,497.37,86.082,7.9,12.167,3.517,4.768,9.2,1.15,6.519,10.45,2.6,80.854,92.25,62.033,1028.721,1021.486,,7.417,11.4,3311.458,975.0,16.0,0.0,0.267,0.817,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,212.021,497.37,86.082,267.714,1.0,6
2022-01-28,1,140.068,346.853,23.305,5.469,9.567,0.8,3.312,7.967,-0.033,4.535,8.317,0.517,86.342,97.083,70.217,1034.305,1026.979,,5.333,11.8,3021.667,545.0,17.0,0.0,0.317,1.583,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,1.0,,6.0,140.068,346.853,23.305,244.802,0.0,6
2022-01-29,3,293.728,558.215,55.666,10.474,13.05,6.283,6.552,8.7,1.067,8.662,10.633,4.217,77.099,95.167,57.717,1028.446,1021.271,,10.808,17.4,4348.958,1600.0,29.2,0.0,0.467,1.55,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,293.728,558.215,55.666,270.71,0.0,6
2022-01-30,5,212.588,450.727,43.351,4.858,8.35,0.1,1.191,5.417,-1.2,3.383,6.633,-0.333,77.602,93.533,58.833,1029.884,1022.567,,5.617,13.6,2404.167,1325.0,24.0,0.0,0.933,3.733,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,6.0,,6.0,1.0,,6.0,212.588,450.727,43.351,247.394,0.0,6
2022-01-31,3,371.097,670.699,124.696,6.743,8.4,4.783,-0.037,6.133,-4.933,4.173,7.117,3.167,63.212,88.383,38.533,1023.464,1016.227,,11.917,20.0,3870.833,1950.0,33.2,0.0,1.117,3.933,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,371.097,670.699,124.696,302.508,1.0,6
2022-02-01,1,312.355,637.173,128.446,10.081,14.033,5.817,6.042,7.917,2.6,8.176,10.683,4.5,76.31,87.417,60.4,1021.839,1014.7,,10.3,15.4,4301.042,1800.0,27.0,0.0,0.917,3.4,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,6.0,,6.0,1.0,,6.0,312.355,637.173,128.446,271.284,0.0,6
2022-02-02,1,221.67,389.785,104.371,9.792,11.783,7.917,6.871,7.95,4.783,8.412,9.483,6.933,82.144,90.717,71.333,1022.283,1015.141,,7.392,13.0,4115.625,2650.0,,0.0,0.183,1.6,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,221.67,389.785,104.371,260.826,1.0,6
2022-02-03,2,238.665,341.484,141.368,8.802,9.9,7.183,5.403,6.3,4.717,7.26,7.883,6.167,79.298,86.617,72.017,1014.773,1007.65,,7.283,9.6,4301.042,1800.0,16.0,0.0,0.017,0.383,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,6.0,,6.0,1.0,,6.0,238.665,341.484,141.368,236.545,1.0,6
2022-02-04,0,239.636,426.993,59.812,6.913,9.783,3.333,2.952,6.867,-0.9,5.281,8.217,2.617,76.443,92.45,58.417,1011.596,1004.452,,10.283,15.4,4077.812,567.5,24.4,0.0,0.45,1.467,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,239.636,426.993,59.812,255.941,1.0,6
2022-02-05,2,246.976,458.861,97.72,6.644,10.267,2.2,2.781,6.217,0.017,4.999,8.05,1.383,76.746,86.917,63.033,1018.667,1011.465,,11.1,17.0,3558.333,1975.0,28.2,0.0,0.6,2.117,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,246.976,458.861,97.72,243.626,1.0,6
2022-02-06,3,307.938,551.917,115.326,9.247,11.367,6.1,4.665,8.1,-0.517,7.249,8.9,3.617,73.638,90.317,58.517,1007.917,1000.855,,15.408,20.4,3542.396,630.0,36.4,0.0,0.433,1.417,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,307.938,551.917,115.326,267.529,1.0,6
2022-02-07,1,245.095,553.153,69.54,6.938,10.667,1.733,2.985,8.783,-0.583,5.292,9.533,0.95,76.328,93.483,54.95,1025.356,1018.111,,7.708,12.0,2585.417,1000.0,,0.0,0.583,2.767,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,245.095,553.153,69.54,253.854,0.0,6
2022-02-08,2,354.714,461.741,197.33,10.881,12.083,9.667,6.26,7.183,5.45,8.708,9.367,8.117,73.062,83.8,67.083,1026.73,1019.575,,10.142,13.4,4973.958,3750.0,22.5,0.0,0.0,0.217,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,6.0,,6.0,1.0,,6.0,354.714,461.741,197.33,238.253,0.0,6
2022-02-09,3,217.413,497.852,41.972,10.059,13.0,8.017,7.282,8.45,6.483,8.73,10.167,7.4,83.245,96.233,66.917,1023.621,1016.47,1021.0,6.925,10.0,4338.958,272.5,21.0,0.0,0.217,1.517,,22.667,22.667,22.667,6.0,6.0,1.0,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,217.413,497.852,41.972,239.194,0.0,6
2022-02-10,2,236.823,440.706,38.503,6.237,8.267,2.967,2.043,7.7,-1.5,4.586,8.0,1.5,75.366,96.45,57.467,1023.054,1015.808,,6.292,10.2,3860.938,1327.5,17.0,0.0,0.183,1.017,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,236.823,440.706,38.503,287.008,0.0,6
2022-02-11,3,227.788,547.295,60.043,4.167,8.95,0.15,0.034,1.85,-1.567,2.568,5.667,-0.4,75.371,91.15,50.967,1031.651,1024.298,,3.883,7.2,3406.25,1750.0,,0.0,0.817,3.05,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,227.788,547.295,60.043,229.572,0.0,6
2022-02-12,4,251.886,564.474,86.291,5.499,8.45,1.75,1.042,4.1,-1.817,3.744,5.717,1.05,73.83,88.867,48.833,1021.994,1014.748,,8.333,15.2,3466.667,1875.0,23.0,0.0,0.583,2.583,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,39.333,,6.0,1.0,,6.0,251.886,564.474,86.291,190.794,1.0,6
2022-02-13,2,135.048,246.195,53.233,8.16,9.817,7.0,6.176,8.883,4.133,7.267,9.3,5.8,87.446,95.467,77.683,1001.852,994.799,,11.092,14.4,1686.667,430.0,24.4,0.0,0.0,0.017,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,135.048,246.195,53.233,186.189,1.0,6
2022-02-14,1,166.254,341.419,37.634,7.354,9.133,5.317,4.788,8.433,2.717,6.235,8.767,4.367,84.091,96.717,70.1,999.262,992.226,,9.417,14.6,3976.146,802.5,23.333,0.0,0.35,1.667,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,39.333,,6.0,1.0,,6.0,166.254,341.419,37.634,256.779,1.0,6
2022-02-15,2,99.711,184.257,38.084,7.021,9.6,2.483,5.482,8.517,1.0,6.347,9.017,1.933,89.931,96.483,81.817,1006.689,999.579,,8.392,14.6,2624.062,477.5,25.0,0.0,0.0,0.35,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,1.0,,6.0,99.711,184.257,38.084,227.806,2.0,6
2022-02-16,0,212.618,468.505,33.924,12.487,14.717,8.933,10.121,12.4,5.833,11.268,13.05,8.567,85.903,97.333,68.183,996.392,989.493,,14.958,22.4,2003.542,445.0,37.4,0.0,0.15,0.533,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,212.618,468.505,33.924,242.041,2.0,6
2022-02-17,2,405.719,688.436,238.843,9.54,11.333,8.0,3.513,5.7,0.45,6.926,8.333,5.833,66.482,78.4,47.833,1008.059,1001.005,,12.817,19.6,2464.583,850.0,35.2,0.0,0.883,3.017,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,405.719,688.436,238.843,256.522,0.0,6
2022-02-18,1,291.744,586.469,45.583,8.184,11.267,4.1,3.322,9.983,-3.2,6.213,10.567,2.133,72.869,95.967,45.917,997.582,990.569,,17.692,30.6,2480.104,507.5,52.2,0.0,0.433,1.133,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,51.0,,6.0,291.744,586.469,45.583,230.124,0.0,6
2022-02-19,0,216.924,370.724,69.599,5.994,10.033,2.517,2.236,7.117,-1.567,4.481,8.35,1.45,77.097,93.267,66.383,1010.174,1003.015,,11.583,17.8,2822.812,647.5,29.8,0.0,0.133,1.0,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,216.924,370.724,69.599,242.284,1.0,6
2022-02-20,2,221.255,331.133,131.116,9.962,12.083,5.533,6.949,9.65,-0.717,8.567,10.717,3.183,81.708,88.9,64.05,1003.834,996.817,,15.6,23.6,1738.89,290.0,40.6,0.0,0.0,0.117,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,221.255,331.133,131.116,240.841,2.0,6
2022-02-21,0,394.49,590.587,174.977,7.69,10.85,4.467,1.178,4.183,-1.383,5.041,7.6,2.517,63.575,81.033,54.417,1009.805,1002.691,,15.675,23.6,2743.75,1650.0,37.2,0.0,0.267,1.033,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,394.49,590.587,174.977,282.114,0.0,6
2022-02-22,3,313.801,755.918,66.63,8.949,13.133,5.2,4.411,9.017,0.85,6.959,10.45,3.933,74.333,93.783,46.983,1018.899,1011.749,,9.133,17.6,2539.896,632.5,29.2,0.0,0.383,1.333,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,313.801,755.918,66.63,248.508,1.0,6
2022-02-23,3,213.283,525.434,27.848,6.831,10.467,2.383,3.632,5.467,1.483,5.433,7.683,2.133,80.886,96.483,58.55,1021.214,1014.0,,8.5,13.0,2200.208,905.0,22.0,0.0,0.467,1.583,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,1.0,,6.0,213.283,525.434,27.848,224.05,0.0,6
2022-02-24,1,250.877,516.0,94.566,6.326,8.867,3.35,1.771,6.733,-4.617,4.562,7.667,1.8,73.473,91.033,45.667,1011.354,1004.194,,11.4,18.6,3729.828,665.0,32.0,0.0,0.65,1.883,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,250.877,516.0,94.566,248.438,1.0,6
2022-02-25,1,338.79,678.53,126.178,5.992,10.617,2.117,0.102,1.633,-1.15,3.68,6.317,0.967,66.869,83.383,46.4,1025.571,1018.308,,7.917,14.6,3064.583,1475.0,25.25,0.0,1.333,3.967,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,1.0,,6.0,338.79,678.53,126.178,275.525,0.0,6
2022-02-26,6,304.014,678.958,57.021,5.266,10.5,0.383,0.037,4.667,-3.417,3.212,6.783,-0.25,70.636,92.95,42.283,1029.949,1022.655,,5.483,11.4,2927.083,1475.0,19.667,0.0,1.45,4.633,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,39.333,,6.0,1.0,,6.0,304.014,678.958,57.021,139.986,1.0,6
2022-02-27,7,374.503,777.495,146.931,6.09,10.783,2.267,-0.628,0.8,-2.5,3.52,6.0,1.117,63.338,79.983,39.65,1024.558,1017.299,,7.325,10.6,3635.417,2625.0,17.0,0.0,1.583,5.017,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,374.503,777.495,146.931,135.45,1.0,6
2022-02-28,3,234.787,399.804,35.215,8.84,11.817,4.583,5.495,9.183,0.983,7.337,9.617,3.25,79.792,97.067,70.25,1024.07,1016.895,,6.033,9.8,2357.917,432.5,,0.0,0.033,0.833,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,234.787,399.804,35.215,171.858,0.0,6
2022-03-01,0,45.308,89.584,14.899,8.131,9.617,7.167,7.49,9.3,6.633,7.836,9.483,6.967,95.804,98.75,91.833,1025.371,1018.171,,5.733,8.2,631.25,142.5,,0.0,0.0,0.0,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,45.308,89.584,14.899,73.499,1.0,6
2022-03-02,1,107.898,248.127,22.796,6.938,7.983,6.283,5.271,7.067,3.4,6.209,7.267,5.433,89.332,97.717,76.333,1020.839,1013.628,,5.625,7.6,926.25,270.0,,0.0,0.0,0.1,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,107.898,248.127,22.796,108.266,3.0,6
2022-03-03,1,196.954,419.546,49.738,8.757,12.417,5.35,6.092,8.75,3.55,7.514,10.367,4.683,83.639,94.967,70.2,1015.165,1008.051,,4.733,7.8,1822.292,282.5,,0.0,0.017,0.7,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,51.0,,6.0,196.954,419.546,49.738,130.633,1.0,6
2022-03-04,1,110.238,202.115,43.091,7.468,8.85,6.233,5.807,7.95,3.55,6.728,8.4,5.133,89.267,96.133,79.783,1019.05,1011.866,,4.875,8.2,2080.312,460.0,,0.0,0.0,0.133,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,110.238,202.115,43.091,316.821,1.0,6
2022-03-05,3,156.552,227.77,68.449,5.857,6.967,4.267,3.256,4.6,1.383,4.768,5.567,3.15,83.319,92.583,75.617,1023.474,1016.209,,8.792,12.4,2769.583,520.0,21.6,0.0,0.0,0.0,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,156.552,227.77,68.449,77.555,1.0,6
2022-03-06,2,305.985,498.14,185.534,5.133,7.3,3.667,-0.698,0.633,-2.283,2.949,3.967,2.133,66.219,77.383,51.017,1028.321,1020.998,,8.375,11.6,3822.917,1475.0,20.75,0.0,0.583,1.833,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,1.0,,6.0,305.985,498.14,185.534,51.22,0.0,6
2022-03-07,2,279.284,489.033,127.489,4.71,7.083,2.217,-0.738,1.933,-3.633,2.689,4.033,0.15,68.193,84.517,51.3,1024.167,1016.871,,7.75,12.2,3416.667,2075.0,19.0,0.0,1.133,3.483,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,39.333,,6.0,1.0,,6.0,279.284,489.033,127.489,86.546,0.0,6
2022-03-08,2,397.023,770.564,137.323,6.262,12.2,0.65,-0.506,3.217,-3.95,3.567,7.533,-0.833,62.291,79.233,45.583,1014.924,1007.744,,7.258,10.8,1955.208,1150.0,,0.0,1.233,3.85,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,397.023,770.564,137.323,126.728,0.0,6
2022-03-09,2,323.242,555.41,150.843,10.042,12.133,7.967,5.644,7.033,4.1,8.024,8.9,6.433,74.499,86.983,60.35,1016.309,1009.206,,7.733,11.8,2848.958,1100.0,22.0,0.0,0.583,1.383,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,6.0,,6.0,1.0,,6.0,323.242,555.41,150.843,159.65,0.0,6
2022-03-10,5,441.131,756.251,201.12,11.678,15.617,7.833,6.188,7.7,4.35,9.062,11.533,6.367,69.4,81.833,57.283,1015.847,1008.788,,6.5,10.0,3220.833,1675.0,17.0,0.0,0.9,2.85,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,1.0,,6.0,441.131,756.251,201.12,145.133,0.0,6
