met_day,id,ob_hour_count,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q
2022-12-31,5113,12,13.1,10.0,7.7,6.6,6,6
2022-12-31,5113,12,12.3,7.7,,,6,6
2023-01-01,5113,12,7.8,5.2,0.9,3.1,6,6
2023-01-01,5113,12,8.7,3.9,,,6,6
2023-01-02,5113,12,9.3,2.1,-2.1,0.1,6,6
2023-01-02,5113,12,12.0,9.2,,,6,6
2023-01-03,5113,12,13.4,12.0,10.0,9.4,6,6
2023-01-03,5113,12,13.9,10.8,,,6,6
2023-01-04,5113,12,11.2,8.9,6.3,6.3,6,6
2023-01-04,5113,12,13.5,10.4,,,6,6
2023-01-05,5113,12,12.3,6.3,3.8,4.0,6,6
2023-01-05,5113,12,12.5,6.7,,,6,6
2023-01-06,5113,12,12.7,10.1,9.0,9.1,6,6
2023-01-06,5113,12,11.4,7.3,,,6,6
2023-01-07,5113,12,8.5,6.5,4.3,4.3,6,6
2023-01-07,5113,12,9.5,5.3,,,6,6
2023-01-08,5113,12,6.8,4.4,2.5,2.6,6,6
2023-01-08,5113,12,9.6,5.1,,,6,6
2023-01-09,5113,12,7.7,3.9,0.9,1.2,6,6
2023-01-09,5113,12,13.0,7.6,,,6,6
2023-01-10,5113,12,12.9,6.8,4.6,4.2,6,6
2023-01-10,5113,12,10.7,7.2,,,6,6
2023-01-11,5113,12,12.2,9.1,7.2,6.6,6,6
2023-01-11,5113,12,12.7,7.8,,,6,6
2023-01-12,5113,12,8.8,7.2,5.1,4.4,6,6
2023-01-12,5113,12,10.7,6.5,,,6,6
2023-01-13,5113,12,11.5,6.0,2.9,3.2,6,6
2023-01-13,5113,12,12.6,6.2,,,6,6
2023-01-14,5113,12,6.4,3.8,1.7,1.7,6,6
2023-01-14,5113,12,8.2,3.3,,,6,6
2023-01-15,5113,12,4.5,2.7,0.3,0.7,6,6
2023-01-15,5113,12,5.3,-0.8,,,6,6
2023-01-16,5113,12,-0.1,-5.0,-10.5,-5.1,6,6
2023-01-16,5113,12,0.8,-3.4,,,6,6
2023-01-17,5113,12,-0.5,-3.8,-8.3,-4.7,6,6
2023-01-17,5113,12,5.2,-0.5,,,6,6
2023-01-18,5113,12,2.0,-2.7,-6.3,-3.8,6,6
2023-01-18,5113,12,5.6,-1.3,,,6,6
2023-01-19,5113,12,2.3,-1.2,-4.6,-3.2,6,6
2023-01-19,5113,12,6.3,2.3,,,6,6
2023-01-20,5113,12,2.8,-1.4,-6.3,-4.0,6,6
2023-01-20,5113,12,6.2,-0.8,,,6,6
2023-01-21,5113,12,0.5,-4.7,-9.9,-5.2,6,6
2023-01-21,5113,12,3.7,-3.8,,,6,6
2023-01-22,5113,12,-2.4,-8.4,-12.1,-6.7,6,6
2023-01-22,5113,12,5.2,-5.1,,,6,6
2023-01-23,5113,12,3.8,2.9,2.5,1.2,6,6
2023-01-23,5113,12,5.0,-0.1,,,6,6
2023-01-24,5113,12,0.1,-3.3,-8.1,-4.3,6,6
2023-01-24,5113,12,3.8,-0.6,,,6,6
2023-01-25,5113,12,6.1,3.1,1.2,0.3,6,6
2023-01-25,5113,12,8.0,4.7,,,6,6
2023-01-26,5113,12,5.2,3.9,3.2,2.1,6,6
2023-01-26,5113,12,7.3,2.7,,,6,6
2023-01-27,5113,12,3.6,1.7,-1.7,-0.9,6,6
2023-01-27,5113,12,6.2,3.5,,,6,6
2023-01-28,5113,12,5.0,4.1,2.0,2.8,6,6
2023-01-28,5113,12,8.9,5.0,,,6,6
2023-01-29,5113,12,8.3,5.3,3.0,2.4,6,6
2023-01-29,5113,12,9.9,4.0,,,6,6
2023-01-30,5113,12,7.4,3.3,-0.7,0.2,6,6
2023-01-30,5113,12,12.5,6.1,,,6,6
2023-01-31,5113,12,6.8,4.3,0.6,0.8,6,6
2023-01-31,5113,12,10.4,6.5,,,6,6
2023-02-01,5113,12,8.7,6.0,4.3,3.0,6,6
2023-02-01,5113,12,11.4,7.7,,,6,6
2023-02-02,5113,12,10.0,8.2,6.4,5.3,6,6
2023-02-02,5113,12,13.6,9.0,,,6,6
2023-02-03,5113,12,9.6,8.1,7.3,6.6,6,6
2023-02-03,5113,12,9.4,8.0,,,6,6
2023-02-04,5113,12,8.7,3.3,1.2,1.1,6,6
2023-02-04,5113,12,8.9,3.0,,,6,6
2023-02-05,5113,12,3.3,0.8,-4.5,-1.0,6,6
2023-02-05,5113,12,11.6,2.0,,,6,6
2023-02-06,5113,12,4.2,-1.7,-6.6,-2.9,6,6
2023-02-06,5113,12,8.8,0.4,,,6,6
2023-02-07,5113,12,2.8,-3.9,-9.5,-5.2,6,6
2023-02-07,5113,12,8.3,-2.0,,,6,6
2023-02-08,5113,12,3.4,-0.4,-5.1,-2.5,6,6
2023-02-08,5113,12,10.9,3.4,,,6,6
2023-02-09,5113,12,4.5,-1.9,-6.8,-3.2,6,6
2023-02-09,5113,12,9.1,1.2,,,6,6
2023-02-10,5113,12,9.0,6.5,5.2,5.0,6,6
2023-02-10,5113,12,10.3,8.9,,,6,6
2023-02-11,5113,12,9.1,7.1,5.9,6.1,6,6
2023-02-11,5113,12,8.7,7.5,,,6,6
2023-02-12,5113,12,7.6,3.1,-0.9,1.9,6,6
2023-02-12,5113,12,12.6,4.1,,,6,6
2023-02-13,5113,12,5.7,-0.2,-4.8,-1.3,6,6
2023-02-13,5113,12,12.2,2.0,,,6,6
2023-02-14,5113,12,8.3,1.2,-3.7,-0.7,6,6
2023-02-14,5113,12,15.6,6.0,,,6,6
2023-02-15,5113,12,10.6,7.6,6.3,6.4,6,6
2023-02-15,5113,12,13.4,9.3,,,6,6
2023-02-16,5113,12,12.0,10.3,8.2,7.7,6,6
2023-02-16,5113,12,15.2,11.7,,,6,6
2023-02-17,5113,12,12.6,10.3,8.8,8.2,6,6
2023-02-17,5113,12,12.8,10.4,,,6,6
2023-02-18,5113,12,10.7,6.4,5.3,4.5,6,6
2023-02-18,5113,12,13.8,8.0,,,6,6
2023-02-19,5113,12,8.3,5.9,3.9,4.0,6,6
2023-02-19,5113,12,13.8,8.2,,,6,6
2023-02-20,5113,12,10.3,7.5,7.0,7.2,6,6
2023-02-20,5113,12,9.8,6.7,,,6,6
2023-02-21,5113,12,7.1,5.7,4.1,5.3,6,6
2023-02-21,5113,12,9.7,6.9,,,6,6
2023-02-22,5113,12,6.9,5.8,4.7,5.3,6,6
2023-02-22,5113,12,8.9,3.8,,,6,6
2023-02-23,5113,12,4.0,-1.3,-5.0,-1.1,6,6
2023-02-23,5113,12,10.7,3.9,,,6,6
