met_day,id,ob_hour_count,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q
2022-12-31,5023,12,13.7,11.0,,,106,106
2022-12-31,5023,12,12.2,8.2,,,106,106
2023-01-01,5023,12,8.3,7.0,,,106,106
2023-01-01,5023,12,9.0,4.4,,,106,106
2023-01-02,5023,12,9.4,4.1,,,106,106
2023-01-02,5023,12,12.0,9.4,,,106,106
2023-01-03,5023,12,13.4,12.0,,,106,106
2023-01-03,5023,12,13.9,11.4,,,106,106
2023-01-04,5023,12,11.8,10.3,,,106,106
2023-01-04,5023,12,13.6,10.8,,,106,106
2023-01-05,5023,12,12.5,7.4,,,106,106
2023-01-05,5023,12,12.6,7.8,,,106,106
2023-01-06,5023,12,12.8,10.8,,,106,106
2023-01-06,5023,12,11.8,7.9,,,106,106
2023-01-07,5023,12,9.3,7.0,,,106,106
2023-01-07,5023,12,10.4,6.1,,,106,106
2023-01-08,5023,12,7.5,6.2,,,106,106
2023-01-08,5023,12,9.5,6.3,,,106,106
2023-01-09,5023,12,8.0,5.5,,,106,106
2023-01-09,5023,12,13.3,7.9,,,106,106
2023-01-10,5023,12,13.2,8.0,,,106,106
2023-01-10,5023,12,10.6,8.0,,,106,106
2023-01-11,5023,12,12.4,9.8,,,106,106
2023-01-11,5023,12,12.7,8.9,,,106,106
2023-01-12,5023,12,9.4,8.2,,,106,106
2023-01-12,5023,12,10.7,7.5,,,106,106
2023-01-13,5023,12,11.5,7.2,,,106,106
2023-01-13,5023,12,12.8,7.4,,,106,106
2023-01-14,5023,12,7.4,5.0,,,106,106
2023-01-14,5023,12,8.0,4.7,,,106,106
2023-01-15,5023,12,5.5,3.7,,,106,106
2023-01-15,5023,12,6.4,1.2,,,106,106
2023-01-16,5023,12,1.3,-2.2,,,106,106
2023-01-16,5023,12,1.9,-1.4,,,106,106
2023-01-17,5023,12,0.4,-1.1,,,106,106
2023-01-17,5023,12,6.3,-0.1,,,106,106
2023-01-18,5023,12,2.8,-0.9,,,106,106
2023-01-18,5023,12,6.0,-0.4,,,106,106
2023-01-19,5023,12,2.1,0.6,,,106,106
2023-01-19,5023,12,6.6,1.9,,,106,106
2023-01-20,5023,12,4.5,1.0,,,106,106
2023-01-20,5023,12,7.6,1.2,,,106,106
2023-01-21,5023,12,2.0,-2.3,,,106,106
2023-01-21,5023,12,5.9,-2.0,,,106,106
2023-01-22,5023,12,0.6,-4.0,,,106,106
2023-01-22,5023,12,4.7,-4.1,,,106,106
2023-01-23,5023,12,5.0,4.1,,,106,106
2023-01-23,5023,12,6.1,3.5,,,106,106
2023-01-24,5023,12,3.7,0.0,,,106,106
2023-01-24,5023,12,4.8,-0.1,,,106,106
2023-01-25,5023,12,7.0,4.5,,,106,106
2023-01-25,5023,12,7.9,5.1,,,106,106
2023-01-26,5023,12,5.8,4.5,,,106,106
2023-01-26,5023,12,8.1,5.0,,,106,106
2023-01-27,5023,12,5.4,4.2,,,106,106
2023-01-27,5023,12,7.2,4.5,,,106,106
2023-01-28,5023,12,5.9,4.7,,,106,106
2023-01-28,5023,12,8.9,5.5,,,106,106
2023-01-29,5023,12,8.7,6.4,,,106,106
2023-01-29,5023,12,9.6,6.2,,,106,106
2023-01-30,5023,12,7.6,5.0,,,106,106
2023-01-30,5023,12,12.0,7.4,,,106,106
2023-01-31,5023,12,8.0,5.7,,,106,106
2023-01-31,5023,12,10.4,6.7,,,106,106
2023-02-01,5023,12,9.3,6.7,,,106,106
2023-02-01,5023,12,11.6,7.8,,,106,106
2023-02-02,5023,12,10.6,9.1,,,106,106
2023-02-02,5023,12,12.8,9.1,,,106,106
2023-02-03,5023,12,10.4,8.7,,,106,106
2023-02-03,5023,12,9.9,8.7,,,106,106
2023-02-04,5023,12,9.1,4.5,,,106,106
2023-02-04,5023,12,9.7,4.6,,,106,106
2023-02-05,5023,12,5.7,3.1,,,106,106
2023-02-05,5023,12,11.8,3.1,,,106,106
2023-02-06,5023,12,6.2,0.6,,,106,106
2023-02-06,5023,12,8.7,0.4,,,106,106
2023-02-07,5023,12,4.3,-1.0,,,106,106
2023-02-07,5023,12,9.0,-0.4,,,106,106
2023-02-08,5023,12,4.0,2.3,,,106,106
2023-02-08,5023,12,11.2,3.8,,,106,106
2023-02-09,5023,12,6.1,1.1,,,106,106
2023-02-09,5023,12,8.7,2.5,,,106,106
2023-02-10,5023,12,8.7,7.6,,,106,106
2023-02-10,5023,12,11.0,8.7,,,106,106
2023-02-11,5023,12,9.6,8.3,,,106,106
2023-02-11,5023,12,9.7,8.2,,,106,106
2023-02-12,5023,12,9.8,4.9,,,106,106
2023-02-12,5023,12,13.7,5.3,,,106,106
2023-02-13,5023,12,7.5,1.7,,,106,106
2023-02-13,5023,12,15.5,1.9,,,106,106
2023-02-14,5023,12,8.1,5.2,,,106,106
2023-02-14,5023,12,15.7,7.1,,,106,106
2023-02-15,5023,12,10.7,8.4,,,106,106
2023-02-15,5023,12,12.9,9.7,,,106,106
2023-02-16,5023,12,12.4,10.6,,,106,106
2023-02-16,5023,12,14.4,11.7,,,106,106
2023-02-17,5023,12,12.5,11.0,,,106,106
2023-02-17,5023,12,13.2,11.0,,,106,106
2023-02-18,5023,12,11.3,8.2,,,106,106
2023-02-18,5023,12,13.8,8.7,,,106,106
2023-02-19,5023,12,9.4,6.8,,,106,106
2023-02-19,5023,12,13.1,8.2,,,106,106
2023-02-20,5023,12,10.4,7.9,,,106,106
2023-02-20,5023,12,10.2,7.6,,,106,106
2023-02-21,5023,12,7.6,6.5,,,106,106
2023-02-21,5023,12,10.2,7.1,,,106,106
2023-02-22,5023,12,8.5,6.6,,,106,106
2023-02-22,5023,12,9.4,6.0,,,106,106
2023-02-23,5023,12,6.1,2.1,,,106,106
2023-02-23,5023,12,10.9,3.8,,,106,106
2023-02-24,5023,12,6.3,4.2,,,106,106
2023-02-24,5023,12,8.7,4.8,,,106,106
