met_day,id,ob_hour_count,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q
2017-12-31,5260,12,8.7,4.9,2.8,2.6,1006,6
2017-12-31,5260,12,8.1,4.7,,,6,6
2018-01-01,5260,12,7.9,2.9,-0.5,0.0,6,6
2018-01-01,5260,12,10.5,3.9,,,6,6
2018-01-02,5260,12,12.5,7.8,5.4,4.3,6,6
2018-01-02,5260,12,11.0,8.1,,,6,6
2018-01-03,5260,12,8.2,6.0,3.6,3.4,6,6
2018-01-03,5260,12,13.0,6.4,,,6,6
2018-01-04,5260,12,7.8,3.3,1.2,2.3,6,6
2018-01-04,5260,12,9.7,1.3,,,6,6
2018-01-05,5260,12,4.0,0.6,-1.1,-0.5,6,6
2018-01-05,5260,12,5.8,1.8,,,6,6
2018-01-06,5260,12,4.3,2.6,0.3,-0.4,6,6
2018-01-06,5260,12,6.1,2.1,,,6,6
2018-01-07,5260,12,4.4,2.1,-0.2,-0.9,6,6
2018-01-07,5260,12,5.2,4.4,,,6,6
2018-01-08,5260,12,4.9,4.3,3.9,3.9,6,6
2018-01-08,5260,12,7.2,4.7,,,6,6
2018-01-09,5260,12,8.7,5.9,3.2,3.9,6,6
2018-01-09,5260,12,10.0,3.0,,,6,6
2018-01-10,5260,12,6.2,2.3,0.7,1.5,6,6
2018-01-10,5260,12,7.5,6.2,,,6,6
2018-01-11,5260,12,7.4,5.5,4.8,5.2,6,6
2018-01-11,5260,12,7.7,5.9,,,6,6
2018-01-12,5260,12,6.4,5.4,4.4,4.5,6,6
2018-01-12,5260,12,8.6,5.1,,,6,6
2018-01-13,5260,12,5.3,4.3,3.8,4.0,6,6
2018-01-13,5260,12,6.6,4.7,,,6,6
2018-01-14,5260,12,8.5,4.0,2.1,2.6,6,6
2018-01-14,5260,12,11.3,5.9,,,6,6
2018-01-15,5260,12,6.8,5.0,2.5,2.2,6,6
2018-01-15,5260,12,8.3,3.1,,,6,6
2018-01-16,5260,12,4.3,2.6,0.0,-0.3,6,6
2018-01-16,5260,12,8.0,4.2,,,6,6
2018-01-17,5260,12,12.2,5.4,2.3,1.9,6,1006
2018-01-17,5260,12,9.5,4.6,,,6,6
2018-01-18,5260,12,4.7,-2.0,-3.1,-2.2,6,6
2018-01-18,5260,12,7.6,-0.3,,,6,6
2018-01-19,5260,12,3.6,0.7,-0.7,-0.8,6,6
2018-01-19,5260,12,4.8,3.0,,,6,6
2018-01-20,5260,12,3.1,0.5,-0.1,0.5,6,6
2018-01-20,5260,12,6.8,1.4,,,6,6
2018-01-21,5260,12,11.1,6.7,4.7,4.4,6,6
2018-01-21,5260,12,11.0,6.0,,,6,6
2018-01-22,5260,12,9.8,6.3,2.8,3.6,6,6
2018-01-22,5260,12,13.4,9.7,,,6,6
2018-01-23,5260,12,12.8,10.7,8.0,7.9,6,6
2018-01-23,5260,12,13.0,6.3,,,6,6
2018-01-24,5260,12,7.4,5.4,1.6,2.4,6,6
2018-01-24,5260,12,10.9,5.0,,,6,6
2018-01-25,5260,12,5.3,-0.3,-1.6,-1.0,6,6
2018-01-25,5260,12,8.7,3.1,,,6,6
2018-01-26,5260,12,6.6,1.3,-1.1,-0.3,6,6
2018-01-26,5260,12,11.0,5.1,,,6,1006
2018-01-27,5260,12,11.4,7.5,4.5,5.0,6,6
2018-01-27,5260,12,13.7,10.7,,,6,6
2018-01-28,5260,12,12.0,10.3,8.3,7.8,6,6
2018-01-28,5260,12,12.5,3.1,,,6,6
2018-01-29,5260,12,5.5,-2.3,-3.0,-1.8,6,6
2018-01-29,5260,12,9.7,-1.1,,,6,1006
2018-01-30,5260,12,10.2,7.1,3.5,4.2,6,6
2018-01-30,5260,12,9.1,2.9,,,6,6
2018-01-31,5260,12,4.7,1.9,-1.1,-0.3,6,6
2018-01-31,5260,12,7.6,4.1,,,6,1006
2018-02-01,5260,12,5.8,3.4,-0.6,0.3,6,6
2018-02-01,5260,12,8.4,3.3,,,6,6
2018-02-02,5260,12,4.9,2.4,0.7,2.3,6,6
2018-02-02,5260,12,4.3,3.2,,,6,6
2018-02-03,5260,12,3.9,2.4,-0.7,0.4,6,6
2018-02-03,5260,12,5.4,1.7,,,6,6
2018-02-04,5260,12,2.5,1.0,-2.3,-1.2,6,6
2018-02-04,5260,12,4.5,1.7,,,6,6
2018-02-05,5260,12,3.1,1.0,-2.4,-0.5,6,6
2018-02-05,5260,12,3.9,-2.6,,,6,6
