met_day,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,station_count
2009-07-25,23.5,12.8,9.9,12.4,8
2009-07-26,21.0,12.4,13.1,13.7,8
2009-07-27,21.0,11.6,8.7,10.6,8
2009-07-28,20.9,14.6,13.3,14.5,8
2009-07-29,20.8,11.6,9.6,10.8,8
2009-07-30,19.7,11.1,8.4,11.3,8
2009-07-31,21.6,14.9,13.7,15.2,8
2009-08-01,20.6,10.8,7.9,9.8,8
2009-08-02,21.1,11.1,7.5,10.2,8
2009-08-03,21.9,15.9,14.5,15.6,8
2009-08-04,22.8,16.5,13.9,15.1,8
2009-08-05,27.0,16.3,14.7,16.6,8
2009-08-06,25.3,15.1,15.0,15.9,8
2009-08-07,21.5,11.5,8.2,11.0,8
2009-08-08,24.5,15.5,12.8,15.4,8
2009-08-09,25.1,15.0,12.0,14.8,8
2009-08-10,21.6,15.3,12.4,14.6,8
2009-08-11,24.4,15.0,12.6,14.8,8
2009-08-12,22.4,15.4,14.9,16.1,8
2009-08-13,22.9,13.4,9.9,13.2,8
2009-08-14,23.0,15.1,12.2,14.7,8
2009-08-15,22.6,14.2,10.5,12.9,8
2009-08-16,24.6,12.4,9.5,12.4,8
2009-08-17,23.0,12.7,8.7,11.9,8
2009-08-18,24.0,13.4,10.0,12.2,8
2009-08-19,28.3,15.0,11.3,13.6,8
2009-08-20,22.7,12.3,9.0,11.4,8
2009-08-21,20.8,10.3,6.3,9.2,8
2009-08-22,22.1,14.9,10.7,13.7,8
2009-08-23,26.9,13.5,10.0,12.8,8
2009-08-24,24.0,11.1,7.0,10.0,8
2009-08-25,21.2,13.9,11.2,13.0,8
2009-08-26,22.4,15.9,14.6,15.9,8
2009-08-27,22.8,11.9,9.2,11.1,8
2009-08-28,20.1,9.1,6.3,7.8,8
2009-08-29,20.0,9.5,5.8,8.4,8
2009-08-30,19.0,15.6,15.7,16.3,8
2009-08-31,25.4,13.9,10.2,12.6,8
2009-09-01,21.2,13.1,10.3,12.0,8
2009-09-02,19.0,13.2,11.5,12.4,8
2009-09-03,18.6,10.3,7.8,9.2,8
2009-09-04,18.6,10.3,7.6,9.3,8
2009-09-05,19.4,12.9,11.0,13.4,8
2009-09-06,19.7,13.6,10.0,12.0,8
2009-09-07,21.1,16.6,15.6,17.1,8
2009-09-08,27.2,13.9,11.6,14.0,8
2009-09-09,19.1,9.2,5.4,8.1,8
2009-09-10,19.8,10.1,6.6,9.0,8
2009-09-11,20.4,11.4,8.0,10.4,8
2009-09-12,21.8,9.7,4.8,8.6,8
2009-09-13,17.1,12.5,11.2,12.4,8
2009-09-14,19.6,13.7,11.7,12.6,8
2009-09-15,16.2,13.3,12.0,12.6,8
2009-09-16,19.4,11.6,8.8,10.1,8
2009-09-17,16.7,9.5,5.5,8.1,8
2009-09-18,19.9,12.4,8.6,11.4,8
2009-09-19,23.5,13.4,10.8,12.5,8
2009-09-20,19.8,10.3,7.4,9.4,8
2009-09-21,20.9,11.1,8.5,10.0,8
2009-09-22,20.5,14.3,12.9,14.2,8
2009-09-23,18.4,9.3,4.3,8.1,8
2009-09-24,19.6,7.6,3.2,6.9,8
2009-09-25,19.9,7.3,3.5,6.6,8
2009-09-26,19.8,7.5,2.8,6.1,8
2009-09-27,21.0,9.9,6.5,8.7,8
2009-09-28,18.8,10.0,6.8,8.6,8
2009-09-29,21.1,11.8,6.9,10.1,8
2009-09-30,17.8,12.5,8.6,11.7,8
2009-10-01,17.4,6.4,2.1,5.8,8
2009-10-02,17.4,11.0,9.1,11.3,8
2009-10-03,16.5,9.0,5.8,7.7,8
2009-10-04,16.6,10.8,7.9,10.4,8
2009-10-05,16.4,11.9,12.6,13.2,8
2009-10-06,19.2,11.6,11.7,12.6,8
2009-10-07,13.4,6.1,2.1,5.4,8
2009-10-08,15.4,6.2,2.5,5.2,8
2009-10-09,14.2,10.5,8.1,9.8,8
2009-10-10,18.5,11.1,8.8,10.4,8
2009-10-11,15.8,7.4,3.7,5.9,8
2009-10-12,15.6,3.9,-0.2,3.0,8
2009-10-13,16.2,7.8,5.0,8.9,8
2009-10-14,14.1,8.4,6.4,8.6,8
2009-10-15,15.5,10.3,9.4,11.3,8
2009-10-16,14.0,6.5,3.4,5.3,8
2009-10-17,12.0,1.8,-2.5,0.8,8
2009-10-18,12.4,4.2,0.6,3.3,8
2009-10-19,12.4,5.7,1.6,3.3,7
2009-10-20,14.2,8.9,8.8,10.3,7
2009-10-21,14.2,9.5,5.7,6.5,7
2009-10-22,16.0,7.6,4.0,5.0,7
2009-10-23,16.8,11.7,9.4,10.9,7
2009-10-24,17.7,10.8,8.1,9.0,7
2009-10-25,17.2,10.2,6.8,8.3,7
2009-10-26,16.5,9.2,4.7,7.8,7
2009-10-27,18.2,9.9,6.6,8.0,7
2009-10-28,17.7,8.9,5.1,7.2,7
2009-10-29,17.8,9.9,6.0,8.2,8
2009-10-30,15.9,10.5,8.1,9.3,8
2009-10-31,17.2,10.2,6.6,8.4,8
2009-11-01,16.7,5.4,2.4,3.9,8
2009-11-02,12.9,7.6,5.4,7.1,8
2009-11-03,13.8,4.7,1.6,3.4,8
2009-11-04,12.2,7.0,3.6,5.3,8
2009-11-05,12.3,8.1,5.9,7.2,8
2009-11-06,11.6,4.0,1.0,2.6,8
2009-11-07,11.0,5.6,2.0,3.8,8
2009-11-08,9.9,1.7,-1.8,0.6,8
2009-11-09,8.1,1.4,-2.1,0.1,8
2009-11-10,8.1,4.3,3.9,6.2,8
2009-11-11,10.8,7.0,2.6,4.7,8
2009-11-12,13.9,9.3,7.9,8.8,8
2009-11-13,16.2,9.2,7.6,8.7,8
2009-11-14,12.8,7.1,3.0,5.0,8
2009-11-15,14.0,8.3,4.2,6.5,8
2009-11-16,13.8,8.6,4.9,6.4,8
2009-11-17,13.5,9.4,6.7,7.9,8
2009-11-18,14.3,12.5,10.3,11.0,8
2009-11-19,14.3,12.0,8.8,9.9,8
2009-11-20,14.4,7.7,3.4,4.7,8
2009-11-21,15.8,8.3,5.6,6.9,8
2009-11-22,11.7,7.4,5.7,6.5,8
2009-11-23,13.7,8.2,5.4,6.6,8
2009-11-24,14.2,8.8,6.0,7.2,8
2009-11-25,11.7,6.7,3.6,5.0,8
2009-11-26,10.9,4.8,2.0,3.8,8
2009-11-27,8.5,4.1,0.8,2.3,8
2009-11-28,10.1,5.2,1.8,3.4,8
2009-11-29,7.9,5.0,3.7,4.8,8
2009-11-30,6.4,-0.6,-4.0,-1.7,8
2009-12-01,9.0,0.9,2.3,3.7,8
2009-12-02,11.2,6.5,3.6,5.0,8
2009-12-03,7.9,1.1,-1.6,-0.2,8
2009-12-04,9.8,2.6,3.3,4.7,8
2009-12-05,12.7,8.0,8.4,8.8,8
2009-12-06,11.4,6.8,3.4,4.3,8
2009-12-07,11.1,4.3,1.5,2.7,8
2009-12-08,11.3,5.5,4.5,5.8,8
2009-12-09,12.1,6.1,2.8,4.1,8
2009-12-10,10.4,0.7,-3.4,-0.8,8
2009-12-11,7.2,2.9,-0.9,1.3,8
2009-12-12,8.1,3.5,0.3,1.5,8
2009-12-13,6.9,1.0,-2.6,-0.5,8
2009-12-14,5.6,1.2,0.7,2.0,8
2009-12-15,3.0,-4.0,-7.3,-3.9,8
2009-12-16,3.6,-1.6,-1.6,-0.6,8
2009-12-17,4.0,-1.0,-1.8,-1.2,8
2009-12-18,1.4,-3.9,-6.0,-3.5,8
2009-12-19,1.7,-3.4,-5.7,-3.2,8
2009-12-20,2.0,-3.6,-7.2,-4.4,8
2009-12-21,2.4,-1.7,-0.3,-0.2,8
2009-12-22,2.4,-3.9,-6.7,-4.1,8
2009-12-23,4.6,-2.7,-1.6,0.1,8
2009-12-24,5.5,1.5,1.4,2.0,8
2009-12-25,7.6,0.9,-2.7,-1.1,8
2009-12-26,9.0,4.2,0.4,1.0,8
2009-12-27,7.1,-2.3,-6.5,-3.6,8
2009-12-28,5.5,-1.4,-2.3,-1.0,8
2009-12-29,4.6,3.4,3.4,3.6,8
2009-12-30,4.9,2.9,1.9,2.5,8
2009-12-31,4.1,2.2,,,5
