met_day,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,station_count
2011-04-25,20.9,8.0,5.9,8.2,8
2011-04-26,15.6,8.0,6.8,8.8,8
2011-04-27,16.6,5.7,2.9,5.8,8
2011-04-28,15.9,8.4,7.3,9.4,8
2011-04-29,19.6,10.8,8.1,10.0,8
2011-04-30,20.1,11.0,8.4,10.3,8
2011-05-01,18.5,8.8,5.9,8.0,8
2011-05-02,16.0,5.5,2.3,5.5,8
2011-05-03,14.7,2.9,-1.2,3.0,8
2011-05-04,17.3,8.0,4.9,8.2,8
2011-05-05,19.9,9.1,4.7,7.4,8
2011-05-06,24.3,13.6,11.6,13.5,8
2011-05-07,23.0,14.2,13.9,14.6,8
2011-05-08,19.2,9.9,6.1,9.0,8
2011-05-09,19.8,8.7,4.0,7.6,8
2011-05-10,20.8,8.5,4.5,8.6,8
2011-05-11,17.3,7.1,3.2,7.0,8
2011-05-12,18.1,6.0,1.7,6.0,8
2011-05-13,17.8,6.1,2.2,6.2,8
2011-05-14,17.0,7.7,4.6,7.3,8
2011-05-15,15.5,10.6,8.5,10.7,8
2011-05-16,19.5,10.4,8.3,10.3,8
2011-05-17,18.0,12.5,12.0,13.0,8
2011-05-18,19.1,5.9,1.1,5.4,7
2011-05-19,19.9,9.3,6.0,10.2,7
2011-05-20,18.4,7.3,1.7,6.5,7
2011-05-21,20.9,10.5,8.2,10.8,7
2011-05-22,18.8,8.9,5.7,8.5,7
2011-05-23,18.9,7.1,4.3,7.0,7
2011-05-24,18.8,5.4,0.1,5.1,7
2011-05-25,20.1,10.6,8.1,11.0,7
2011-05-26,15.9,9.8,8.7,10.6,7
2011-05-27,16.2,8.1,5.6,8.8,8
2011-05-28,16.7,12.2,11.3,12.4,8
2011-05-29,18.8,12.3,11.2,13.0,8
2011-05-30,20.1,6.6,4.1,7.0,8
2011-05-31,17.9,6.4,1.5,5.9,8
2011-06-01,20.8,10.2,5.9,9.7,8
2011-06-02,22.9,12.3,9.5,11.6,8
2011-06-03,24.7,12.2,10.7,12.8,8
2011-06-04,25.9,12.4,11.7,14.0,8
2011-06-05,18.3,8.8,9.8,10.8,8
2011-06-06,15.7,8.5,6.3,9.5,8
2011-06-07,18.6,8.3,5.3,8.2,8
2011-06-08,17.7,8.8,6.3,9.2,8
2011-06-09,17.4,7.3,3.6,7.2,8
2011-06-10,15.1,7.2,4.8,8.9,8
2011-06-11,18.2,6.7,3.1,6.6,8
2011-06-12,16.4,11.3,12.3,13.3,8
2011-06-13,21.2,8.8,4.3,8.8,8
2011-06-14,22.4,13.7,11.7,14.4,8
2011-06-15,19.5,12.1,10.6,12.8,8
2011-06-16,17.5,9.0,6.8,9.0,8
2011-06-17,14.8,10.7,9.7,11.2,8
2011-06-18,17.4,10.6,8.8,10.7,8
2011-06-19,18.3,8.8,5.0,8.7,8
2011-06-20,20.0,14.0,13.4,14.3,8
2011-06-21,20.7,11.4,9.2,11.7,8
2011-06-22,18.0,10.6,8.5,10.8,8
2011-06-23,18.9,8.7,6.1,9.5,8
2011-06-24,19.3,11.1,10.8,12.6,8
2011-06-25,23.3,14.9,13.0,15.7,8
2011-06-26,28.2,18.0,14.9,17.1,8
2011-06-27,30.9,17.5,14.7,17.9,8
2011-06-28,20.8,9.6,6.3,10.2,8
2011-06-29,20.4,8.9,5.4,10.0,8
2011-06-30,19.6,9.4,5.6,10.2,8
2011-07-01,20.1,12.1,9.1,13.2,8
2011-07-02,22.0,10.5,6.8,10.8,8
2011-07-03,23.3,13.8,10.2,13.9,8
2011-07-04,24.6,11.6,6.7,11.2,8
2011-07-05,25.5,12.6,11.2,13.6,8
2011-07-06,20.0,14.1,12.9,14.3,8
2011-07-07,18.9,12.6,10.5,12.9,8
2011-07-08,18.6,12.5,10.4,12.7,8
2011-07-09,21.0,11.9,9.8,12.4,8
2011-07-10,21.9,11.3,7.6,11.6,8
2011-07-11,23.4,14.4,12.7,14.9,8
2011-07-12,19.0,12.3,10.3,12.7,8
2011-07-13,17.4,11.2,9.5,12.2,8
2011-07-14,22.7,10.9,6.4,11.1,8
2011-07-15,23.8,14.4,14.2,15.6,8
2011-07-16,19.0,12.2,9.8,12.5,8
2011-07-17,18.8,13.5,12.5,13.7,8
2011-07-18,18.2,10.7,8.8,11.4,8
2011-07-19,19.8,11.9,9.8,13.1,8
2011-07-20,18.4,12.9,11.9,14.2,8
2011-07-21,19.0,10.2,8.2,10.8,8
2011-07-22,19.9,10.8,10.0,12.2,8
2011-07-23,18.1,9.8,7.0,10.1,8
2011-07-24,22.9,9.9,5.9,10.1,8
2011-07-25,23.0,12.4,8.5,12.9,8
2011-07-26,19.6,14.0,11.8,15.1,8
2011-07-27,20.2,14.1,10.5,14.4,8
2011-07-28,23.7,13.1,9.4,13.4,8
2011-07-29,20.6,10.3,6.7,11.2,8
2011-07-30,21.6,11.6,8.3,11.5,8
2011-07-31,24.3,15.2,12.6,16.0,8
2011-08-01,27.8,16.9,14.7,17.9,8
2011-08-02,27.6,15.5,11.6,15.7,8
2011-08-03,28.8,15.7,13.0,16.8,8
2011-08-04,21.2,13.8,11.3,13.4,8
2011-08-05,24.6,13.8,12.1,14.6,8
2011-08-06,19.4,12.0,10.3,11.8,8
2011-08-07,20.0,10.8,8.5,11.2,8
2011-08-08,21.1,11.0,8.6,10.8,8
2011-08-09,21.0,9.6,5.6,10.4,8
2011-08-10,22.8,14.5,12.9,14.7,7
2011-08-11,21.8,15.5,14.1,15.8,7
2011-08-12,22.7,15.5,14.0,16.0,7
2011-08-13,21.8,14.1,11.9,14.8,7
2011-08-14,22.4,9.8,5.6,10.4,7
2011-08-15,21.9,13.4,11.3,13.3,7
2011-08-16,20.9,12.1,8.1,12.2,7
2011-08-17,20.2,12.8,10.8,12.8,7
2011-08-18,16.5,8.1,5.0,8.0,7
2011-08-19,21.6,13.0,11.0,13.0,7
2011-08-20,21.4,13.2,9.9,12.6,7
2011-08-21,23.5,10.0,5.8,9.5,7
2011-08-22,22.8,13.6,13.5,14.6,7
2011-08-23,15.4,13.4,12.5,13.9,7
2011-08-24,21.3,13.4,11.2,13.3,7
2011-08-25,20.1,12.7,12.8,14.0,7
2011-08-26,17.5,10.7,8.5,10.6,7
2011-08-27,18.4,11.9,10.2,11.6,8
2011-08-28,19.3,9.8,7.4,9.4,8
2011-08-29,17.2,12.2,11.4,12.9,8
2011-08-30,16.4,12.6,11.3,13.2,8
2011-08-31,17.9,10.1,6.3,8.8,8
2011-09-01,20.8,12.4,9.2,11.7,8
2011-09-02,26.3,14.0,10.2,13.2,8
2011-09-03,23.2,14.8,12.5,14.3,8
2011-09-04,19.1,10.8,8.2,9.7,8
2011-09-05,19.3,14.3,12.8,13.9,8
2011-09-06,18.0,11.5,9.1,10.1,8
2011-09-07,16.6,12.3,11.4,12.4,8
2011-09-08,20.0,14.8,13.6,14.8,8
2011-09-09,21.1,16.1,13.8,15.8,8
2011-09-10,22.6,14.2,12.8,13.6,8
2011-09-11,20.4,14.8,13.0,14.0,8
2011-09-12,21.1,12.1,10.0,11.2,8
2011-09-13,18.8,9.6,7.0,8.5,8
2011-09-14,19.3,7.0,2.9,6.6,8
2011-09-15,20.2,11.0,7.3,10.2,8
2011-09-16,22.2,13.4,11.1,12.6,8
2011-09-17,18.3,6.9,4.1,6.3,8
2011-09-18,16.4,8.8,5.9,8.0,8
2011-09-19,18.7,13.2,12.4,13.7,8
2011-09-20,18.5,13.0,13.0,13.7,8
2011-09-21,18.1,11.6,9.1,10.7,8
2011-09-22,19.0,8.4,4.4,7.1,8
2011-09-23,18.5,8.2,3.9,6.4,8
2011-09-24,20.4,11.4,7.3,9.4,8
2011-09-25,21.1,14.4,12.9,13.9,8
2011-09-26,21.8,11.3,7.9,10.0,8
2011-09-27,21.9,11.8,8.1,9.6,8
2011-09-28,25.6,13.0,9.1,10.3,8
2011-09-29,27.8,12.6,8.2,10.0,8
2011-09-30,28.1,12.3,7.7,10.0,8
2011-10-01,28.4,12.6,8.1,9.8,8
2011-10-02,27.6,14.3,10.8,12.6,8
2011-10-03,25.9,14.8,12.4,14.8,8
2011-10-04,18.8,14.8,12.5,13.7,8
2011-10-05,19.2,11.1,8.6,10.2,8
2011-10-06,15.0,8.9,6.1,7.4,8
2011-10-07,15.9,8.8,5.8,7.7,8
2011-10-08,16.4,11.3,12.2,13.2,8
2011-10-09,20.6,15.4,13.6,14.2,8
2011-10-10,20.1,15.3,14.3,15.0,8
2011-10-11,18.7,14.0,12.4,13.6,8
2011-10-12,19.4,13.3,10.2,12.3,8
2011-10-13,16.8,7.7,3.6,6.0,8
2011-10-14,16.5,4.9,-0.1,2.7,8
2011-10-15,17.8,3.4,-1.1,2.2,8
2011-10-16,17.5,5.7,1.8,3.6,8
2011-10-17,16.8,7.2,5.5,6.8,8
2011-10-18,13.4,4.0,0.8,2.6,8
2011-10-19,13.2,1.5,-2.4,0.2,8
2011-10-20,12.5,4.0,-0.5,2.2,8
2011-10-21,15.2,5.9,2.3,3.4,8
2011-10-22,14.3,8.1,4.0,5.4,8
2011-10-23,19.2,11.2,8.1,8.9,8
2011-10-24,17.4,10.9,7.9,8.9,8
2011-10-25,17.0,6.8,3.1,4.9,8
2011-10-26,12.9,8.4,5.7,7.7,8
2011-10-27,13.3,8.5,5.4,7.0,8
2011-10-28,15.8,9.9,7.7,9.2,8
2011-10-29,16.4,12.1,10.7,11.8,8
2011-10-30,16.6,14.4,13.2,13.9,8
2011-10-31,16.2,11.3,9.3,9.8,8
2011-11-01,16.0,7.8,3.3,4.6,8
2011-11-02,15.8,11.8,12.2,12.7,8
2011-11-03,17.2,11.7,9.9,10.8,8
2011-11-04,16.1,9.1,5.5,7.5,8
2011-11-05,13.7,8.4,6.6,7.5,8
2011-11-06,11.7,9.3,9.1,9.7,8
2011-11-07,12.5,9.0,9.0,9.7,7
2011-11-08,11.1,8.9,9.0,9.5,7
2011-11-09,15.0,9.4,5.9,6.8,7
2011-11-10,14.3,7.7,4.0,4.6,7
2011-11-11,12.9,9.0,9.9,10.5,7
2011-11-12,16.1,10.2,7.0,8.4,7
2011-11-13,16.1,7.9,7.8,8.9,7
2011-11-14,9.6,7.0,4.8,5.8,7
2011-11-15,11.9,4.5,2.2,4.0,7
2011-11-16,11.0,5.2,3.7,5.2,8
2011-11-17,14.5,8.3,4.2,5.2,7
2011-11-18,14.8,6.4,1.8,3.1,8
2011-11-19,13.9,3.2,-0.1,1.0,8
2011-11-20,9.9,4.3,1.2,2.6,8
2011-11-21,11.2,8.1,9.0,9.3,7
2011-11-22,12.6,2.1,-1.0,1.8,8
2011-11-23,10.3,3.9,3.6,4.6,8
2011-11-24,13.3,9.0,6.4,6.8,8
2011-11-25,12.4,5.9,2.1,3.5,8
2011-11-26,13.4,8.8,8.5,9.0,8
2011-11-27,13.5,0.4,-4.9,-2.0,8
2011-11-28,12.8,3.5,7.1,7.5,8
2011-11-29,13.2,4.8,1.2,2.4,7
2011-11-30,12.4,7.1,6.1,7.0,8
2011-12-01,11.1,1.1,-2.4,-0.1,8
2011-12-02,11.0,2.3,2.9,3.6,8
2011-12-03,11.8,6.6,3.1,4.2,8
2011-12-04,9.0,1.8,-0.7,-0.2,8
2011-12-05,7.1,2.0,-0.8,-0.4,8
2011-12-06,8.7,3.0,1.5,2.2,8
2011-12-07,9.3,3.0,-0.8,0.4,8
2011-12-08,12.7,3.2,-0.1,0.6,8
2011-12-09,8.1,-1.5,-5.3,-3.4,8
2011-12-10,6.5,0.0,-2.8,-1.4,8
2011-12-11,8.7,2.0,-0.6,0.3,8
2011-12-12,11.9,3.1,2.9,3.9,8
2011-12-13,8.3,3.0,-0.5,0.7,8
2011-12-14,6.5,2.6,-0.9,-0.2,8
2011-12-15,8.0,1.0,0.6,1.8,8
2011-12-16,4.4,-1.2,-4.8,-2.6,8
2011-12-17,5.8,-1.6,-5.2,-3.2,8
2011-12-18,5.4,-2.4,-7.1,-3.8,8
2011-12-19,6.8,1.0,0.7,1.7,8
2011-12-20,9.0,5.2,2.5,3.5,8
2011-12-21,12.4,7.4,3.6,4.2,8
2011-12-22,12.6,8.3,7.2,7.7,8
2011-12-23,11.0,2.4,-0.9,0.1,8
2011-12-24,10.0,3.1,3.7,4.5,8
2011-12-25,12.0,9.9,9.1,9.6,8
2011-12-26,12.5,9.4,7.7,8.5,8
2011-12-27,10.5,7.2,4.9,5.7,8
2011-12-28,10.6,4.4,1.5,2.3,8
2011-12-29,9.8,4.6,1.4,2.4,8
2011-12-30,11.4,5.4,5.8,6.2,8
2011-12-31,12.4,11.1,,,6
