met_day,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,station_count
2019-02-19,11.7,5.1,4.1,4.2,7
2019-02-20,13.0,5.8,1.2,2.4,7
2019-02-21,15.0,5.4,1.7,3.6,7
2019-02-22,15.9,6.0,2.2,3.4,7
2019-02-23,17.2,2.5,-3.3,-0.1,7
2019-02-24,15.2,1.8,-4.0,-1.0,7
2019-02-25,19.4,2.2,-3.7,-0.7,7
2019-02-26,20.2,2.6,-3.3,-0.6,7
2019-02-27,18.5,4.4,-0.5,1.5,7
2019-02-28,12.7,8.1,5.6,6.0,7
2019-03-01,11.1,7.2,4.8,4.7,6
2019-03-02,14.4,9.2,8.5,8.7,6
2019-03-03,12.3,4.1,2.1,2.8,6
2019-03-04,10.4,2.9,-0.4,0.6,6
2019-03-05,12.0,6.4,7.7,7.8,6
2019-03-06,12.6,5.6,3.2,3.3,6
2019-03-07,11.7,3.0,-0.4,0.9,6
2019-03-08,10.4,6.3,5.3,5.4,6
2019-03-09,13.7,5.5,5.1,6.3,6
2019-03-10,10.8,2.3,0.1,0.4,6
2019-03-11,11.0,5.7,5.9,6.4,6
2019-03-12,9.5,3.9,2.4,2.6,6
2019-03-13,11.4,6.9,6.0,6.2,6
2019-03-14,14.9,8.9,7.0,7.6,6
2019-03-15,14.3,10.0,9.5,9.8,6
2019-03-16,11.9,4.0,1.6,2.4,6
2019-03-17,10.1,3.6,0.1,1.4,6
2019-03-18,11.6,5.4,1.0,4.5,6
2019-03-19,12.9,8.3,6.4,7.5,6
2019-03-20,12.8,8.9,8.5,9.1,6
2019-03-21,14.0,8.6,6.5,8.3,6
2019-03-22,10.6,7.5,3.1,5.4,6
2019-03-23,13.4,2.8,-2.5,2.0,6
2019-03-24,14.3,5.3,1.4,3.2,6
2019-03-25,12.8,1.2,-4.1,0.1,6
2019-03-26,13.8,4.4,-0.5,3.0,6
2019-03-27,13.1,7.1,2.7,6.5,6
2019-03-28,15.8,2.8,-2.9,1.0,6
2019-03-29,17.6,5.0,-0.5,3.2,6
2019-03-30,19.3,8.0,7.0,7.7,6
2019-03-31,12.4,3.9,1.1,2.7,6
2019-04-01,14.2,2.9,-2.2,1.9,6
2019-04-02,9.1,0.8,-3.3,0.7,6
2019-04-03,9.9,1.0,-3.5,0.4,6
2019-04-04,10.5,4.8,2.5,3.1,6
2019-04-05,14.2,6.6,4.6,5.0,6
2019-04-06,10.8,6.4,4.0,4.2,6
2019-04-07,11.8,7.5,7.3,8.0,6
2019-04-08,12.6,8.0,7.0,8.8,6
2019-04-09,11.5,4.9,3.6,4.3,6
2019-04-10,12.1,1.4,-2.8,0.4,6
2019-04-11,12.0,1.0,-4.1,0.1,6
2019-04-12,10.5,0.8,-3.7,-0.4,6
2019-04-13,9.4,-0.3,-5.0,-1.5,6
2019-04-14,11.0,4.4,0.2,2.8,6
2019-04-15,14.4,6.0,2.1,4.9,6
2019-04-16,16.7,6.0,1.0,4.4,6
2019-04-17,19.1,7.8,4.4,6.4,6
2019-04-18,21.1,8.2,3.2,6.0,6
2019-04-19,23.4,8.0,1.9,5.5,6
2019-04-20,24.3,7.0,0.1,4.9,6
2019-04-21,23.7,7.8,1.8,6.1,6
2019-04-22,24.5,11.6,6.5,10.2,6
2019-04-23,21.0,10.5,6.6,9.8,6
2019-04-24,18.4,8.5,4.7,7.7,6
2019-04-25,16.9,6.1,0.9,3.8,6
2019-04-26,16.8,7.3,5.2,5.8,6
2019-04-27,12.6,7.2,5.5,6.5,6
2019-04-28,14.2,4.9,-0.4,3.2,6
2019-04-29,15.3,5.3,-0.9,3.7,6
2019-04-30,17.9,6.1,1.4,5.7,6
2019-05-01,18.0,9.6,7.8,10.0,6
2019-05-02,16.3,7.0,2.3,5.6,6
2019-05-03,14.8,5.0,3.6,4.8,6
2019-05-04,11.3,2.9,-0.6,1.8,6
2019-05-05,12.3,5.5,2.7,5.2,6
2019-05-06,12.6,5.9,1.6,5.5,6
2019-05-07,16.1,8.4,7.2,9.1,6
2019-05-08,15.2,6.3,1.6,4.9,6
2019-05-09,15.3,5.8,0.5,4.4,6
2019-05-10,16.8,8.1,4.5,7.4,5
2019-05-11,16.0,4.6,-0.2,3.8,5
2019-05-12,18.0,4.9,-0.7,3.9,5
2019-05-13,17.6,6.5,1.1,5.4,5
2019-05-14,18.0,6.6,1.6,6.0,6
2019-05-15,19.7,7.4,2.6,6.6,6
2019-05-16,18.1,8.8,6.1,8.7,6
2019-05-17,14.5,8.8,4.3,8.4,6
2019-05-18,17.9,7.9,2.4,6.5,6
2019-05-19,18.0,11.5,8.2,11.2,6
2019-05-20,20.1,8.8,3.3,7.2,6
2019-05-21,21.1,9.9,3.3,8.8,6
2019-05-22,21.4,8.9,3.8,7.8,6
2019-05-23,23.8,10.4,5.1,9.2,6
2019-05-24,22.0,13.4,10.4,12.8,6
2019-05-25,23.4,13.9,13.1,14.8,6
2019-05-26,20.5,8.9,4.0,7.2,6
2019-05-27,19.2,9.0,7.2,9.3,6
2019-05-28,17.5,9.3,4.0,8.2,6
2019-05-29,18.9,11.2,12.8,13.9,6
2019-05-30,23.4,13.5,10.1,12.6,6
2019-05-31,20.1,10.4,5.6,9.0,6
2019-06-01,26.5,16.0,11.0,13.3,6
2019-06-02,26.3,10.7,7.3,9.9,6
2019-06-03,20.7,10.3,6.1,9.2,6
2019-06-04,17.1,11.8,8.5,10.5,6
2019-06-05,18.8,8.6,4.0,7.1,6
2019-06-06,19.5,11.1,5.8,10.2,6
2019-06-07,18.4,10.8,10.1,11.4,6
2019-06-08,18.7,8.3,3.3,6.7,6
2019-06-09,19.4,11.0,9.8,12.1,6
2019-06-10,14.2,9.5,10.0,11.2,6
2019-06-11,18.3,11.0,10.9,12.2,6
2019-06-12,15.9,11.2,10.7,12.0,6
2019-06-13,15.7,12.0,11.3,12.2,6
2019-06-14,19.0,11.3,8.3,10.5,6
2019-06-15,19.2,9.3,5.3,7.9,6
2019-06-16,20.0,11.7,8.2,10.4,6
2019-06-17,21.8,11.1,7.0,11.3,6
2019-06-18,19.4,13.6,11.7,13.3,6
2019-06-19,19.4,12.7,11.1,12.5,6
2019-06-20,19.4,9.1,5.3,8.6,6
2019-06-21,20.9,10.0,5.2,9.4,6
2019-06-22,22.8,12.3,8.2,11.6,6
2019-06-23,23.9,16.8,13.5,15.2,6
2019-06-24,24.5,17.4,16.3,17.8,6
2019-06-25,23.8,15.3,15.4,16.7,6
2019-06-26,21.8,13.0,12.8,14.3,6
2019-06-27,23.2,13.6,12.1,13.8,6
2019-06-28,24.3,14.0,10.0,13.4,6
2019-06-29,33.3,15.0,13.2,15.0,6
2019-06-30,24.0,14.2,10.7,12.8,6
2019-07-01,21.6,10.9,6.9,10.3,6
2019-07-02,22.0,12.3,7.5,12.0,6
2019-07-03,23.0,11.1,5.7,10.6,6
2019-07-04,26.2,15.2,10.7,14.5,6
2019-07-05,26.3,14.2,9.8,13.2,6
2019-07-06,23.4,14.0,14.3,16.0,6
2019-07-07,21.6,13.1,10.2,13.1,6
2019-07-08,23.3,15.0,14.2,16.0,6
2019-07-09,24.2,16.4,14.0,16.4,6
2019-07-10,25.6,16.1,14.5,16.4,6
2019-07-11,26.2,17.0,14.5,17.2,6
2019-07-12,25.1,14.7,12.3,14.2,6
2019-07-13,23.0,13.2,9.7,13.2,6
2019-07-14,21.9,11.9,7.5,10.7,6
2019-07-15,22.1,11.4,6.6,10.2,6
2019-07-16,26.8,13.2,8.3,12.5,6
2019-07-17,25.2,15.4,12.9,15.1,6
2019-07-18,23.6,12.3,7.2,11.1,6
2019-07-19,19.5,15.4,15.1,15.9,6
2019-07-20,24.4,12.8,9.3,11.9,6
2019-07-21,23.3,16.1,14.3,15.9,6
2019-07-22,26.8,15.6,11.1,14.6,6
2019-07-23,32.9,20.3,17.6,19.0,6
2019-07-24,32.1,19.5,14.8,18.2,6
2019-07-25,36.9,18.7,17.8,19.2,6
2019-07-26,25.1,15.6,15.2,16.8,6
2019-07-27,19.9,15.5,14.4,15.3,6
2019-07-28,23.1,13.0,9.3,12.1,6
2019-07-29,25.4,16.8,13.3,15.2,6
2019-07-30,19.7,16.2,15.0,15.6,6
2019-07-31,23.2,14.4,12.7,15.0,6
2019-08-01,25.2,15.1,12.1,14.2,6
2019-08-02,25.2,14.8,10.6,13.5,6
2019-08-03,24.1,15.0,11.2,13.5,6
2019-08-04,26.3,15.8,13.7,15.4,6
2019-08-05,25.0,15.1,12.5,14.0,6
2019-08-06,23.5,14.2,11.7,13.0,6
2019-08-07,23.0,13.3,9.8,12.1,6
2019-08-08,23.8,17.7,16.7,17.9,6
2019-08-09,24.7,16.5,14.8,15.3,6
2019-08-10,21.9,14.8,12.2,12.8,6
2019-08-11,22.3,12.8,9.5,12.2,6
2019-08-12,18.5,10.1,6.3,8.9,6
2019-08-13,21.9,13.4,9.8,12.5,6
2019-08-14,18.4,13.9,12.8,13.3,6
2019-08-15,22.5,12.3,8.1,10.9,6
2019-08-16,19.0,15.3,13.3,13.8,6
2019-08-17,22.5,15.0,12.4,14.0,6
2019-08-18,21.6,12.5,9.5,10.9,6
2019-08-19,20.9,11.0,7.7,9.7,6
2019-08-20,21.3,10.3,5.6,9.1,6
2019-08-21,22.6,11.8,8.0,9.9,6
2019-08-22,23.7,13.1,9.1,12.1,6
2019-08-23,26.9,13.6,8.5,11.2,6
2019-08-24,29.5,15.8,10.7,13.8,6
2019-08-25,32.5,15.7,10.9,14.3,6
2019-08-26,32.2,16.3,12.0,15.4,6
2019-08-27,32.4,17.8,16.1,17.7,6
2019-08-28,24.9,11.9,9.8,12.2,6
2019-08-29,23.2,13.2,9.8,12.1,6
2019-08-30,23.8,12.3,8.0,11.0,6
2019-08-31,23.3,11.2,8.2,10.3,6
2019-09-01,20.6,7.9,2.4,6.6,6
2019-09-02,21.7,14.4,11.7,13.2,6
2019-09-03,21.4,14.6,13.6,14.9,6
2019-09-04,20.2,11.6,9.4,10.6,6
2019-09-05,18.3,9.3,4.4,8.0,6
2019-09-06,18.1,10.7,6.6,9.4,6
2019-09-07,18.0,6.3,1.7,4.9,6
2019-09-08,18.6,10.8,5.9,11.4,6
2019-09-09,16.0,10.3,6.2,9.0,6
2019-09-10,20.4,13.0,10.7,12.5,6
2019-09-11,21.0,12.6,9.8,10.9,6
2019-09-12,24.6,13.2,10.9,12.2,6
2019-09-13,21.7,8.5,2.6,6.6,6
2019-09-14,23.5,9.5,4.0,6.8,6
2019-09-15,25.8,14.9,11.4,14.0,6
2019-09-16,19.8,9.5,5.6,8.3,6
2019-09-17,19.7,7.1,2.1,5.8,6
2019-09-18,19.4,7.6,2.8,6.4,6
2019-09-19,21.5,9.3,4.0,6.9,6
2019-09-20,21.4,11.7,6.6,7.6,6
2019-09-21,25.2,16.3,13.6,14.7,6
2019-09-22,22.7,13.2,10.4,11.3,6
2019-09-23,20.1,15.1,14.0,14.9,6
2019-09-24,20.2,14.6,13.2,13.8,6
2019-09-25,20.8,15.4,13.7,14.8,6
2019-09-26,20.2,12.8,10.2,10.8,6
2019-09-27,18.1,11.8,9.6,10.3,6
2019-09-28,18.9,13.8,13.0,14.0,6
2019-09-29,19.0,9.8,7.0,8.4,6
2019-09-30,17.7,13.4,12.3,13.0,6
2019-10-01,20.1,6.6,3.5,5.6,6
2019-10-02,14.1,3.5,-0.8,3.0,6
2019-10-03,14.6,8.4,8.8,9.5,6
2019-10-04,15.4,10.5,6.3,9.2,6
2019-10-05,15.9,11.7,10.8,12.2,6
2019-10-06,17.2,9.6,7.0,9.4,6
2019-10-07,15.8,11.8,9.3,10.1,6
2019-10-08,17.4,10.2,7.5,8.4,6
2019-10-09,15.6,8.5,5.7,6.5,6
2019-10-10,17.0,12.4,13.2,13.7,6
2019-10-11,16.8,10.5,10.1,11.0,6
2019-10-12,16.0,11.0,10.7,11.6,6
2019-10-13,17.2,10.1,7.0,8.7,6
2019-10-14,15.7,10.7,10.3,11.0,6
2019-10-15,17.0,9.8,6.6,8.5,6
2019-10-16,16.1,7.7,3.5,6.3,6
2019-10-17,15.2,9.2,7.3,8.2,6
2019-10-18,15.3,9.1,5.9,6.9,6
2019-10-19,15.3,4.2,-0.5,2.8,6
2019-10-20,12.1,8.0,8.8,9.4,6
2019-10-21,12.9,5.5,0.8,4.0,6
2019-10-22,15.6,4.2,-0.6,2.6,6
2019-10-23,14.8,9.0,11.3,11.8,6
2019-10-24,12.5,9.1,6.0,6.9,6
2019-10-25,16.7,11.8,13.8,13.9,6
2019-10-26,16.6,3.8,0.4,3.1,6
2019-10-27,11.9,1.1,-3.6,0.1,6
2019-10-28,10.8,5.2,4.3,5.1,6
2019-10-29,11.7,7.4,4.1,5.0,6
2019-10-30,12.5,6.2,2.8,4.2,6
2019-10-31,12.9,7.3,3.7,6.6,6
2019-11-01,15.7,10.0,7.1,7.8,6
2019-11-02,13.4,5.5,0.9,3.3,6
2019-11-03,12.2,6.9,2.7,5.3,6
2019-11-04,12.7,5.8,1.7,3.8,6
2019-11-05,12.8,2.8,-0.9,1.6,6
2019-11-06,9.5,4.4,5.3,6.5,6
2019-11-07,10.7,0.1,-4.1,-0.8,6
2019-11-08,8.5,0.2,-3.6,-0.5,6
2019-11-09,7.9,2.2,3.8,4.7,6
2019-11-10,10.7,4.3,-0.1,3.4,6
2019-11-11,9.6,3.1,0.0,1.0,6
2019-11-12,8.4,3.0,-0.7,1.0,6
2019-11-13,9.7,3.6,1.3,3.0,6
2019-11-14,9.4,3.6,0.9,2.4,6
2019-11-15,8.9,4.5,2.3,4.2,6
2019-11-16,8.1,1.6,-2.2,0.6,6
2019-11-17,9.0,2.7,-1.7,1.9,6
2019-11-18,8.8,-1.5,-6.3,-1.9,6
2019-11-19,7.0,1.1,-1.4,0.4,6
2019-11-20,7.8,2.8,-0.6,0.9,6
2019-11-21,8.0,3.5,2.8,4.2,6
2019-11-22,9.7,7.2,5.8,5.9,6
2019-11-23,11.1,6.2,1.4,4.8,6
2019-11-24,11.3,8.5,6.9,7.7,6
2019-11-25,11.5,9.8,7.9,8.5,6
2019-11-26,13.4,9.2,7.4,8.2,6
2019-11-27,12.0,8.1,6.6,7.4,6
2019-11-28,9.8,2.7,-0.7,2.4,6
2019-11-29,8.0,-0.3,-5.3,-1.2,6
2019-11-30,7.3,1.9,-1.5,0.9,6
2019-12-01,7.6,-1.4,-5.6,-1.5,6
2019-12-02,7.1,0.0,-3.6,-1.2,6
2019-12-03,9.6,0.7,-4.1,-1.9,6
2019-12-04,9.3,-1.3,-5.9,-3.0,6
2019-12-05,11.9,2.7,7.6,6.9,6
2019-12-06,13.1,6.5,2.9,3.6,6
2019-12-07,11.8,8.0,6.7,6.5,6
2019-12-08,10.8,6.4,3.9,3.9,6
2019-12-09,9.5,0.4,-4.7,-2.1,6
2019-12-10,11.6,2.9,-1.1,0.1,6
2019-12-11,8.6,0.3,-3.7,-1.7,6
2019-12-12,9.2,5.0,5.1,5.2,6
2019-12-13,8.6,4.2,1.2,1.4,6
2019-12-14,9.1,4.8,1.5,1.6,6
2019-12-15,10.0,5.1,3.1,2.2,6
2019-12-16,9.0,6.1,5.0,5.4,6
2019-12-17,7.7,1.9,-1.9,-0.5,6
2019-12-18,11.8,4.8,7.1,6.7,6
2019-12-19,13.4,8.4,5.9,6.6,6
2019-12-20,10.2,4.6,1.2,2.5,6
2019-12-21,10.6,6.9,5.6,6.4,6
2019-12-22,9.1,5.3,1.5,1.9,6
2019-12-23,10.6,7.2,4.2,4.6,6
2019-12-24,12.0,2.8,-1.3,0.0,6
2019-12-25,8.7,1.0,-3.9,-1.4,6
2019-12-26,9.9,6.4,5.5,5.6,6
2019-12-27,8.7,5.4,2.7,4.8,6
2019-12-28,9.2,7.0,5.9,6.2,6
2019-12-29,9.7,2.2,-1.3,-0.1,6
2019-12-30,10.9,4.5,1.0,2.2,6
2019-12-31,9.2,7.3,,,6
