met_day,id,ob_hour_count,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q
2021-12-31,5260,12.0,13.6,12.3,9.5,11.3,6.0,6.0
2022-01-01,5260,24.0,16.1,10.6,8.2,10.0,6.0,6.0
2022-01-02,5260,24.0,12.3,9.0,5.9,6.8,6.0,6.0
2022-01-03,5260,24.0,10.9,7.2,4.9,6.5,6.0,6.0
2022-01-04,5260,24.0,7.9,0.9,-2.8,-0.9,6.0,6.0
2022-01-05,5260,24.0,6.7,-4.5,-6.4,-3.1,6.0,6.0
2022-01-06,5260,24.0,7.3,-4.1,-0.7,0.3,6.0,6.0
2022-01-07,5260,24.0,7.8,-0.9,-4.0,-1.4,6.0,6.0
2022-01-08,5260,24.0,10.0,1.1,-2.4,-0.8,6.0,6.0
2022-01-09,5260,24.0,8.6,-0.5,-3.6,-1.0,6.0,6.0
2022-01-10,5260,24.0,9.2,3.2,2.6,5.5,6.0,6.0
2022-01-11,5260,24.0,10.4,-1.0,-4.6,-1.0,6.0,1006.0
2022-01-12,5260,24.0,10.3,-1.8,-3.9,-1.2,6.0,6.0
2022-01-13,5260,24.0,11.0,-2.6,-4.4,-1.8,6.0,6.0
2022-01-14,5260,24.0,11.0,-2.1,-4.0,-1.5,6.0,6.0
2022-01-15,5260,24.0,5.7,2.0,-1.0,1.3,6.0,6.0
2022-01-16,5260,24.0,10.8,-1.7,-4.3,-1.5,6.0,6.0
2022-01-17,5260,24.0,11.8,-3.1,-5.1,-2.5,6.0,1006.0
2022-01-18,5260,24.0,7.3,-2.7,0.8,3.2,6.0,6.0
2022-01-19,5260,24.0,9.4,-2.5,-5.1,-2.2,6.0,6.0
2022-01-20,5260,24.0,6.2,-3.7,-5.6,-2.9,6.0,1006.0
2022-01-21,5260,24.0,5.1,-3.1,-3.3,-1.1,6.0,6.0
2022-01-22,5260,24.0,6.6,4.5,4.1,5.4,6.0,6.0
