met_day,id,ob_hour_count,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q
2016-12-31,5034,12,7.8,5.9,1.8,3.6,6,6
2016-12-31,5034,12,9.9,4.9,,,6,6
2017-01-01,5034,12,5.2,2.6,-1.8,0.3,6,6
2017-01-01,5034,12,5.5,1.1,,,6,6
2017-01-02,5034,12,2.0,-1.6,-5.5,-3.2,6,6
2017-01-02,5034,12,5.5,-0.1,,,6,6
2017-01-03,5034,12,6.3,3.5,-0.9,1.4,6,6
2017-01-03,5034,12,8.4,4.0,,,6,6
2017-01-04,5034,12,4.0,1.3,-4.1,-2.2,6,6
2017-01-04,5034,12,6.9,0.9,,,6,6
2017-01-05,5034,12,1.7,-0.9,-5.5,-3.5,6,6
2017-01-05,5034,12,7.5,1.4,,,6,1006
2017-01-06,5034,12,8.2,5.3,3.9,4.1,6,6
2017-01-06,5034,12,11.0,8.1,,,6,6
2017-01-07,5034,12,9.9,7.8,5.7,6.7,6,6
2017-01-07,5034,12,10.8,8.0,,,6,6
2017-01-08,5034,12,9.2,8.0,6.2,7.1,6,6
2017-01-08,5034,12,10.1,5.2,,,6,6
2017-01-09,5034,12,6.1,3.7,-0.2,1.2,6,6
2017-01-09,5034,12,9.1,5.9,,,6,1006
2017-01-10,5034,12,9.9,7.3,3.5,4.9,6,6
2017-01-10,5034,12,11.4,6.2,,,6,6
2017-01-11,5034,12,6.5,5.5,1.3,2.9,6,6
2017-01-11,5034,12,7.3,1.5,,,6,6
2017-01-12,5034,12,3.2,0.8,-2.7,-1.4,6,6
2017-01-12,5034,12,6.3,1.7,,,6,6
2017-01-13,5034,12,3.7,0.5,-3.6,-2.5,6,6
2017-01-13,5034,12,5.5,1.6,,,6,6
2017-01-14,5034,12,3.7,0.8,-4.0,-2.3,6,6
2017-01-14,5034,12,9.3,3.7,,,6,6
2017-01-15,5034,12,8.7,4.7,4.2,4.8,6,6
2017-01-15,5034,12,5.3,4.5,,,6,6
2017-01-16,5034,12,5.2,1.7,-2.3,-0.2,6,6
2017-01-16,5034,12,5.8,1.2,,,6,6
2017-01-17,5034,12,1.9,-2.4,-6.6,-4.5,6,6
2017-01-17,5034,12,5.8,-1.3,,,6,6
2017-01-18,5034,12,3.6,-0.7,-5.1,-3.5,6,6
2017-01-18,5034,12,7.2,2.4,,,6,1006
2017-01-19,5034,12,3.9,0.8,-5.4,-3.2,6,6
2017-01-19,5034,12,7.1,1.5,,,6,6
2017-01-20,5034,12,3.6,0.1,-6.2,-4.1,6,6
2017-01-20,5034,12,4.7,-0.3,,,6,6
2017-01-21,5034,12,0.1,-2.8,-8.0,-5.7,1006,6
2017-01-21,5034,12,6.4,-1.4,,,6,6
2017-01-22,5034,12,0.5,-2.3,-7.7,-5.5,6,6
2017-01-22,5034,12,4.5,-0.6,,,6,6
2017-01-23,5034,12,4.1,0.4,-4.7,-3.2,6,6
