id,id_type,src_id,met_day,VPD_mean,VPD_max,VPD_min,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,VPD_hourly_mean,VPD_hourly_max,VPD_hourly_min,wind_direction_circmean,ground_state_id_mode
3781.0,WMO,726.0,2017-01-01,15.844079938812603,30.893377826142874,0.0,5.245833333333334,7.9,3.1,4.983333333333333,7.5,2.8,5.133333333333334,7.7,3.0,98.17083333333333,100.0,96.5,1018.6750000000001,997.6666666666666,,9.166666666666666,11.0,999.5833333333334,180.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,15.844079938812603,30.893377826142874,0.0,218.72930060868381,
3781.0,WMO,726.0,2017-01-02,51.033051451535904,165.06329959441254,0.0,1.5041666666666667,4.0,-1.4,0.5375,3.1,-1.9,1.125,3.2,-1.6,92.86666666666667,100.0,79.7,1028.2458333333334,1006.7583333333333,,6.083333333333333,9.0,1858.3333333333333,900.0,,0.0,0.0,7.4,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,51.033051451535904,165.06329959441254,0.0,352.7157605478462,
3781.0,WMO,726.0,2017-01-03,76.24206299866229,150.98652271736017,23.03626581918318,1.0041666666666667,4.1,-2.6,-0.44166666666666665,1.3,-3.1,0.45416666666666666,3.0,-2.8,89.25,95.5,81.3,1028.3041666666666,1006.7624999999999,,8.916666666666666,15.0,3441.6666666666665,1000.0,,0.0,0.0,5.8,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,76.24206299866229,150.98652271736017,23.03626581918318,274.2407014568012,
3781.0,WMO,726.0,2017-01-04,130.26684742008197,303.9968899081229,69.75772449112957,3.3041666666666667,6.4,-1.1,0.7458333333333332,4.8,-3.1,2.341666666666667,5.7,-1.8,83.26666666666667,91.9,64.9,1025.5874999999999,1004.2833333333333,,9.0,12.0,3754.1666666666665,2100.0,,0.0,0.0,0.30000000000000004,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,130.26684742008197,303.9968899081229,69.75772449112957,314.6220858130923,
3781.0,WMO,726.0,2017-01-05,78.07695479042546,218.80934575617422,17.15520354239588,-0.3416666666666666,3.9,-3.4,-1.8791666666666667,-0.1,-3.9,-0.9125,2.3,-3.6,87.83749999999999,97.0,72.9,1034.5333333333333,1012.7624999999999,,2.7083333333333335,5.0,1664.1666666666667,440.0,,0.0,0.0,7.9,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,78.07695479042546,218.80934575617422,17.15520354239588,344.6055781541064,
3781.0,WMO,726.0,2017-01-06,46.14780220808549,186.13333761550967,0.0,3.0625,5.3,1.1,2.191666666666667,4.8,0.5,2.7291666666666665,4.8,0.9,94.19166666666666,100.0,79.1,1036.4583333333333,1014.9208333333332,,6.583333333333333,13.0,1247.5,200.0,,0.0,0.0,2.1,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,46.14780220808549,186.13333761550967,0.0,184.12642456106616,
3781.0,WMO,726.0,2017-01-07,0.0,0.0,0.0,7.820833333333333,9.2,5.2,7.820833333333333,9.2,5.2,7.820833333333333,9.2,5.2,100.0,100.0,100.0,1032.1125,1011.0208333333334,,6.458333333333333,13.0,263.75,10.0,,0.0,0.0,0.2,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,0.0,0.0,0.0,288.6563606035796,
3781.0,WMO,726.0,2017-01-08,17.121045919005148,111.34114508781866,0.0,7.8999999999999995,9.1,6.5,7.666666666666667,8.5,6.5,7.791666666666667,8.5,6.5,98.49583333333334,100.0,90.3,1032.1666666666667,1011.0666666666666,,2.5833333333333335,5.0,625.4166666666666,30.0,,0.0,0.0,0.30000000000000004,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,17.121045919005148,111.34114508781866,0.0,219.74419473275987,
3781.0,WMO,726.0,2017-01-09,32.361133903062715,138.87009145817035,0.0,7.004166666666666,8.4,3.9,6.483333333333333,8.2,2.5,6.783333333333334,8.3,3.3,96.65416666666665,100.0,87.4,1019.6708333333332,998.7708333333334,,9.958333333333334,14.0,1254.5833333333333,10.0,,0.0,0.0,0.2,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,32.361133903062715,138.87009145817035,0.0,230.386260217037,
3781.0,WMO,726.0,2017-01-10,91.08715908210714,180.92647461357086,15.27261555980572,5.291666666666667,7.8,3.0,3.779166666666667,6.1,1.9,4.654166666666667,6.6,2.6,89.9875,98.4,82.3,1011.4875000000001,990.6291666666666,,8.458333333333334,12.0,1987.5,600.0,,0.0,0.0,1.4000000000000001,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,91.08715908210714,180.92647461357086,15.27261555980572,264.266914578334,
3781.0,WMO,726.0,2017-01-11,205.7209443513965,453.766083728067,0.0,7.279166666666666,9.8,4.4,3.779166666666667,8.7,-1.1,5.870833333333334,8.9,2.5,79.59583333333333,100.0,58.0,1011.3833333333333,990.6750000000001,,11.416666666666666,18.0,2350.0,500.0,,0.0,0.0,2.3,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,205.7209443513965,453.766083728067,0.0,270.9420582783478,
3781.0,WMO,726.0,2017-01-12,95.26075541127983,221.7185293916793,0.0,3.4583333333333335,5.7,0.0,1.7,4.6,-0.7,2.766666666666667,5.2,0.0,88.69166666666666,100.0,74.3,1005.0124999999999,984.1541666666667,,9.291666666666666,15.0,1760.8333333333333,40.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,95.26075541127983,221.7185293916793,0.0,250.6713015787671,
3781.0,WMO,726.0,2017-01-13,118.75356355812038,294.7063143948473,47.98237577747837,1.1875,4.0,-0.9,-1.3416666666666668,-0.3,-2.5,0.26666666666666666,2.1,-1.4,83.06666666666666,92.2,63.5,1009.1583333333333,988.025,,13.166666666666666,21.0,4058.75,110.0,28.0,0.0,0.0,1.4,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,,1.0,,,118.75356355812038,294.7063143948473,47.98237577747837,298.25621325473026,
3781.0,WMO,726.0,2017-01-14,58.15499765217055,118.76503502691473,13.214272317794602,1.0416666666666667,2.8,-0.8,-0.15,1.8,-2.6,0.5875,2.1,-1.4,90.96249999999999,98.1,84.1,1020.3291666666668,998.9583333333334,,7.75,11.0,3358.3333333333335,1100.0,,0.0,0.0,0.8,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,58.15499765217055,118.76503502691473,13.214272317794602,301.60120149960284,
3781.0,WMO,726.0,2017-01-15,7.318993088363759,28.652114892562743,0.0,4.166666666666667,7.6,0.9,4.033333333333333,7.6,0.7,4.1125,7.6,0.8,99.03333333333335,100.0,96.2,1022.7291666666666,1001.5583333333334,,7.083333333333333,11.0,887.5,220.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,7.318993088363759,28.652114892562743,0.0,300.64823732585046,
3781.0,WMO,726.0,2017-01-16,25.517437683485937,95.37877567200425,0.0,3.533333333333333,6.5,2.5,3.0708333333333333,6.5,1.4,3.345833333333333,6.5,2.1,96.64166666666667,100.0,87.5,1027.8208333333334,1006.4875000000001,,2.4166666666666665,5.0,1209.5833333333333,10.0,,0.0,0.0,0.2,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,25.517437683485937,95.37877567200425,0.0,121.17668180408829,
3781.0,WMO,726.0,2017-01-17,132.2032426340458,375.4924687115972,25.777021127138514,1.3041666666666667,3.6,-0.9,-1.6458333333333333,1.5,-6.6,0.2833333333333333,2.0,-2.7,80.81666666666668,96.1,52.5,1036.0708333333334,1014.4,,3.3333333333333335,5.0,1729.5833333333333,380.0,,0.0,0.0,7.3,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,132.2032426340458,375.4924687115972,25.777021127138514,143.729419916603,
3781.0,WMO,726.0,2017-01-18,179.6213255108786,371.93357233781796,50.787071932420304,0.275,3.4,-3.5,-3.7624999999999997,-1.3,-5.9,-1.1375,0.7,-4.3,72.4375,91.5,51.6,1038.7791666666667,1016.9708333333333,,2.5833333333333335,5.0,2508.3333333333335,700.0,,0.0,0.0,8.3,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,179.6213255108786,371.93357233781796,50.787071932420304,98.98390343848845,
3781.0,WMO,726.0,2017-01-19,90.76466192110625,250.12812817135028,5.146561062718765,0.6583333333333333,4.6,-2.9,-1.1083333333333334,0.4,-3.2,0.004166666666666675,2.9,-3.0,87.48333333333333,99.1,70.3,1037.1625,1015.4041666666667,,3.5833333333333335,7.0,1036.6666666666667,410.0,,0.0,0.0,7.8,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,90.76466192110625,250.12812817135028,5.146561062718765,62.80077289634637,
3781.0,WMO,726.0,2017-01-20,190.55146844572866,414.5404822829759,30.766009412613798,1.2041666666666666,5.1,-2.3,-2.9583333333333335,-0.9,-5.4,-0.27499999999999997,2.5,-3.3,72.7375,94.5,52.8,1033.325,1011.6875,,4.416666666666667,7.0,3179.1666666666665,1000.0,,0.0,0.0,8.2,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,190.55146844572866,414.5404822829759,30.766009412613798,74.94296511947,
3781.0,WMO,726.0,2017-01-21,224.7792034877066,415.25781658686935,58.101402124041,-0.15,2.6,-2.1,-5.504166666666666,-2.6,-7.6,-1.9875,-0.6,-3.3,64.34166666666667,88.9,42.8,1028.0833333333333,1006.4416666666666,,3.7083333333333335,7.0,3079.1666666666665,600.0,,0.0,0.0,8.1,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,224.7792034877066,415.25781658686935,58.101402124041,124.18360867442787,
3781.0,WMO,726.0,2017-01-22,78.00446125233327,268.2114322534792,4.0323292036771194,0.3666666666666667,5.5,-3.9,-1.0625,2.1,-4.2,-0.17500000000000004,3.6,-4.0,89.575,99.3,70.0,1027.3333333333333,1005.7666666666668,,2.7916666666666665,6.0,488.75,140.0,,0.0,0.0,8.3,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,78.00446125233327,268.2114322534792,4.0323292036771194,173.99281929417887,
3781.0,WMO,726.0,2017-01-23,55.50369041274785,155.45268085611602,0.0,2.0208333333333335,5.7,-2.5,1.075,4.1,-2.6,1.6416666666666666,5.0,-2.5,93.14166666666667,100.0,82.3,1028.3333333333333,1006.875,,3.4166666666666665,6.0,575.8333333333334,10.0,,0.0,0.0,3.5,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,151.0,,,55.50369041274785,155.45268085611602,0.0,237.32961743788212,
3781.0,WMO,726.0,2017-01-24,138.12591554688717,364.80952597344776,12.790569998201022,4.55,8.5,1.4,2.2291666666666665,4.0,0.6,3.595833333333333,6.3,1.2,85.30833333333334,98.2,66.9,1028.3374999999999,1007.0625,,4.0,8.0,1900.0,600.0,,0.0,0.0,8.1,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,138.12591554688717,364.80952597344776,12.790569998201022,244.34703889537212,
3781.0,WMO,726.0,2017-01-25,5.759878289884561,27.081951925166724,0.0,1.0999999999999999,2.9,-1.6,1.0291666666666666,2.6,-1.6,1.0666666666666667,2.7,-1.6,99.13333333333333,100.0,96.4,1027.8416666666667,1006.3208333333333,,4.5,6.0,164.58333333333334,10.0,,0.0,0.0,0.2,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,5.759878289884561,27.081951925166724,0.0,162.84849445280713,
3781.0,WMO,726.0,2017-01-26,46.131100403310064,78.2128723587064,9.031119361289027,-1.6708333333333334,-0.1,-2.6,-2.529166666666667,-1.5,-3.6,-1.9916666666666665,-0.6,-3.0,91.52499999999999,98.3,85.6,1020.2041666666668,998.6083333333332,,,,404.1666666666667,100.0,,0.0,0.0,0.2,,6.0,6.0,6.0,6.0,6.0,,,,6.0,,,,1.0,,,46.131100403310064,78.2128723587064,9.031119361289027,,
3781.0,WMO,726.0,2017-01-27,73.88037148388527,126.46278455854065,25.313218369218088,2.9499999999999997,5.5,-0.1,1.5875000000000001,3.7,-1.5,2.404166666666667,4.7,-0.6,90.55,96.2,85.5,1010.8833333333333,989.8666666666667,,7.65,9.0,701.25,400.0,,0.0,0.0,0.9,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,73.88037148388527,126.46278455854065,25.313218369218088,140.50164428081078,
3781.0,WMO,726.0,2017-01-28,119.22633208705759,304.99471628599883,43.33756302808103,6.033333333333334,8.6,3.2,4.125,6.5,1.8,5.2124999999999995,6.9,2.7,87.67916666666667,95.6,72.7,1010.5833333333334,989.7875,,8.958333333333334,14.0,2983.3333333333335,1000.0,19.0,0.0,0.0,3.3,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,,1.0,,,119.22633208705759,304.99471628599883,43.33756302808103,196.51768097076365,
3781.0,WMO,726.0,2017-01-29,27.643070313111448,90.38093344065899,0.0,5.6375,8.6,2.9,5.158333333333333,8.6,2.3,5.441666666666666,8.6,2.7,96.87916666666666,100.0,91.1,1012.3041666666667,991.4541666666668,,9.458333333333334,15.0,2437.0833333333335,310.0,21.0,0.0,0.0,0.1,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,,1.0,,,27.643070313111448,90.38093344065899,0.0,198.0353628935298,
3781.0,WMO,726.0,2017-01-30,9.755070110375124,58.694362986097765,0.0,6.633333333333333,9.3,4.8,6.470833333333334,9.3,4.7,6.566666666666666,9.3,4.8,99.0,100.0,94.1,1010.9708333333333,990.225,,5.708333333333333,12.0,585.8333333333334,10.0,,0.0,0.0,0.1,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,9.755070110375124,58.694362986097765,0.0,74.30932025236781,
3781.0,WMO,726.0,2017-01-31,0.0,0.0,0.0,5.616666666666667,7.7,4.4,5.6125,7.7,4.4,5.616666666666667,7.7,4.4,100.0,100.0,100.0,1013.1875,992.3125,,7.958333333333333,10.0,327.0833333333333,40.0,,0.0,0.0,0.2,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,0.0,0.0,0.0,135.04508515679095,
3781.0,WMO,726.0,2017-02-01,6.0411970673198745,48.34860742032599,0.0,9.104166666666666,9.8,8.0,8.995833333333334,9.8,8.0,9.066666666666666,9.8,8.0,99.47916666666667,100.0,95.9,1007.1083333333332,986.6208333333334,,8.708333333333334,14.0,510.0,20.0,,0.0,0.0,0.1,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,6.0411970673198745,48.34860742032599,0.0,182.56636383637476,
3781.0,WMO,726.0,2017-02-02,64.68912315599427,158.53872090557326,0.0,9.0375,9.9,8.1,8.1625,8.8,7.1,8.625,9.1,7.6,94.44583333333333,100.0,87.0,997.9416666666666,977.6416666666668,,13.083333333333334,18.0,1418.75,300.0,34.0,0.0,0.0,0.1,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,,1.0,,,64.68912315599427,158.53872090557326,0.0,179.6401367413285,
3781.0,WMO,726.0,2017-02-03,108.04677088431903,225.50493598782018,29.795665738792497,7.058333333333334,8.6,3.7,5.420833333333333,7.2,2.3,6.329166666666667,7.9,3.2,89.43333333333334,96.9,79.4,995.4458333333333,975.0458333333332,,11.75,18.0,1787.5,800.0,32.0,0.0,0.0,1.3,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,,1.0,,,108.04677088431903,225.50493598782018,29.795665738792497,181.88049321272118,
3781.0,WMO,726.0,2017-02-04,82.51169285056766,248.46717715191326,13.76089836979,4.708333333333333,7.3,3.3,3.295833333333333,5.2,2.2,4.120833333333334,6.0,2.9,90.73333333333333,98.4,75.4,997.5458333333332,976.9375,,4.5,7.0,3512.5,500.0,,0.0,0.0,2.5,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,82.51169285056766,248.46717715191326,13.76089836979,187.88735416492673,
3781.0,WMO,726.0,2017-02-05,27.811330874120163,69.28704043489978,0.0,3.775,4.9,2.8,3.279166666666667,4.2,2.4,3.5708333333333333,4.5,2.7,96.58333333333333,100.0,91.6,1003.3625000000001,982.5791666666668,,6.125,11.0,1633.3333333333333,10.0,,0.0,0.0,0.1,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,27.811330874120163,69.28704043489978,0.0,44.17175994284057,
3781.0,WMO,726.0,2017-02-06,73.08133229184487,246.0545299719644,0.0,3.5416666666666665,6.8,-0.3,2.3041666666666667,4.1,-0.3,3.029166666666667,5.2,-0.3,91.99583333333334,100.0,74.1,1017.4166666666666,996.3125,,5.25,9.0,1275.4166666666667,150.0,18.0,0.0,0.0,3.3000000000000003,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,,1.0,,,73.08133229184487,246.0545299719644,0.0,181.2219972852613,
3781.0,WMO,726.0,2017-02-07,102.85861107298274,393.2532605592365,0.0,5.8625,9.1,2.5,4.220833333333333,6.6,2.1,5.170833333333333,7.0,2.3,90.075,100.0,64.8,1014.2833333333333,993.4208333333332,,5.75,10.0,1537.9166666666667,140.0,19.0,0.0,0.0,5.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,,1.0,,,102.85861107298274,393.2532605592365,0.0,256.6231123547361,
3781.0,WMO,726.0,2017-02-08,50.24024203538309,132.3416830089341,0.0,2.8125,3.7,1.1,1.7791666666666668,3.6,-1.0,2.433333333333333,3.7,0.6,93.08333333333333,100.0,81.3,1025.9166666666667,1004.5708333333333,,5.375,7.0,694.1666666666666,10.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,50.24024203538309,132.3416830089341,0.0,7.077646708952823,
3781.0,WMO,726.0,2017-02-09,35.77449989706067,64.81263829044369,0.0,0.5958333333333333,1.1,0.4,-0.19166666666666665,0.5,-0.8,0.3166666666666667,0.6,0.0,94.42916666666667,100.0,89.9,1027.5125,1005.9791666666666,,6.25,9.0,502.5,30.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,35.77449989706067,64.81263829044369,0.0,50.430678296707875,
3781.0,WMO,726.0,2017-02-10,20.128626614774557,73.8947,0.0,0.425,1.0,-0.1,0.004166666666666661,1.0,-1.6,0.2625,1.0,-0.6,96.72500000000001,100.0,87.9,1023.5124999999999,1002.0333333333333,,7.458333333333333,10.0,262.0833333333333,10.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,20.128626614774557,73.8947,0.0,30.10402970362812,
3781.0,WMO,726.0,2017-02-11,9.786077407088966,36.889457770295586,0.0,0.07500000000000001,0.9,-0.8,-0.12083333333333333,0.9,-1.0,0.004166666666666666,0.9,-0.9,98.40833333333335,100.0,94.3,1022.0666666666666,1000.5916666666667,,7.541666666666667,9.0,250.41666666666666,80.0,,0.0,0.0,0.1,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,9.786077407088966,36.889457770295586,0.0,20.75424885279587,
3781.0,WMO,726.0,2017-02-12,17.68408771082306,92.26412795113917,0.0,1.8208333333333335,4.6,0.1,1.4708333333333332,4.2,-0.1,1.6875,4.4,0.0,97.60000000000001,100.0,87.2,1022.1208333333334,1000.7791666666667,,7.25,9.0,239.16666666666666,50.0,,0.0,0.0,0.1,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,17.68408771082306,92.26412795113917,0.0,62.09643289762408,
