date,pump_hours
2009-01-01,12.0
2009-01-02,4.25
2009-01-03,2.0
2009-01-04,7.0
2009-01-05,6.0
2009-01-06,3.0
2009-01-07,2.0
2009-01-08,3.0
2009-01-09,6.0
2009-01-10,7.0
2009-01-11,4.0
2009-01-12,2.0
2009-01-13,2.0
2009-01-14,3.0
2009-01-15,3.0
2009-01-16,3.0
2009-01-17,5.0
2009-01-18,5.0
2009-01-19,2.0
2009-01-20,4.0
2009-01-21,2.0
2009-01-22,0.0
2009-01-23,1.0
2009-01-24,3.0
2009-01-25,1.0
2009-01-26,5.0
2009-01-27,1.0
2009-01-28,5.55
2009-01-29,3.0
2009-01-30,4.0
2009-01-31,5.0
2009-02-01,5.0
2009-02-02,1.4
2009-02-03,0.0
2009-02-04,0.0
2009-02-05,2.333333333333333
2009-02-06,0.0
2009-02-07,0.0
2009-02-08,4.0
2009-02-09,1.0
2009-02-10,1.0
2009-02-11,1.0
2009-02-12,2.2666666666666666
2009-02-13,4.816666666666666
2009-02-14,2.0
2009-02-15,2.0
2009-02-16,9.0
2009-02-17,8.233333333333334
2009-02-18,8.0
2009-02-19,4.0
2009-02-20,6.0
2009-02-21,17.366666666666667
2009-02-22,8.3
2009-02-23,8.0
2009-02-24,2.0
2009-02-25,6.466666666666667
2009-02-26,9.0
2009-02-27,17.2
2009-02-28,22.366666666666667
2009-03-01,13.0
2009-03-02,13.566666666666666
2009-03-03,4.0
2009-03-04,1.0
2009-03-05,4.0
2009-03-06,13.15
2009-03-07,7.366666666666667
2009-03-08,9.083333333333334
2009-03-09,2.0
2009-03-10,2.0
2009-03-11,4.0
2009-03-12,6.0
2009-03-13,8.0
2009-03-14,14.1
2009-03-15,25.066666666666666
2009-03-16,10.866666666666667
2009-03-17,6.683333333333334
2009-03-18,22.55
2009-03-19,18.516666666666666
2009-03-20,12.166666666666666
2009-03-21,24.8
2009-03-22,30.883333333333333
2009-03-23,10.0
2009-03-24,5.616666666666667
2009-03-25,7.916666666666667
2009-03-26,8.516666666666667
2009-03-27,13.133333333333333
2009-03-28,6.133333333333333
2009-03-29,18.65
2009-03-30,23.9
2009-03-31,20.133333333333333
2009-04-01,16.0
2009-04-02,21.03333333333333
2009-04-03,32.21666666666667
2009-04-04,31.766666666666666
2009-04-05,33.3
2009-04-06,30.666666666666668
2009-04-07,28.75
2009-04-08,18.0
2009-04-09,16.55
2009-04-10,6.166666666666667
2009-04-11,5.283333333333333
2009-04-12,9.95
2009-04-13,11.416666666666666
2009-04-14,18.0
2009-04-15,12.25
2009-04-16,1.0
2009-04-17,2.0
2009-04-18,8.0
2009-04-19,16.016666666666666
2009-04-20,9.733333333333334
2009-04-21,10.166666666666666
2009-04-22,13.0
2009-04-23,16.0
2009-04-24,17.0
2009-04-25,22.0
2009-04-26,25.7
2009-04-27,4.0
2009-04-28,2.0
2009-04-29,12.0
2009-04-30,13.0
2009-05-01,32.31666666666667
2009-05-02,27.116666666666667
2009-05-03,31.683333333333334
2009-05-04,25.46666666666667
2009-05-05,18.0
2009-05-06,16.283333333333335
2009-05-07,3.0
2009-05-08,8.0
2009-05-09,11.233333333333334
2009-05-10,18.016666666666666
2009-05-11,51.78333333333333
2009-05-12,22.716666666666665
2009-05-13,4.0
2009-05-14,9.033333333333333
2009-05-15,4.866666666666667
2009-05-16,9.0
2009-05-17,6.083333333333333
2009-05-18,10.0
2009-05-19,7.0
2009-05-20,8.0
2009-05-21,20.083333333333332
2009-05-22,17.25
2009-05-23,28.316666666666666
2009-05-24,35.2
2009-05-25,14.216666666666667
2009-05-26,16.416666666666668
2009-05-27,7.4
2009-05-28,18.4
2009-05-29,24.183333333333334
2009-05-30,34.75
2009-05-31,27.083333333333332
2009-06-01,33.05
2009-06-02,26.866666666666667
2009-06-03,18.016666666666666
2009-06-04,36.13333333333333
2009-06-05,10.866666666666667
2009-06-06,15.416666666666666
2009-06-07,6.633333333333333
2009-06-08,7.0
2009-06-09,1.0
2009-06-10,1.0
2009-06-11,9.216666666666667
2009-06-12,10.033333333333333
2009-06-13,17.53333333333333
2009-06-14,25.833333333333332
2009-06-15,17.25
2009-06-16,110.88333333333333
2009-06-17,12.1
2009-06-18,14.0
2009-06-19,23.616666666666667
2009-06-20,14.666666666666666
2009-06-21,29.1
2009-06-22,33.28333333333333
2009-06-23,21.883333333333333
2009-06-24,22.716666666666665
2009-06-25,47.86666666666667
2009-06-26,25.916666666666668
2009-06-27,20.0
2009-06-28,23.083333333333332
2009-06-29,38.56666666666667
2009-06-30,25.333333333333332
2009-07-01,51.75
2009-07-02,42.35
2009-07-03,24.3
2009-07-04,32.083333333333336
2009-07-05,39.7
2009-07-06,13.616666666666667
2009-07-07,4.466666666666667
2009-07-08,4.0
2009-07-09,8.0
2009-07-10,17.0
2009-07-11,9.383333333333333
2009-07-12,14.083333333333334
2009-07-13,17.2
2009-07-14,16.7
2009-07-15,10.616666666666667
2009-07-16,31.166666666666668
2009-07-17,7.0
2009-07-18,13.383333333333333
2009-07-19,13.133333333333333
2009-07-20,24.566666666666666
2009-07-21,9.65
2009-07-22,30.416666666666668
2009-07-23,16.583333333333332
2009-07-24,5.0
2009-07-25,20.0
2009-07-26,12.366666666666667
2009-07-27,7.166666666666666
2009-07-28,15.0
2009-07-29,10.0
2009-07-30,5.233333333333333
2009-07-31,16.216666666666665
2009-08-01,7.0
2009-08-02,6.0
2009-08-03,19.0
2009-08-04,16.116666666666667
2009-08-05,11.0
2009-08-06,12.0
2009-08-07,9.6
2009-08-08,33.15
2009-08-09,20.083333333333332
2009-08-10,17.0
2009-08-11,23.816666666666666
2009-08-12,13.0
2009-08-13,12.516666666666666
2009-08-14,9.433333333333334
2009-08-15,15.366666666666667
2009-08-16,20.0
2009-08-17,23.71666666666667
2009-08-18,24.166666666666668
2009-08-19,34.733333333333334
2009-08-20,33.833333333333336
2009-08-21,26.383333333333333
2009-08-22,16.333333333333332
2009-08-23,95.15
2009-08-24,38.0
2009-08-25,26.016666666666666
2009-08-26,26.266666666666666
2009-08-27,24.0
2009-08-28,12.0
2009-08-29,23.066666666666666
2009-08-30,40.016666666666666
2009-08-31,36.25
2009-09-01,55.25
2009-09-02,17.016666666666666
2009-09-03,12.549999999999999
2009-09-04,26.866666666666667
2009-09-05,27.0
2009-09-06,33.81666666666667
2009-09-07,18.483333333333334
2009-09-08,38.65
2009-09-09,35.93333333333333
2009-09-10,37.9
2009-09-11,35.43333333333334
2009-09-12,46.516666666666666
2009-09-13,54.18333333333333
2009-09-14,32.88333333333333
2009-09-15,2.0
2009-09-16,7.0
2009-09-17,13.9
2009-09-18,13.316666666666666
2009-09-19,20.533333333333335
2009-09-20,15.283333333333333
2009-09-21,15.5
2009-09-22,27.4
2009-09-23,13.55
2009-09-24,24.883333333333333
2009-09-25,21.4
2009-09-26,29.78333333333333
2009-09-27,29.45
2009-09-28,20.15
2009-09-29,20.883333333333333
2009-09-30,14.033333333333333
2009-10-01,28.71666666666667
2009-10-02,30.46666666666667
2009-10-03,36.45
2009-10-04,22.1
2009-10-05,5.216666666666667
2009-10-06,6.083333333333333
2009-10-07,4.316666666666666
2009-10-08,7.0
2009-10-09,2.0
2009-10-10,5.0
2009-10-11,8.0
2009-10-12,1.0
2009-10-13,9.0
2009-10-14,13.0
2009-10-15,7.966666666666667
2009-10-16,16.0
2009-10-17,32.0
2009-10-18,23.1
2009-10-19,14.0
2009-10-20,9.0
2009-10-21,6.45
2009-10-22,10.0
2009-10-23,7.0
2009-10-24,50.016666666666666
2009-10-25,6.0
2009-10-26,17.233333333333334
2009-10-27,12.0
2009-10-28,8.283333333333333
2009-10-29,9.516666666666666
2009-10-30,10.483333333333334
2009-10-31,11.083333333333334
2009-11-01,6.0
2009-11-02,8.0
2009-11-03,1.0
2009-11-04,5.0
2009-11-05,42.11666666666667
2009-11-06,14.416666666666666
2009-11-07,24.65
2009-11-08,11.783333333333333
2009-11-09,3.0
2009-11-10,4.0
2009-11-11,3.0
2009-11-12,3.0
2009-11-13,0.0
2009-11-14,3.0666666666666664
2009-11-15,8.0
2009-11-16,1.0
2009-11-17,8.383333333333333
2009-11-18,6.0
2009-11-19,5.0
2009-11-20,3.25
2009-11-21,2.0
2009-11-22,27.05
2009-11-23,0.0
2009-11-24,6.0
2009-11-25,2.0
2009-11-26,4.0
2009-11-27,3.0833333333333335
2009-11-28,3.666666666666667
2009-11-29,1.0
2009-11-30,1.0
2009-12-01,1.0
2009-12-02,1.0
2009-12-03,1.0
2009-12-04,4.0
2009-12-05,0.0
2009-12-06,3.0
2009-12-07,3.0
2009-12-08,4.0
2009-12-09,2.0
2009-12-10,4.0
2009-12-11,3.0
2009-12-12,1.0
2009-12-13,2.0
2009-12-14,4.0
2009-12-15,1.0
2009-12-16,0.0
2009-12-17,0.0
2009-12-18,0.0
2009-12-19,1.0
2009-12-20,0.0
2009-12-21,1.0
2009-12-22,0.0
