date,pump_hours
2019-01-01,5.0
2019-01-02,2.0
2019-01-03,7.0
2019-01-04,1.0
2019-01-05,6.0
2019-01-06,8.0
2019-01-07,2.0
2019-01-08,2.0
2019-01-09,5.0
2019-01-10,5.1
2019-01-11,1.0
2019-01-12,4.0
2019-01-13,11.083333333333334
2019-01-14,8.0
2019-01-15,7.316666666666666
2019-01-16,6.166666666666667
2019-01-17,3.8833333333333333
2019-01-18,5.716666666666667
2019-01-19,3.0
2019-01-20,0.0
2019-01-21,11.083333333333334
2019-01-22,1.0
2019-01-23,4.0
2019-01-24,5.0
2019-01-25,3.0
2019-01-26,3.0
2019-01-27,6.0
2019-01-28,8.0
2019-01-29,5.45
2019-01-30,3.0
2019-01-31,3.0
2019-02-01,3.0
2019-02-02,2.0
2019-02-03,0.0
2019-02-04,2.0
2019-02-05,4.166666666666667
2019-02-06,1.0
2019-02-07,1.0
2019-02-08,3.0
2019-02-09,4.0
2019-02-10,4.0
2019-02-11,7.0
2019-02-12,4.0
2019-02-13,1.0
2019-02-14,2.0
2019-02-15,4.0
2019-02-16,4.0
2019-02-17,6.0
2019-02-18,1.0
2019-02-19,4.0
2019-02-20,3.0
2019-02-21,8.0
2019-02-22,10.166666666666666
2019-02-23,8.1
2019-02-24,10.0
2019-02-25,5.0
2019-02-26,12.0
2019-02-27,6.0
2019-02-28,3.0
2019-03-01,165.85
2019-03-02,7.0
2019-03-03,3.0
2019-03-04,5.366666666666667
2019-03-05,2.0
2019-03-06,9.233333333333334
2019-03-07,4.15
2019-03-08,7.0
2019-03-09,9.583333333333334
2019-03-10,7.566666666666666
2019-03-11,2.3666666666666667
2019-03-12,1.0
2019-03-13,2.0
2019-03-14,4.25
2019-03-15,5.0
2019-03-16,6.0
2019-03-17,4.366666666666667
2019-03-18,3.0
2019-03-19,7.0
2019-03-20,11.866666666666667
2019-03-21,9.2
2019-03-22,7.0
2019-03-23,6.1
2019-03-24,8.0
2019-03-25,17.916666666666668
2019-03-26,5.0
2019-03-27,9.0
2019-03-28,7.0
2019-03-29,8.0
2019-03-30,12.116666666666667
2019-03-31,6.0
2019-04-01,19.53333333333333
2019-04-02,4.116666666666667
2019-04-03,6.366666666666667
2019-04-04,5.0
2019-04-05,15.1
2019-04-06,6.0
2019-04-07,8.183333333333334
2019-04-08,4.0
2019-04-09,3.0
2019-04-10,5.7
2019-04-11,8.0
2019-04-12,10.466666666666667
2019-04-13,15.866666666666667
2019-04-14,9.1
2019-04-15,15.116666666666667
2019-04-16,7.416666666666667
2019-04-17,7.316666666666666
2019-04-18,13.95
2019-04-19,15.233333333333334
2019-04-20,17.0
2019-04-21,18.0
2019-04-22,17.383333333333333
2019-04-23,11.033333333333333
2019-04-24,18.483333333333334
2019-04-25,9.9
2019-04-26,15.333333333333334
