date,pump_hours
2012-01-01,3.0
2012-01-02,2.0
2012-01-03,0.0
2012-01-04,2.0
2012-01-05,4.0
2012-01-06,5.166666666666667
2012-01-07,3.0
2012-01-08,4.0
2012-01-09,4.0
2012-01-10,3.0
2012-01-11,5.0
2012-01-12,5.0
2012-01-13,3.0
2012-01-14,6.0
2012-01-15,7.0
2012-01-16,5.05
2012-01-17,5.716666666666667
2012-01-18,1.0
2012-01-19,0.0
2012-01-20,3.0
2012-01-21,5.0
2012-01-22,6.0
2012-01-23,6.266666666666667
2012-01-24,0.0
2012-01-25,3.0
2012-01-26,1.0
2012-01-27,1.0
2012-01-28,1.0166666666666666
2012-01-29,1.0
2012-01-30,2.0
2012-01-31,1.0
2012-02-01,2.0
2012-02-02,4.0
2012-02-03,5.8
2012-02-04,6.266666666666667
2012-02-05,1.0
2012-02-06,7.466666666666667
2012-02-07,2.0
2012-02-08,1.0
2012-02-09,3.0
2012-02-10,2.0
2012-02-11,2.3
2012-02-12,3.0
2012-02-13,4.0
2012-02-14,3.0
2012-02-15,1.0
2012-02-16,6.0
2012-02-17,9.0
2012-02-18,4.0
2012-02-19,2.0
2012-02-20,9.633333333333333
2012-02-21,7.0
2012-02-22,5.0
2012-02-23,5.050000000000001
2012-02-24,10.0
2012-02-25,10.416666666666666
2012-02-26,19.316666666666666
2012-02-27,5.0
2012-02-28,3.0
2012-02-29,5.0
2012-03-01,8.0
2012-03-02,7.616666666666667
2012-03-03,12.0
2012-03-04,1.0
2012-03-05,5.0
2012-03-06,7.783333333333333
2012-03-07,0.0
2012-03-08,3.0
2012-03-09,6.0
2012-03-10,6.0
2012-03-11,12.066666666666666
2012-03-12,7.0
2012-03-13,8.366666666666667
2012-03-14,6.0
2012-03-15,12.116666666666667
2012-03-16,11.75
2012-03-17,1.0
2012-03-18,4.0
2012-03-19,10.316666666666666
2012-03-20,10.0
2012-03-21,11.0
2012-03-22,9.6
2012-03-23,17.0
2012-03-24,23.733333333333334
2012-03-25,15.45
2012-03-26,17.0
2012-03-27,31.383333333333333
2012-03-28,33.45
2012-03-29,24.6
2012-03-30,21.0
2012-03-31,32.61666666666667
2012-04-01,38.233333333333334
2012-04-02,30.3
2012-04-03,17.71666666666667
2012-04-04,13.716666666666667
2012-04-05,7.0
2012-04-06,18.0
2012-04-07,15.583333333333334
2012-04-08,14.183333333333334
2012-04-09,2.0
2012-04-10,6.0
2012-04-11,7.0
2012-04-12,4.0
2012-04-13,4.0
2012-04-14,10.0
2012-04-15,14.0
2012-04-16,21.583333333333332
2012-04-17,5.0
2012-04-18,2.0
2012-04-19,0.0
2012-04-20,2.0
2012-04-21,7.033333333333333
2012-04-22,5.0
2012-04-23,6.016666666666667
2012-04-24,5.55
2012-04-25,0.0
2012-04-26,2.0
2012-04-27,4.0
2012-04-28,3.0
2012-04-29,0.0
2012-04-30,0.0
2012-05-01,1.0
2012-05-02,4.0
2012-05-03,1.0
2012-05-04,3.0
2012-05-05,3.533333333333333
2012-05-06,6.0
2012-05-07,2.0
2012-05-08,3.1166666666666667
2012-05-09,1.0
2012-05-10,5.4
2012-05-11,5.666666666666667
2012-05-12,3.0
2012-05-13,6.0
2012-05-14,5.0
2012-05-15,1.0
2012-05-16,5.0
2012-05-17,7.166666666666667
2012-05-18,3.0
2012-05-19,8.0
2012-05-20,7.0
2012-05-21,6.366666666666666
2012-05-22,5.0
2012-05-23,7.0
2012-05-24,12.966666666666667
2012-05-25,18.516666666666666
2012-05-26,13.0
2012-05-27,22.833333333333332
2012-05-28,17.6
2012-05-29,9.916666666666666
2012-05-30,18.0
2012-05-31,17.833333333333336
2012-06-01,10.0
2012-06-02,11.1
2012-06-03,4.0
2012-06-04,1.0166666666666666
2012-06-05,3.6166666666666663
2012-06-06,2.0
2012-06-07,0.0
2012-06-08,3.0
2012-06-09,4.0
2012-06-10,7.0
2012-06-11,3.0
2012-06-12,2.0
2012-06-13,5.0
2012-06-14,3.0
2012-06-15,1.0
2012-06-16,3.0
2012-06-17,12.0
2012-06-18,5.0
2012-06-19,10.033333333333333
2012-06-20,10.0
2012-06-21,5.0
2012-06-22,4.0
2012-06-23,8.183333333333334
2012-06-24,2.0
2012-06-25,12.15
2012-06-26,11.65
2012-06-27,6.0
2012-06-28,10.0
2012-06-29,8.216666666666667
2012-06-30,10.0
2012-07-01,15.0
2012-07-02,12.016666666666666
2012-07-03,4.0
2012-07-04,3.0
2012-07-05,3.283333333333333
2012-07-06,1.0
2012-07-07,6.0
2012-07-08,1.0
2012-07-09,6.8
2012-07-10,1.0
2012-07-11,2.0
2012-07-12,1.6833333333333333
2012-07-13,4.0
2012-07-14,3.1166666666666667
2012-07-15,5.75
2012-07-16,0.0
2012-07-17,4.366666666666666
2012-07-18,3.0
2012-07-19,13.266666666666667
2012-07-20,7.566666666666666
2012-07-21,10.316666666666666
2012-07-22,8.716666666666667
2012-07-23,12.066666666666666
2012-07-24,16.3
2012-07-25,13.466666666666667
2012-07-26,20.46666666666667
2012-07-27,15.05
2012-07-28,15.0
2012-07-29,4.333333333333333
2012-07-30,19.75
2012-07-31,1.0
2012-08-01,10.95
