date,pump_hours
2015-01-01,3.0
2015-01-02,4.0
2015-01-03,3.0
2015-01-04,4.983333333333333
2015-01-05,3.033333333333333
2015-01-06,12.566666666666666
2015-01-07,3.466666666666667
2015-01-08,1.0
2015-01-09,1.0
2015-01-10,3.833333333333333
2015-01-11,5.0
2015-01-12,1.0
2015-01-13,2.0
2015-01-14,1.0
2015-01-15,1.0
2015-01-16,1.0
2015-01-17,4.0
2015-01-18,4.166666666666667
2015-01-19,1.0
2015-01-20,2.0
2015-01-21,2.0
2015-01-22,3.0
2015-01-23,4.0
2015-01-24,4.0
2015-01-25,5.0
2015-01-26,2.0
2015-01-27,4.0
2015-01-28,3.0
2015-01-29,1.0
2015-01-30,2.0
2015-01-31,1.0
2015-02-01,5.0
2015-02-02,2.0
2015-02-03,2.0
2015-02-04,4.083333333333333
2015-02-05,5.0
2015-02-06,4.0
2015-02-07,5.0
2015-02-08,3.0
2015-02-09,4.0
2015-02-10,3.0
2015-02-11,3.0
2015-02-12,1.0
2015-02-13,0.0
2015-02-14,3.0
2015-02-15,2.0
2015-02-16,1.0
2015-02-17,2.0
2015-02-18,3.0
2015-02-19,3.0
2015-02-20,2.0
2015-02-21,1.0
2015-02-22,0.0
2015-02-23,2.3833333333333333
2015-02-24,1.0
2015-02-25,0.0
2015-02-26,0.0
2015-02-27,1.0
2015-02-28,1.0
2015-03-01,3.0
2015-03-02,3.0
2015-03-03,2.0
2015-03-04,9.433333333333334
2015-03-05,6.0
2015-03-06,15.083333333333332
2015-03-07,9.0
2015-03-08,6.166666666666667
2015-03-09,5.0
2015-03-10,3.0
2015-03-11,6.0
2015-03-12,8.0
2015-03-13,9.116666666666667
2015-03-14,4.0
2015-03-15,5.0
2015-03-16,1.0
2015-03-17,2.0
2015-03-18,3.0
2015-03-19,8.0
2015-03-20,6.0
2015-03-21,3.0
2015-03-22,7.316666666666666
2015-03-23,5.0
2015-03-24,3.0
2015-03-25,8.366666666666667
2015-03-26,4.583333333333333
2015-03-27,6.0
2015-03-28,4.0
2015-03-29,1.0
2015-03-30,7.0
2015-03-31,10.533333333333333
2015-04-01,6.216666666666667
2015-04-02,6.0
2015-04-03,7.0
2015-04-04,0.0
2015-04-05,5.3
2015-04-06,13.033333333333333
2015-04-07,12.0
2015-04-08,14.166666666666668
2015-04-09,13.25
2015-04-10,18.983333333333334
2015-04-11,11.0
2015-04-12,11.0
2015-04-13,10.883333333333333
2015-04-14,6.0
2015-04-15,21.133333333333333
2015-04-16,8.4
2015-04-17,12.2
2015-04-18,22.35
2015-04-19,19.266666666666666
2015-04-20,18.716666666666665
2015-04-21,30.433333333333334
2015-04-22,15.25
2015-04-23,19.016666666666666
2015-04-24,18.016666666666666
2015-04-25,7.0
2015-04-26,4.0
2015-04-27,8.55
2015-04-28,17.5
2015-04-29,1.4666666666666666
2015-04-30,10.283333333333333
2015-05-01,8.533333333333333
2015-05-02,11.0
2015-05-03,1.0
2015-05-04,17.0
2015-05-05,10.5
2015-05-06,1.0
2015-05-07,4.0
2015-05-08,4.0
2015-05-09,7.683333333333334
2015-05-10,5.166666666666667
2015-05-11,12.0
2015-05-12,7.0
2015-05-13,10.0
2015-05-14,2.0
2015-05-15,13.466666666666667
2015-05-16,8.3
2015-05-17,6.983333333333333
2015-05-18,4.0
2015-05-19,4.0
2015-05-20,6.0
2015-05-21,6.0
2015-05-22,13.366666666666667
2015-05-23,9.0
2015-05-24,7.0
2015-05-25,12.783333333333333
2015-05-26,15.0
2015-05-27,13.116666666666667
2015-05-28,24.066666666666666
2015-05-29,8.433333333333334
2015-05-30,8.333333333333334
2015-05-31,7.116666666666667
2015-06-01,9.0
2015-06-02,6.0
2015-06-03,11.0
2015-06-04,15.633333333333333
2015-06-05,9.3
2015-06-06,28.15
2015-06-07,35.416666666666664
2015-06-08,15.0
2015-06-09,25.133333333333333
2015-06-10,34.666666666666664
2015-06-11,22.6
2015-06-12,16.0
2015-06-13,15.716666666666667
2015-06-14,11.616666666666667
2015-06-15,18.2
2015-06-16,24.55
2015-06-17,20.03333333333333
2015-06-18,26.583333333333332
2015-06-19,22.35
2015-06-20,15.416666666666666
2015-06-21,12.266666666666666
2015-06-22,14.966666666666667
2015-06-23,9.55
2015-06-24,18.0
2015-06-25,13.0
2015-06-26,31.616666666666667
2015-06-27,23.116666666666667
2015-06-28,20.4
2015-06-29,25.416666666666668
2015-06-30,40.8
2015-07-01,38.46666666666667
2015-07-02,39.43333333333333
2015-07-03,46.3
2015-07-04,27.183333333333334
2015-07-05,13.75
2015-07-06,20.4
2015-07-07,31.45
2015-07-08,18.0
2015-07-09,20.433333333333334
2015-07-10,62.56666666666666
2015-07-11,159.28333333333333
2015-07-12,58.13333333333333
2015-07-13,12.283333333333333
2015-07-14,15.5
2015-07-15,12.583333333333334
2015-07-16,23.05
2015-07-17,34.983333333333334
2015-07-18,121.46666666666667
2015-07-19,45.13333333333333
2015-07-20,17.583333333333332
2015-07-21,54.86666666666667
2015-07-22,42.56666666666667
2015-07-23,60.18333333333333
2015-07-24,12.016666666666666
2015-07-25,9.0
2015-07-26,4.0
2015-07-27,7.0
2015-07-28,16.0
2015-07-29,17.28333333333333
2015-07-30,28.03333333333333
2015-07-31,24.066666666666666
2015-08-01,12.2
2015-08-02,43.96666666666667
2015-08-03,25.433333333333334
2015-08-04,37.6
2015-08-05,9.0
2015-08-06,19.85
2015-08-07,24.85
2015-08-08,25.666666666666668
2015-08-09,56.15
2015-08-10,10.316666666666666
2015-08-11,14.816666666666666
2015-08-12,19.583333333333336
2015-08-13,0.0
2015-08-14,3.0
2015-08-15,4.266666666666667
2015-08-16,12.0
2015-08-17,17.0
2015-08-18,8.0
2015-08-19,14.483333333333334
2015-08-20,8.616666666666667
2015-08-21,9.0
2015-08-22,30.683333333333334
2015-08-23,8.0
2015-08-24,3.0
2015-08-25,1.0
2015-08-26,2.0
2015-08-27,2.0166666666666666
2015-08-28,5.0
2015-08-29,6.533333333333333
2015-08-30,3.0
2015-08-31,1.0
2015-09-01,3.0
2015-09-02,2.0
2015-09-03,3.0
2015-09-04,8.0
2015-09-05,7.0
2015-09-06,8.0
2015-09-07,11.466666666666667
2015-09-08,6.5
2015-09-09,3.3166666666666664
2015-09-10,8.283333333333333
2015-09-11,9.0
2015-09-12,14.033333333333333
2015-09-13,12.016666666666666
2015-09-14,2.0
2015-09-15,5.4
2015-09-16,1.0
2015-09-17,0.0
2015-09-18,3.1833333333333336
2015-09-19,6.0
2015-09-20,7.0
2015-09-21,1.0
2015-09-22,2.0
2015-09-23,2.0
2015-09-24,1.0
2015-09-25,2.0
2015-09-26,1.0
2015-09-27,7.083333333333333
2015-09-28,3.8
2015-09-29,7.0
2015-09-30,8.3
2015-10-01,10.916666666666666
2015-10-02,3.0
2015-10-03,12.0
2015-10-04,8.566666666666666
2015-10-05,2.0
2015-10-06,2.416666666666667
2015-10-07,4.0
2015-10-08,5.0
2015-10-09,3.0
2015-10-10,6.0
2015-10-11,4.183333333333334
2015-10-12,8.0
2015-10-13,6.166666666666666
2015-10-14,5.283333333333333
2015-10-15,6.0
2015-10-16,4.0
2015-10-17,8.0
2015-10-18,6.15
2015-10-19,10.366666666666667
2015-10-20,11.25
2015-10-21,7.0
2015-10-22,3.0
2015-10-23,8.45
2015-10-24,5.0
2015-10-25,3.0
2015-10-26,5.0
2015-10-27,8.166666666666666
2015-10-28,5.45
2015-10-29,6.0
2015-10-30,6.95
2015-10-31,6.233333333333333
2015-11-01,7.0
2015-11-02,1.0
2015-11-03,3.0
2015-11-04,4.0
2015-11-05,19.35
2015-11-06,3.033333333333333
2015-11-07,4.0
2015-11-08,5.0
2015-11-09,2.0
2015-11-10,5.0
2015-11-11,12.466666666666667
2015-11-12,9.65
2015-11-13,5.0
2015-11-14,2.0
2015-11-15,8.0
2015-11-16,3.0
2015-11-17,4.716666666666667
2015-11-18,4.0
2015-11-19,3.0
2015-11-20,2.0
2015-11-21,2.0
2015-11-22,1.0
2015-11-23,2.0
2015-11-24,3.25
2015-11-25,4.0
2015-11-26,0.0
2015-11-27,1.0
2015-11-28,5.0
2015-11-29,2.0
2015-11-30,3.283333333333333
2015-12-01,2.0
2015-12-02,5.0
2015-12-03,8.0
2015-12-04,2.033333333333333
2015-12-05,23.7
2015-12-06,5.55
2015-12-07,5.333333333333333
2015-12-08,3.4
2015-12-09,9.433333333333334
2015-12-10,4.0
2015-12-11,1.0
2015-12-12,2.1833333333333336
2015-12-13,0.0
2015-12-14,1.0
2015-12-15,1.0
2015-12-16,2.333333333333333
2015-12-17,2.216666666666667
2015-12-18,2.0
2015-12-19,1.0
2015-12-20,4.0
2015-12-21,4.0
2015-12-22,3.0
2015-12-23,7.316666666666666
2015-12-24,4.0
2015-12-25,2.0
2015-12-26,12.133333333333333
2015-12-27,4.933333333333334
2015-12-28,4.0
2015-12-29,4.0
2015-12-30,2.0
2015-12-31,2.0
