met_day,fire_count,VPD_mean,VPD_max,VPD_min,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,VPD_hourly_mean,VPD_hourly_max,VPD_hourly_min,wind_direction_circmean,ground_state_id_mode,station_count
2018-01-25,2,200.847,443.648,90.723,7.269,10.133,5.067,4.178,5.5,2.667,5.927,7.5,4.25,81.205,90.2,63.033,1008.104,998.833,1007.396,8.062,11.75,2184.722,1066.667,16.0,0.0,0.833,2.583,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,200.847,443.648,90.723,211.726,1.0,6
2018-01-26,5,117.666,323.039,4.48,4.899,7.967,1.683,2.961,4.3,1.267,4.087,5.867,1.533,87.843,99.45,69.9,1018.854,1009.402,1018.312,3.062,5.75,1527.02,633.333,,0.0,0.317,1.183,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,117.666,323.039,4.48,303.714,1.0,6
2018-01-27,5,105.492,227.823,32.377,7.156,11.083,2.833,5.551,10.183,1.217,6.449,10.517,2.25,89.55,97.3,79.1,1026.347,1016.889,1025.688,8.625,14.75,1743.472,483.333,24.333,0.0,0.0,0.617,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,117.667,,6.0,105.492,227.823,32.377,213.111,1.0,6
2018-01-28,3,211.356,352.247,78.662,11.06,13.1,8.767,8.51,9.833,7.05,9.799,11.267,8.183,84.467,93.283,74.317,1030.312,1020.957,1029.729,11.271,16.75,3806.944,1266.667,25.5,0.0,0.067,0.25,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,211.356,352.247,78.662,252.621,1.0,6
2018-01-29,2,263.824,378.577,85.89,9.532,12.033,3.4,5.961,9.933,0.8,7.878,10.55,2.417,78.501,92.683,70.45,1027.958,1018.582,1027.354,10.885,17.0,3931.944,866.667,26.333,0.0,0.133,0.767,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,263.824,378.577,85.89,268.381,1.0,6
2018-01-30,4,124.989,410.062,9.439,4.25,8.8,-0.967,2.184,8.3,-1.433,3.319,8.5,-1.15,87.039,98.633,62.45,1026.788,1017.196,1026.167,3.938,8.75,2012.917,263.333,,0.0,0.633,2.667,,339.333,339.333,339.333,672.667,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,124.989,410.062,9.439,214.253,1.0,6
2018-01-31,6,186.576,372.669,34.094,6.563,9.933,2.583,3.34,9.05,-1.767,5.26,9.383,1.6,80.314,97.15,60.05,1005.588,996.318,1005.0,11.76,16.25,3403.75,723.333,26.25,0.0,0.317,0.65,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,186.576,372.669,34.094,249.882,1.0,6
2018-02-01,1,235.308,404.78,100.119,4.793,6.933,2.35,0.386,1.85,-0.55,3.099,4.35,1.433,73.648,87.183,59.317,1003.24,993.94,1002.854,10.583,16.5,3493.056,2066.667,26.667,0.0,0.583,2.567,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,235.308,404.78,100.119,290.288,1.0,6
2018-02-02,3,240.85,359.785,150.146,5.051,6.917,3.533,0.59,1.117,-0.233,3.324,4.467,2.317,73.122,81.233,63.667,1010.796,1001.415,1010.417,8.0,11.75,2959.722,1833.333,18.0,0.0,0.383,0.7,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,240.85,359.785,150.146,309.535,1.0,6
2018-02-03,4,92.495,195.873,40.515,3.605,4.483,2.9,1.851,3.0,0.25,2.919,3.517,2.2,88.442,94.9,76.6,1008.051,998.661,1007.604,3.188,6.0,1680.694,543.333,,0.0,0.0,0.033,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,92.495,195.873,40.515,250.295,1.0,6
2018-02-04,2,182.686,300.93,66.572,3.305,5.117,1.467,-0.399,2.267,-2.55,1.941,3.167,0.617,76.818,91.35,65.05,1023.839,1014.289,1023.604,8.302,11.5,3645.833,1100.0,20.0,0.0,0.2,1.233,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,182.686,300.93,66.572,33.139,1.0,6
2018-02-05,2,174.347,271.619,99.604,2.438,4.15,0.817,-1.235,-0.117,-2.283,1.111,2.317,-0.2,76.637,85.917,66.35,1026.151,1016.533,1025.833,6.906,9.75,2926.389,1533.333,,0.0,0.383,0.917,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,174.347,271.619,99.604,39.626,1.0,6
2018-02-06,5,203.745,355.002,101.185,1.563,3.25,-0.5,-3.058,-1.267,-5.75,-0.052,1.033,-2.017,70.725,84.15,52.217,1018.117,1008.551,1017.729,5.625,9.75,2341.667,966.667,,0.0,0.567,2.083,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,203.745,355.002,101.185,100.797,1.0,6
2018-02-07,4,199.766,360.787,50.676,1.776,5.2,-1.317,-2.555,0.0,-4.917,0.232,2.683,-2.45,72.447,92.317,58.033,1020.29,1010.726,1019.833,5.271,8.75,2836.944,386.667,,0.0,0.767,2.8,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,199.766,360.787,50.676,329.069,1.0,6
2018-02-08,5,187.001,338.095,72.395,2.704,7.183,-3.033,-0.786,3.633,-5.283,1.358,5.3,-3.683,76.778,87.4,64.95,1018.001,1008.496,1017.333,6.677,11.75,3055.556,1933.333,20.5,0.0,0.267,2.0,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,187.001,338.095,72.395,210.455,1.0,6
2018-02-09,2,183.943,373.989,35.867,4.594,6.083,0.9,0.991,5.3,-2.867,3.244,5.65,-0.35,78.144,96.15,58.583,1010.613,1001.224,1010.021,10.25,15.0,3126.389,403.333,25.0,0.0,0.167,0.783,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,183.943,373.989,35.867,273.619,1.0,6
2018-02-10,2,78.233,178.494,26.932,3.828,9.6,-1.9,2.399,8.683,-3.233,3.26,9.167,-2.35,89.701,97.467,78.817,1011.485,1002.068,1010.792,8.406,14.0,1841.944,270.0,26.333,0.0,0.0,0.4,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,78.233,178.494,26.932,212.809,2.0,6
2018-02-11,6,248.401,453.798,69.608,5.018,9.8,0.983,0.221,8.817,-3.0,3.216,9.3,-0.15,71.59,94.317,53.867,1004.006,994.689,1003.521,12.615,18.75,4068.75,850.0,27.0,0.0,0.95,3.017,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,248.401,453.798,69.608,274.398,1.0,6
2018-02-12,1,224.372,480.365,81.171,2.684,6.85,-1.2,-1.865,0.833,-3.417,1.013,3.583,-1.917,72.151,87.383,51.25,1014.343,1004.863,1013.688,7.219,11.5,3693.056,1833.333,,0.0,0.95,3.45,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,224.372,480.365,81.171,239.312,1.0,6
2018-02-13,1,109.585,228.345,31.987,4.027,5.517,2.067,1.994,3.45,0.517,3.226,4.0,1.483,86.9,96.1,74.733,1002.581,993.257,1002.042,9.677,16.25,2014.167,313.333,26.75,0.0,0.0,0.1,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,109.585,228.345,31.987,158.857,1.0,6
2018-02-14,6,87.669,271.456,16.041,3.376,6.867,-1.433,1.792,6.133,-1.983,2.742,6.533,-1.617,89.435,97.367,71.183,1004.985,995.628,1004.292,9.0,17.5,1450.417,456.667,29.25,0.0,0.083,0.967,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,87.669,271.456,16.041,182.917,1.0,6
2018-02-15,2,229.377,616.942,7.763,7.164,9.533,3.267,3.219,7.817,-1.633,5.592,8.017,1.9,77.553,99.267,48.3,1009.901,1000.606,1009.331,8.444,14.75,2188.851,240.0,24.0,0.0,0.717,2.833,,6.0,6.0,6.0,672.667,672.667,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,229.377,616.942,7.763,246.153,1.0,6
2018-02-16,7,238.741,668.376,23.248,4.494,9.967,-0.033,0.262,2.317,-2.233,2.847,5.9,-0.267,75.928,96.367,44.117,1024.194,1014.701,1023.625,4.464,8.0,2588.889,1400.0,5.0,0.0,1.25,4.35,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,238.741,668.376,23.248,215.002,1.0,6
2018-02-17,5,232.877,645.141,17.34,5.262,10.483,0.783,1.417,3.517,-0.433,3.697,6.45,0.583,78.2,97.583,48.783,1022.468,1013.022,1021.958,3.479,7.0,2193.056,1233.333,,0.0,1.217,4.05,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,232.877,645.141,17.34,173.677,1.0,6
2018-02-18,4,165.394,432.804,4.675,5.989,10.4,1.417,3.49,6.05,0.733,4.901,7.75,1.15,84.947,99.433,64.933,1021.921,1012.501,1021.417,4.292,7.5,1890.278,286.667,,0.0,0.217,1.617,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,165.394,432.804,4.675,164.161,1.0,6
2018-02-19,1,65.32,176.67,4.742,8.463,10.917,6.317,7.616,9.717,5.567,8.055,10.217,6.033,94.608,99.567,86.217,1017.133,1007.814,1016.75,5.4,9.0,578.472,103.333,,0.0,0.0,0.033,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,65.32,176.67,4.742,270.169,1.0,6
2018-02-20,0,191.686,433.168,36.189,8.135,9.4,5.667,5.176,8.6,2.017,6.862,8.967,4.3,82.359,96.817,62.117,1020.328,1010.981,1020.104,9.104,15.25,1975.139,166.667,24.0,0.0,0.117,0.317,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,191.686,433.168,36.189,263.361,1.0,6
2018-02-21,1,184.094,332.803,56.94,4.561,6.333,1.883,1.207,2.533,0.133,3.243,4.2,1.4,79.136,92.167,65.183,1026.785,1017.228,1026.417,5.125,8.25,777.083,283.333,,0.0,0.267,1.533,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,184.094,332.803,56.94,39.886,1.0,6
2018-02-22,1,238.58,446.761,103.667,3.149,5.567,0.483,-1.964,1.983,-5.3,1.351,3.267,-0.617,69.678,86.967,48.85,1024.129,1014.554,1023.75,6.885,11.5,1488.472,500.0,17.0,0.0,0.6,2.067,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,238.58,446.761,103.667,68.946,1.0,6
2018-02-23,2,208.61,344.781,61.134,1.583,4.033,-1.45,-3.058,-1.483,-4.133,-0.035,1.583,-2.033,70.952,89.483,56.75,1021.374,1011.776,1020.979,7.854,13.25,1734.722,666.667,21.5,0.0,0.067,1.483,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,208.61,344.781,61.134,72.357,1.0,6
2018-02-24,8,262.691,500.282,127.302,2.049,5.533,-1.317,-3.788,-1.7,-5.767,0.024,1.967,-2.4,64.77,77.667,44.4,1021.772,1012.188,1021.417,8.719,13.25,1763.889,1033.333,22.667,0.0,1.5,5.167,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,262.691,500.282,127.302,75.237,1.0,6
2018-02-25,2,292.444,492.901,165.218,1.454,4.367,-0.633,-5.493,-2.65,-8.217,-0.894,1.05,-2.467,58.014,72.567,37.833,1027.718,1018.049,1027.417,9.24,12.75,3243.056,1766.667,22.667,0.0,1.583,5.083,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,292.444,492.901,165.218,73.872,0.0,6
2018-02-26,8,221.686,347.076,90.13,-0.244,1.833,-2.167,-5.997,-3.6,-8.417,-2.085,-0.417,-3.533,63.58,83.667,47.85,1030.533,1020.794,1030.125,9.427,13.5,3608.194,496.667,23.0,0.0,0.483,1.75,,6.0,339.333,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,221.686,347.076,90.13,58.078,4.0,6
2018-02-27,3,152.503,256.888,61.936,-2.315,0.183,-4.783,-6.104,-3.55,-8.317,-3.555,-1.65,-5.717,71.372,87.35,56.867,1024.312,1014.538,1023.833,5.583,9.75,3150.833,653.333,22.0,0.0,0.9,2.333,1.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,6.0,6.0,152.503,256.888,61.936,39.609,4.0,6
2018-02-28,0,129.755,285.608,47.45,-3.856,-1.567,-5.783,-7.285,-5.133,-10.117,-4.887,-3.617,-6.267,72.898,89.067,47.25,1016.249,1006.5,1015.792,8.27,14.75,1559.722,70.0,25.75,0.0,0.883,2.683,2.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,1006.0,6.0,129.755,285.608,47.45,69.862,18.0,6
2018-03-01,3,136.5,227.929,79.438,-2.575,0.033,-4.333,-5.962,-3.883,-8.3,-3.682,-1.85,-5.267,73.453,82.983,62.867,1001.151,991.603,1000.833,13.604,16.75,671.111,246.667,30.5,0.0,0.0,0.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,2006.0,6.0,136.5,227.929,79.438,75.731,14.0,6
2018-03-02,3,103.742,198.663,31.25,-0.983,0.133,-1.583,-3.353,-0.617,-5.133,-1.824,-0.133,-2.4,81.892,94.767,66.583,992.779,983.374,992.396,12.812,17.5,619.861,123.333,29.75,0.0,0.0,0.0,1.5,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,5006.0,6.0,103.742,198.663,31.25,79.466,12.0,6
2018-03-03,2,43.608,112.025,8.485,2.146,3.8,0.317,1.278,3.033,-0.317,1.817,3.333,0.117,94.157,98.733,85.8,992.172,982.886,991.688,8.516,11.25,201.972,62.0,19.0,0.0,0.0,0.567,0.5,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,6.0,6.0,43.608,112.025,8.485,86.469,11.0,6
2018-03-04,1,86.754,198.263,6.668,5.969,8.6,3.0,4.651,6.317,2.617,5.383,7.4,2.85,91.515,99.2,82.167,989.863,980.722,989.312,6.052,9.25,1464.861,176.667,,0.0,0.083,0.95,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,86.754,198.263,6.668,144.21,1.0,6
2018-03-05,2,153.78,380.258,18.214,6.947,9.967,4.117,4.633,5.917,3.25,5.922,7.617,3.8,85.735,97.9,69.117,988.488,979.392,987.917,7.479,10.75,1929.722,546.667,,0.0,0.25,1.483,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,153.78,380.258,18.214,163.231,1.0,6
2018-03-06,1,193.348,459.525,37.407,6.99,9.483,3.983,3.945,6.45,2.083,5.687,7.183,3.633,81.825,95.717,61.15,988.179,979.081,987.688,5.396,8.25,2791.667,966.667,,0.0,0.2,1.367,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,193.348,459.525,37.407,203.43,1.0,6
2018-03-07,2,193.176,622.603,23.264,6.013,10.333,3.717,2.808,5.183,-0.717,4.699,7.05,3.017,81.583,97.267,49.017,994.275,985.093,993.75,5.875,13.25,2128.056,480.0,18.0,0.0,0.733,2.033,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,193.176,622.603,23.264,265.984,1.0,6
2018-03-08,3,290.168,673.936,44.212,6.688,9.85,4.283,1.676,5.15,-2.3,4.701,5.917,3.767,72.389,95.0,44.1,996.725,987.538,996.146,11.419,20.5,3644.444,1166.667,31.75,0.0,1.067,3.35,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,,290.168,673.936,44.212,230.6,,6
