ob_time,id,id_type,src_id,air_temperature,dewpoint,wetb_temp,rltv_hum,msl_pressure,stn_pres,alt_pres,wind_direction,wind_speed,visibility,q10mnt_mxgst_spd,cs_hr_sun_dur,wmo_hr_sun_dur,drv_hr_sun_dur,snow_depth,ground_state_id,air_temperature_q,dewpoint_q,wetb_temp_q,msl_pressure_q,stn_pres_q,alt_pres_q,wind_direction_q,wind_speed_q,visibility_q,q10mnt_mxgst_spd_q,cs_hr_sun_dur_q,wmo_hr_sun_dur_q,drv_hr_sun_dur_q,snow_depth_q,ground_state_id_q,air_temperature_j,dewpoint_j,wetb_temp_j,rltv_hum_j,msl_pressure_j,stn_pres_j,alt_pres_j,wind_direction_j,wind_speed_j,visibility_j,q10mnt_mxgst_spd_j,meto_stmp_time,midas_stmp_etime
2018-05-21 00:00:00,5023,DCNN,62084,11.0,8.6,9.8,84.8,1019.8,1019.1,,130.0,2.0,390.0,,,,,,,106,106,106,6,6,,106,106,6,106,,,,,,,,K,A,,,,,,,,2018-05-24 09:15:07,598.0
2018-05-21 01:00:00,5023,DCNN,62084,10.9,8.8,9.9,87.3,1019.2,1018.6,,150.0,2.0,350.0,,,,,,,106,106,106,6,6,,106,106,6,106,,,,,,,,K,A,,,,,,,,2018-05-24 09:15:07,538.0
2018-05-21 02:00:00,5023,DCNN,62084,10.5,8.5,9.5,87.2,1018.7,1018.1,,120.0,2.0,320.0,,,,,,,106,106,106,6,6,,106,106,6,106,,,,,,,,K,A,,,,,,,,2018-05-24 09:15:07,478.0
2018-05-21 03:00:00,5023,DCNN,62084,10.3,8.3,9.3,87.1,1018.1,1017.5,,140.0,1.0,360.0,,,,,,,106,106,106,6,6,,106,106,6,106,,,,,,,,K,A,,,,,,,,2018-05-24 09:15:07,417.0
2018-05-21 04:00:00,5023,DCNN,62084,10.3,8.0,9.2,85.8,1017.9,1017.3,,140.0,1.0,460.0,,,,,,,106,106,106,6,6,,106,106,6,106,,,,,,,,K,A,,,,,,,,2018-05-24 09:15:07,359.0
2018-05-21 05:00:00,5023,DCNN,62084,10.7,7.9,9.3,82.2,1017.7,1017.1,,140.0,2.0,600.0,,,,,,,106,106,106,6,6,,106,106,6,106,,,,,,,,K,A,,,,,,,,2018-05-24 09:15:07,297.0
2018-05-21 06:00:00,5023,DCNN,62084,11.8,8.2,10.0,78.1,1017.5,1016.9,,140.0,2.0,900.0,,,,,,,106,106,106,6,6,,106,106,6,106,,,,,,,,K,A,,,,,,,,2018-05-24 09:15:07,237.0
2018-05-21 07:00:00,5023,DCNN,62084,12.4,8.4,10.4,76.3,1017.5,1016.9,,130.0,2.0,900.0,,,,,,,106,106,106,6,6,,106,106,6,106,,,,,,,,K,A,,,,,,,,2018-05-24 09:15:07,178.0
2018-05-21 08:00:00,5023,DCNN,62084,15.4,9.6,12.4,68.3,1017.1,1016.5,,360.0,2.0,900.0,,,,,,,106,106,106,6,6,,106,106,6,106,,,,,,,,K,A,,,,,,,,2018-05-24 09:15:07,0.0
2018-05-21 09:00:00,5023,DCNN,62084,17.9,10.0,13.7,59.8,1016.7,1016.1,,360.0,2.0,1000.0,,,,,,,106,106,106,6,6,,106,106,6,106,,,,,,,,K,A,,,,,,,,2018-05-24 09:15:07,0.0
