met_day,id,ob_hour_count,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q
2011-12-31,5028,12,11.5,10.4,8.0,,6,6
2011-12-31,5028,12,11.6,8.5,,,6,6
2012-01-01,5028,12,8.5,3.4,0.7,,6,6
2012-01-01,5028,12,7.2,3.7,,,6,1006
2012-01-02,5028,12,10.6,4.2,0.4,,6,6
2012-01-02,5028,12,11.3,4.9,,,6,6
2012-01-03,5028,12,5.5,3.8,0.3,,6,6
2012-01-03,5028,12,7.5,4.7,,,6,6
2012-01-04,5028,12,10.7,7.2,5.0,,6,6
2012-01-04,5028,12,9.4,5.8,,,6,6
2012-01-05,5028,12,5.9,2.6,-1.5,,6,6
2012-01-05,5028,12,8.5,3.3,,,6,6
2012-01-06,5028,12,9.5,7.5,3.8,,6,6
2012-01-06,5028,12,10.2,6.4,,,6,6
2012-01-07,5028,12,7.4,6.6,2.5,,6,6
2012-01-07,5028,12,8.7,7.3,,,6,6
2012-01-08,5028,12,9.0,6.8,2.6,,6,6
2012-01-08,5028,12,11.4,9.0,,,6,6
2012-01-09,5028,12,9.4,8.3,4.8,,6,6
2012-01-09,5028,12,10.2,8.5,,,6,6
2012-01-10,5028,12,9.1,6.0,2.9,,6,6
2012-01-10,5028,12,11.4,6.7,,,6,6
2012-01-11,5028,12,8.9,6.3,3.8,,6,6
2012-01-11,5028,12,12.1,5.1,,,6,6
2012-01-12,5028,12,5.2,0.9,-5.6,,6,6
2012-01-12,5028,12,5.8,1.8,,,6,1006
2012-01-13,5028,12,1.9,-0.4,-7.3,,6,6
2012-01-13,5028,12,6.0,0.7,,,6,6
2012-01-14,5028,12,1.9,0.4,-5.5,,6,6
2012-01-14,5028,12,6.4,1.2,,,6,6
2012-01-15,5028,12,2.1,-0.1,-4.0,,6,6
2012-01-15,5028,12,6.9,0.5,,,6,6
2012-01-16,5028,12,2.4,-0.4,-7.6,,6,6
2012-01-16,5028,12,5.8,0.7,,,6,1006
2012-01-17,5028,12,7.5,4.3,-3.2,,6,6
2012-01-17,5028,12,11.0,7.5,,,6,6
2012-01-18,5028,12,10.8,7.0,7.0,,6,6
2012-01-18,5028,12,9.8,5.9,,,6,6
2012-01-19,5028,12,6.4,3.3,0.6,,6,6
2012-01-19,5028,12,8.9,5.9,,,6,6
2012-01-20,5028,12,10.2,7.3,5.7,,6,6
2012-01-20,5028,12,11.9,7.1,,,6,6
2012-01-21,5028,12,7.4,4.6,2.1,,6,6
2012-01-21,5028,12,11.3,6.0,,,6,6
2012-01-22,5028,12,6.2,3.5,-0.2,,6,6
2012-01-22,5028,12,7.4,3.2,,,6,6
2012-01-23,5028,12,3.5,0.4,-5.3,,6,6
2012-01-23,5028,12,9.1,3.5,,,6,6
2012-01-24,5028,12,9.1,7.3,6.8,,6,6
2012-01-24,5028,12,8.8,7.6,,,6,6
2012-01-25,5028,12,8.8,5.5,4.7,,6,6
2012-01-25,5028,12,8.3,4.5,,,6,6
2012-01-26,5028,12,4.8,1.6,-1.5,,1006,6
2012-01-26,5028,12,8.8,2.3,,,6,6
2012-01-27,5028,12,3.4,2.0,-1.7,,6,6
2012-01-27,5028,12,5.5,2.7,,,6,6
2012-01-28,5028,12,2.7,0.2,-1.0,,6,6
2012-01-28,5028,12,3.7,0.9,,,6,6
2012-01-29,5028,12,2.0,-0.9,-5.3,,6,6
2012-01-29,5028,12,2.8,0.7,,,6,6
2012-01-30,5028,12,1.0,-1.8,-5.4,,6,6
2012-01-30,5028,12,0.9,-0.9,,,6,6
2012-01-31,5028,12,0.3,-2.3,-4.7,,6,6
2012-01-31,5028,12,2.5,-2.0,,,6,6
2012-02-01,5028,12,-1.9,-3.5,-6.8,,6,6
2012-02-01,5028,12,0.8,-3.1,,,6,6
2012-02-02,5028,12,-3.0,-4.9,-8.6,,6,6
2012-02-02,5028,12,1.9,-3.9,,,6,6
2012-02-03,5028,12,-2.3,-5.2,-10.6,,6,6
2012-02-03,5028,12,0.6,-3.4,,,6,6
2012-02-04,5028,12,0.0,-1.5,-2.0,,6,6
2012-02-04,5028,12,1.1,-0.1,,,6,1006
2012-02-05,5028,12,1.3,0.5,0.0,,6,6
2012-02-05,5028,12,4.0,0.8,,,6,6
2012-02-06,5028,12,1.1,0.1,0.0,,6,6
2012-02-06,5028,12,2.8,-4.4,,,6,6
2012-02-07,5028,12,-1.3,-4.7,-6.5,,6,6
2012-02-07,5028,12,-0.6,-1.4,,,6,6
2012-02-08,5028,12,-1.2,-2.4,,,6,6
2012-02-08,5028,12,1.0,-2.2,,,6,6
2012-02-09,5028,12,-0.3,-1.6,-0.7,,6,6
2012-02-09,5028,12,1.4,-4.3,,,6,6
2012-02-10,5028,12,-3.8,-6.9,-6.7,,6,6
2012-02-10,5028,12,2.0,-4.5,,,6,1006
2012-02-11,5028,12,-2.1,-5.5,-8.0,,6,6
2012-02-11,5028,12,3.5,-2.1,,,6,6
2012-02-12,5028,12,2.6,0.3,-3.7,,1006,6
2012-02-12,5028,12,5.4,1.6,,,6,6
2012-02-13,5028,12,4.5,2.7,0.4,,6,6
2012-02-13,5028,12,7.4,3.4,,,6,6
2012-02-14,5028,12,6.6,4.9,2.6,,6,6
2012-02-14,5028,12,10.9,6.3,,,6,6
2012-02-15,5028,12,7.4,4.7,1.6,,6,6
2012-02-15,5028,12,10.9,6.4,,,6,6
2012-02-16,5028,12,7.5,5.7,3.3,,6,6
2012-02-16,5028,12,11.4,7.5,,,6,1006
2012-02-17,5028,12,9.1,7.1,5.2,,6,6
2012-02-17,5028,12,10.0,2.0,,,6,6
2012-02-18,5028,12,2.4,0.2,-2.8,,6,6
2012-02-18,5028,12,6.4,-0.1,,,6,6
2012-02-19,5028,12,1.4,-1.7,-9.0,,6,6
2012-02-19,5028,12,8.2,1.4,,,6,6
2012-02-20,5028,12,6.9,4.5,1.8,,6,6
2012-02-20,5028,12,11.4,6.9,,,6,6
2012-02-21,5028,12,8.1,6.9,6.2,,6,6
2012-02-21,5028,12,8.8,7.0,,,6,6
2012-02-22,5028,12,12.1,8.5,7.5,,6,6
2012-02-22,5028,12,16.6,10.4,,,6,6
2012-02-23,5028,12,10.4,8.6,7.5,,6,6
2012-02-23,5028,12,14.3,9.4,,,6,6
2012-02-24,5028,12,10.5,6.6,5.7,,6,6
2012-02-24,5028,12,12.0,6.3,,,6,6
2012-02-25,5028,12,6.4,1.9,-3.9,,6,6
2012-02-25,5028,12,12.8,4.6,,,6,6
2012-02-26,5028,12,7.5,5.1,-0.9,,6,6
2012-02-26,5028,12,10.1,7.1,,,6,1006
2012-02-27,5028,12,9.7,8.9,8.3,,6,6
2012-02-27,5028,12,14.1,9.5,,,6,6
2012-02-28,5028,12,9.5,8.1,7.4,,6,6
2012-02-28,5028,12,11.5,9.1,,,6,6
2012-02-29,5028,12,10.0,5.5,0.0,,6,6
2012-02-29,5028,12,15.6,6.6,,,6,6
2012-03-01,5028,12,8.8,4.8,-1.6,,6,6
2012-03-01,5028,12,9.5,5.7,,,6,6
2012-03-02,5028,12,8.6,6.1,6.3,,6,6
2012-03-02,5028,12,14.2,7.4,,,6,6
2012-03-03,5028,12,7.4,6.1,2.6,,1006,6
2012-03-03,5028,12,8.6,2.1,,,6,6
2012-03-04,5028,12,4.6,2.6,0.7,,6,6
2012-03-04,5028,12,9.0,4.5,,,6,6
2012-03-05,5028,12,5.0,1.8,-0.7,,6,6
2012-03-05,5028,12,6.6,2.5,,,6,6
2012-03-06,5028,12,6.7,4.2,-2.6,,6,6
2012-03-06,5028,12,10.0,4.8,,,6,6
2012-03-07,5028,12,4.8,1.6,-2.0,,1006,6
2012-03-07,5028,12,12.1,4.1,,,6,1006
2012-03-08,5028,12,7.9,5.4,-0.2,,6,6
2012-03-08,5028,12,10.1,7.9,,,6,6
2012-03-09,5028,12,9.8,7.7,6.0,,6,6
2012-03-09,5028,12,15.2,8.4,,,6,6
2012-03-10,5028,12,10.9,5.9,-0.6,,1006,6
2012-03-10,5028,12,15.8,9.6,,,6,6
2012-03-11,5028,12,10.8,5.0,-1.7,,6,6
2012-03-11,5028,12,13.5,5.7,,,6,6
2012-03-12,5028,12,7.3,4.5,4.2,,6,6
2012-03-12,5028,12,9.1,4.5,,,6,6
2012-03-13,5028,12,6.2,4.2,2.1,,6,6
2012-03-13,5028,12,12.0,5.2,,,6,6
2012-03-14,5028,12,5.2,2.0,-3.6,,6,6
2012-03-14,5028,12,16.2,4.9,,,6,1006
2012-03-15,5028,12,9.6,7.1,4.3,,6,6
2012-03-15,5028,12,8.6,7.5,,,6,6
2012-03-16,5028,12,8.4,6.6,4.2,,6,6
2012-03-16,5028,12,9.8,7.3,,,6,6
2012-03-17,5028,12,7.3,2.7,-0.9,,6,6
2012-03-17,5028,12,10.2,3.7,,,6,6
2012-03-18,5028,12,6.1,0.5,-5.7,,6,6
2012-03-18,5028,12,13.4,6.0,,,6,6
2012-03-19,5028,12,9.5,2.8,-2.1,,6,6
2012-03-19,5028,12,14.6,9.1,,,6,6
2012-03-20,5028,12,9.9,7.3,-0.2,,6,6
2012-03-20,5028,12,15.9,8.0,,,6,6
2012-03-21,5028,12,8.9,4.6,2.0,,6,6
2012-03-21,5028,12,16.0,8.9,,,6,1006
2012-03-22,5028,12,10.3,6.7,3.8,,6,6
2012-03-22,5028,12,20.2,10.0,,,6,6
2012-03-23,5028,12,12.3,6.5,3.2,,6,6
2012-03-23,5028,12,18.9,9.8,,,6,6
2012-03-24,5028,12,9.8,3.0,-1.9,,6,6
2012-03-24,5028,12,13.7,4.1,,,6,6
2012-03-25,5028,12,9.0,2.8,0.3,,6,6
2012-03-25,5028,12,17.9,8.9,,,6,6
2012-03-26,5028,12,11.0,5.3,0.1,,6,6
2012-03-26,5028,12,18.3,10.5,,,6,6
2012-03-27,5028,12,13.8,6.3,-2.9,,6,6
2012-03-27,5028,12,21.9,13.4,,,6,6
2012-03-28,5028,12,13.6,7.4,-0.6,,6,6
2012-03-28,5028,12,19.3,12.7,,,6,6
2012-03-29,5028,12,13.1,6.1,1.4,,6,6
2012-03-29,5028,12,17.6,9.1,,,6,1006
