id,id_type,src_id,met_day,VPD_mean,VPD_max,VPD_min,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,VPD_hourly_mean,VPD_hourly_max,VPD_hourly_min,wind_direction_circmean,ground_state_id_mode
5129.0,DCNN,710.0,2015-01-01,90.71147280750199,90.71147280750199,90.71147280750199,8.1,8.1,8.1,6.8,6.8,6.8,7.5,7.5,7.5,91.6,91.6,91.6,,,,12.0,12.0,200.0,200.0,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,6.0,6.0,,,,,,6.0,90.71147280750199,90.71147280750199,90.71147280750199,210.0,1.0
5129.0,DCNN,710.0,2015-01-02,363.8433554778432,363.8433554778432,363.8433554778432,7.5,7.5,7.5,1.3,1.3,1.3,5.0,5.0,5.0,64.9,64.9,64.9,,,,8.0,8.0,1000.0,1000.0,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,6.0,6.0,,,,,,6.0,363.8433554778432,363.8433554778432,363.8433554778432,290.0,1.0
5129.0,DCNN,710.0,2015-01-03,13.0099152389684,13.0099152389684,13.0099152389684,4.0,4.0,4.0,3.8,3.8,3.8,3.9,3.9,3.9,98.4,98.4,98.4,,,,10.0,10.0,200.0,200.0,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,6.0,6.0,,,,,,6.0,13.0099152389684,13.0099152389684,13.0099152389684,90.0,2.0
5129.0,DCNN,710.0,2015-01-04,,,,-0.5,-0.5,-0.5,,,,,,,,,,,,,0.0,0.0,20.0,20.0,,0.0,0.0,0.0,,6.0,,,,,,6.0,6.0,6.0,,,,,,6.0,,,,0.0,4.0
5129.0,DCNN,710.0,2015-01-05,70.43936604636822,70.43936604636822,70.43936604636822,5.5,5.5,5.5,4.3,4.3,4.3,5.0,5.0,5.0,92.2,92.2,92.2,,,,2.0,2.0,200.0,200.0,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,6.0,6.0,,,,,,6.0,70.43936604636822,70.43936604636822,70.43936604636822,230.0,1.0
5129.0,DCNN,710.0,2015-01-06,60.7214667617291,60.7214667617291,60.7214667617291,7.9,7.9,7.9,7.0,7.0,7.0,7.5,7.5,7.5,94.3,94.3,94.3,,,,4.0,4.0,200.0,200.0,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,6.0,6.0,,,,,,6.0,60.7214667617291,60.7214667617291,60.7214667617291,210.0,1.0
5129.0,DCNN,710.0,2015-01-07,53.034553738240625,53.034553738240625,53.034553738240625,3.0,3.0,3.0,2.0,2.0,2.0,2.6,2.6,2.6,93.0,93.0,93.0,,,,8.0,8.0,1000.0,1000.0,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,6.0,6.0,,,,,,6.0,53.034553738240625,53.034553738240625,53.034553738240625,210.0,1.0
5129.0,DCNN,710.0,2015-01-08,61.13659211325461,61.13659211325461,61.13659211325461,8.0,8.0,8.0,7.1,7.1,7.1,7.6,7.6,7.6,94.3,94.3,94.3,,,,2.0,2.0,200.0,200.0,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,6.0,6.0,,,,,,6.0,61.13659211325461,61.13659211325461,61.13659211325461,270.0,2.0
5129.0,DCNN,710.0,2015-01-09,242.46993576714505,242.46993576714505,242.46993576714505,10.5,10.5,10.5,7.4,7.4,7.4,9.0,9.0,9.0,80.9,80.9,80.9,,,,12.0,12.0,2000.0,2000.0,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,6.0,6.0,,,,,,6.0,242.46993576714505,242.46993576714505,242.46993576714505,250.0,1.0
5129.0,DCNN,710.0,2015-01-10,203.38871065462962,203.38871065462962,203.38871065462962,11.9,11.9,11.9,9.5,9.5,9.5,10.7,10.7,10.7,85.4,85.4,85.4,,,,20.0,20.0,1000.0,1000.0,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,6.0,6.0,,,,,,6.0,203.38871065462962,203.38871065462962,203.38871065462962,270.0,2.0
