met_day,prcp_mean,prcp_max,prcp_min,prcp_std,n_stations,year
2012-01-01,0.62,1.2,0.0,0.344,20,2012
2012-01-02,11.532,17.4,3.8,3.943,19,2012
2012-01-03,1.916,5.0,0.0,1.404,19,2012
2012-01-04,9.211,11.4,7.5,1.133,19,2012
2012-01-05,3.716,11.9,1.4,2.787,19,2012
2012-01-06,0.147,0.6,0.0,0.201,19,2012
2012-01-07,0.021,0.2,0.0,0.054,19,2012
2012-01-08,0.0,0.0,0.0,0.0,19,2012
2012-01-09,0.011,0.2,0.0,0.046,19,2012
2012-01-10,0.121,0.4,0.0,0.151,19,2012
2012-01-11,0.0,0.0,0.0,0.0,19,2012
2012-01-12,0.0,0.0,0.0,0.0,19,2012
2012-01-13,0.0,0.0,0.0,0.0,19,2012
2012-01-14,0.011,0.2,0.0,0.046,19,2012
2012-01-15,0.021,0.2,0.0,0.063,19,2012
2012-01-16,0.011,0.2,0.0,0.046,19,2012
2012-01-17,0.011,0.2,0.0,0.046,19,2012
2012-01-18,0.421,1.1,0.0,0.276,19,2012
2012-01-19,3.905,6.4,1.4,1.758,19,2012
2012-01-20,1.189,3.1,0.2,0.675,19,2012
2012-01-21,0.053,0.3,0.0,0.09,19,2012
2012-01-22,0.011,0.1,0.0,0.032,19,2012
2012-01-23,0.011,0.2,0.0,0.046,19,2012
2012-01-24,1.163,1.6,0.8,0.287,19,2012
2012-01-25,4.511,6.8,3.0,0.952,19,2012
2012-01-26,2.068,3.6,1.3,0.641,19,2012
2012-01-27,0.147,0.8,0.0,0.206,19,2012
2012-01-28,0.374,2.1,0.0,0.56,19,2012
2012-01-29,0.047,0.4,0.0,0.107,19,2012
2012-01-30,0.079,0.6,0.0,0.165,19,2012
2012-01-31,0.0,0.0,0.0,0.0,19,2012
2012-02-01,0.047,0.4,0.0,0.117,19,2012
2012-02-02,0.021,0.4,0.0,0.092,19,2012
2012-02-03,0.0,0.0,0.0,0.0,19,2012
2012-02-04,0.0,0.0,0.0,0.0,19,2012
2012-02-05,10.405,16.1,5.8,3.208,19,2012
2012-02-06,0.021,0.3,0.0,0.071,19,2012
2012-02-07,0.2,0.6,0.0,0.262,19,2012
2012-02-08,0.0,0.0,0.0,0.0,19,2012
2012-02-09,0.0,0.0,0.0,0.0,19,2012
2012-02-10,1.853,2.6,1.0,0.46,19,2012
2012-02-11,0.163,0.9,0.0,0.248,19,2012
2012-02-12,0.016,0.2,0.0,0.05,19,2012
2012-02-13,0.068,0.3,0.0,0.1,19,2012
2012-02-14,0.874,1.8,0.0,0.432,19,2012
2012-02-15,0.005,0.1,0.0,0.023,19,2012
2012-02-16,0.0,0.0,0.0,0.0,19,2012
2012-02-17,0.047,0.2,0.0,0.084,19,2012
2012-02-18,0.0,0.0,0.0,0.0,19,2012
2012-02-19,2.989,4.2,1.8,0.732,19,2012
2012-02-20,0.0,0.0,0.0,0.0,19,2012
2012-02-21,0.021,0.2,0.0,0.063,19,2012
2012-02-22,0.0,0.0,0.0,0.0,19,2012
2012-02-23,1.121,1.7,0.0,0.425,19,2012
2012-02-24,0.016,0.2,0.0,0.05,19,2012
2012-02-25,0.005,0.1,0.0,0.023,19,2012
2012-02-26,0.0,0.0,0.0,0.0,19,2012
