met_day,prcp_mean,prcp_max,prcp_min,prcp_std,n_stations,year
2009-02-17,0.0,0.0,0.0,0.0,20,2009
2009-02-18,0.43,1.0,0.0,0.323,20,2009
2009-02-19,1.155,2.6,0.0,0.532,20,2009
2009-02-20,0.405,2.7,0.0,0.631,20,2009
2009-02-21,0.0,0.0,0.0,0.0,20,2009
2009-02-22,0.0,0.0,0.0,0.0,20,2009
2009-02-23,0.0,0.0,0.0,0.0,20,2009
2009-02-24,0.115,1.3,0.0,0.313,20,2009
2009-02-25,0.13,0.8,0.0,0.227,20,2009
2009-02-26,0.0,0.0,0.0,0.0,20,2009
2009-02-27,0.0,0.0,0.0,0.0,20,2009
2009-02-28,0.0,0.0,0.0,0.0,20,2009
2009-03-01,0.0,0.0,0.0,0.0,20,2009
2009-03-02,0.0,0.0,0.0,0.0,18,2009
2009-03-03,0.089,0.4,0.0,0.128,18,2009
2009-03-04,16.5,25.1,10.1,4.542,18,2009
2009-03-05,0.178,0.8,0.0,0.271,18,2009
2009-03-06,0.017,0.2,0.0,0.051,18,2009
2009-03-07,0.067,0.6,0.0,0.15,18,2009
2009-03-08,0.433,1.0,0.0,0.311,18,2009
2009-03-09,3.194,5.0,1.4,0.981,18,2009
2009-03-10,3.594,4.6,2.6,0.544,18,2009
2009-03-11,1.2,3.0,0.0,0.751,18,2009
2009-03-12,0.0,0.0,0.0,0.0,18,2009
2009-03-13,0.0,0.0,0.0,0.0,18,2009
2009-03-14,0.0,0.0,0.0,0.0,18,2009
2009-03-15,0.0,0.0,0.0,0.0,18,2009
2009-03-16,0.0,0.0,0.0,0.0,18,2009
2009-03-17,0.0,0.0,0.0,0.0,18,2009
2009-03-18,0.0,0.0,0.0,0.0,18,2009
2009-03-19,0.0,0.0,0.0,0.0,18,2009
2009-03-20,0.0,0.0,0.0,0.0,18,2009
2009-03-21,0.0,0.0,0.0,0.0,18,2009
2009-03-22,0.0,0.0,0.0,0.0,18,2009
2009-03-23,0.0,0.0,0.0,0.0,18,2009
2009-03-24,1.767,4.4,0.5,1.075,18,2009
2009-03-25,2.1,5.5,0.6,1.106,18,2009
2009-03-26,1.172,4.8,0.0,1.3,18,2009
2009-03-27,0.728,1.7,0.1,0.432,18,2009
2009-03-28,0.644,2.4,0.0,0.62,18,2009
2009-03-29,2.183,6.6,0.7,1.349,18,2009
2009-03-30,0.006,0.1,0.0,0.024,18,2009
2009-03-31,0.0,0.0,0.0,0.0,18,2009
2009-04-01,0.0,0.0,0.0,0.0,18,2009
2009-04-02,0.0,0.0,0.0,0.0,17,2009
2009-04-03,0.0,0.0,0.0,0.0,17,2009
2009-04-04,0.024,0.2,0.0,0.066,17,2009
2009-04-05,0.018,0.3,0.0,0.073,17,2009
2009-04-06,0.035,0.4,0.0,0.106,17,2009
2009-04-07,0.0,0.0,0.0,0.0,17,2009
2009-04-08,1.865,5.1,1.1,0.987,17,2009
2009-04-09,0.071,0.8,0.0,0.196,17,2009
2009-04-10,0.053,0.5,0.0,0.128,17,2009
2009-04-11,4.182,9.4,1.0,2.389,17,2009
2009-04-12,0.988,3.0,0.2,0.796,17,2009
2009-04-13,0.076,0.8,0.0,0.222,17,2009
2009-04-14,0.053,0.4,0.0,0.123,17,2009
2009-04-15,3.382,6.0,0.6,1.73,17,2009
2009-04-16,0.535,1.2,0.0,0.352,17,2009
2009-04-17,7.306,11.6,3.7,2.294,17,2009
2009-04-18,4.465,9.5,1.6,2.087,17,2009
2009-04-19,0.0,0.0,0.0,0.0,17,2009
2009-04-20,0.0,0.0,0.0,0.0,17,2009
2009-04-21,0.0,0.0,0.0,0.0,17,2009
2009-04-22,0.0,0.0,0.0,0.0,17,2009
2009-04-23,0.0,0.0,0.0,0.0,17,2009
2009-04-24,0.0,0.0,0.0,0.0,17,2009
2009-04-25,0.535,1.2,0.0,0.403,17,2009
2009-04-26,0.0,0.0,0.0,0.0,17,2009
2009-04-27,0.435,2.3,0.0,0.633,17,2009
2009-04-28,3.982,7.8,2.2,1.45,17,2009
2009-04-29,0.824,8.3,0.0,1.961,17,2009
2009-04-30,0.0,0.0,0.0,0.0,17,2009
2009-05-01,0.0,0.0,0.0,0.0,17,2009
2009-05-02,0.0,0.0,0.0,0.0,16,2009
2009-05-03,0.0,0.0,0.0,0.0,16,2009
2009-05-04,0.0,0.0,0.0,0.0,16,2009
2009-05-05,0.106,0.5,0.0,0.165,16,2009
2009-05-06,0.0,0.0,0.0,0.0,16,2009
2009-05-07,0.0,0.0,0.0,0.0,16,2009
2009-05-08,1.069,2.9,0.0,0.818,16,2009
2009-05-09,0.7,1.8,0.0,0.523,16,2009
2009-05-10,0.0,0.0,0.0,0.0,16,2009
2009-05-11,0.0,0.0,0.0,0.0,16,2009
2009-05-12,0.0,0.0,0.0,0.0,16,2009
2009-05-13,0.212,1.0,0.0,0.314,16,2009
2009-05-14,0.062,0.3,0.0,0.102,16,2009
2009-05-15,4.95,10.7,1.6,2.959,16,2009
2009-05-16,2.625,4.7,0.7,1.037,16,2009
2009-05-17,0.488,2.0,0.0,0.551,16,2009
2009-05-18,3.606,6.9,1.7,1.564,16,2009
2009-05-19,1.3,5.9,0.0,1.452,16,2009
2009-05-20,0.425,1.3,0.0,0.347,16,2009
2009-05-21,0.019,0.3,0.0,0.075,16,2009
2009-05-22,0.0,0.0,0.0,0.0,16,2009
2009-05-23,0.0,0.0,0.0,0.0,16,2009
2009-05-24,0.0,0.0,0.0,0.0,16,2009
2009-05-25,0.0,0.0,0.0,0.0,16,2009
2009-05-26,13.331,16.0,9.3,2.228,16,2009
2009-05-27,0.612,3.7,0.0,0.864,16,2009
2009-05-28,1.3,2.8,0.0,0.729,16,2009
2009-05-29,0.0,0.0,0.0,0.0,16,2009
2009-05-30,0.0,0.0,0.0,0.0,16,2009
2009-05-31,0.0,0.0,0.0,0.0,16,2009
2009-06-01,0.0,0.0,0.0,0.0,16,2009
2009-06-02,0.006,0.1,0.0,0.025,16,2009
2009-06-03,0.0,0.0,0.0,0.0,16,2009
2009-06-04,0.0,0.0,0.0,0.0,16,2009
2009-06-05,0.0,0.0,0.0,0.0,16,2009
2009-06-06,3.044,5.7,1.2,1.519,16,2009
2009-06-07,17.056,23.7,8.2,4.513,16,2009
2009-06-08,1.812,7.3,0.0,2.117,16,2009
2009-06-09,4.75,9.2,1.8,2.13,16,2009
2009-06-10,0.644,5.0,0.0,1.367,16,2009
2009-06-11,3.475,12.0,1.0,2.942,16,2009
2009-06-12,0.0,0.0,0.0,0.0,16,2009
2009-06-13,0.0,0.0,0.0,0.0,16,2009
2009-06-14,0.344,1.3,0.0,0.488,16,2009
2009-06-15,0.0,0.0,0.0,0.0,16,2009
2009-06-16,8.431,18.4,0.7,6.07,16,2009
2009-06-17,0.0,0.0,0.0,0.0,16,2009
2009-06-18,0.025,0.2,0.0,0.058,16,2009
2009-06-19,0.006,0.1,0.0,0.025,16,2009
2009-06-20,0.1,0.5,0.0,0.171,16,2009
2009-06-21,0.012,0.2,0.0,0.05,16,2009
2009-06-22,0.0,0.0,0.0,0.0,16,2009
2009-06-23,0.0,0.0,0.0,0.0,16,2009
2009-06-24,0.0,0.0,0.0,0.0,16,2009
2009-06-25,0.0,0.0,0.0,0.0,16,2009
2009-06-26,0.256,1.3,0.0,0.43,16,2009
2009-06-27,0.0,0.0,0.0,0.0,16,2009
2009-06-28,12.988,50.7,0.0,15.998,16,2009
2009-06-29,0.0,0.0,0.0,0.0,16,2009
2009-06-30,0.244,3.7,0.0,0.923,16,2009
2009-07-01,0.0,0.0,0.0,0.0,16,2009
2009-07-02,0.0,0.0,0.0,0.0,17,2009
2009-07-03,3.529,13.4,0.0,4.556,17,2009
2009-07-04,0.006,0.1,0.0,0.024,17,2009
2009-07-05,0.0,0.0,0.0,0.0,17,2009
2009-07-06,0.376,2.5,0.0,0.758,17,2009
2009-07-07,3.465,8.2,1.2,2.015,17,2009
2009-07-08,12.424,18.4,5.3,4.13,17,2009
2009-07-09,1.088,3.4,0.0,0.891,17,2009
2009-07-10,0.012,0.2,0.0,0.049,17,2009
2009-07-11,0.006,0.1,0.0,0.024,17,2009
2009-07-12,5.935,8.6,4.0,1.605,17,2009
2009-07-13,0.012,0.1,0.0,0.033,17,2009
2009-07-14,0.4,2.6,0.0,0.872,17,2009
2009-07-15,4.041,11.3,0.9,2.711,17,2009
2009-07-16,0.424,1.7,0.0,0.64,17,2009
2009-07-17,12.588,16.7,7.4,2.494,17,2009
2009-07-18,3.265,6.6,1.2,1.242,17,2009
2009-07-19,0.053,0.2,0.0,0.087,17,2009
2009-07-20,0.324,1.2,0.0,0.429,17,2009
2009-07-21,1.159,3.1,0.0,1.036,17,2009
2009-07-22,0.788,1.8,0.2,0.359,17,2009
2009-07-23,0.059,0.3,0.0,0.094,17,2009
2009-07-24,1.576,7.3,0.0,2.227,17,2009
2009-07-25,3.653,12.5,1.2,2.796,17,2009
2009-07-26,0.012,0.2,0.0,0.049,17,2009
2009-07-27,4.235,8.6,1.6,1.723,17,2009
2009-07-28,0.806,2.2,0.3,0.481,17,2009
2009-07-29,0.976,4.1,0.0,0.893,17,2009
2009-07-30,3.7,5.8,0.5,1.313,17,2009
2009-07-31,1.141,5.6,0.0,1.435,17,2009
2009-08-01,0.012,0.1,0.0,0.033,17,2009
2009-08-02,3.712,8.2,0.3,2.623,16,2009
2009-08-03,0.0,0.0,0.0,0.0,16,2009
2009-08-04,0.175,0.6,0.0,0.184,16,2009
2009-08-05,0.306,2.2,0.0,0.571,16,2009
2009-08-06,2.481,12.1,0.0,4.437,16,2009
2009-08-07,24.344,45.3,11.5,10.927,16,2009
2009-08-08,0.038,0.2,0.0,0.072,16,2009
2009-08-09,0.0,0.0,0.0,0.0,16,2009
2009-08-10,0.0,0.0,0.0,0.0,16,2009
2009-08-11,0.006,0.1,0.0,0.025,16,2009
2009-08-12,0.0,0.0,0.0,0.0,16,2009
2009-08-13,3.144,7.0,0.4,2.025,16,2009
2009-08-14,0.0,0.0,0.0,0.0,16,2009
2009-08-15,0.0,0.0,0.0,0.0,16,2009
2009-08-16,0.0,0.0,0.0,0.0,16,2009
2009-08-17,0.0,0.0,0.0,0.0,16,2009
2009-08-18,0.0,0.0,0.0,0.0,16,2009
2009-08-19,0.0,0.0,0.0,0.0,16,2009
2009-08-20,0.0,0.0,0.0,0.0,16,2009
2009-08-21,0.0,0.0,0.0,0.0,16,2009
2009-08-22,0.881,3.2,0.0,0.835,16,2009
2009-08-23,0.0,0.0,0.0,0.0,16,2009
2009-08-24,0.0,0.0,0.0,0.0,16,2009
2009-08-25,0.006,0.1,0.0,0.025,16,2009
2009-08-26,0.494,1.3,0.0,0.364,16,2009
2009-08-27,1.169,2.9,0.0,0.745,16,2009
2009-08-28,0.0,0.0,0.0,0.0,16,2009
2009-08-29,1.4,4.2,0.0,1.244,16,2009
2009-08-30,0.006,0.1,0.0,0.025,16,2009
2009-08-31,0.0,0.0,0.0,0.0,16,2009
2009-09-01,0.012,0.2,0.0,0.05,16,2009
2009-09-02,0.562,1.8,0.0,0.502,16,2009
2009-09-03,11.206,16.0,7.6,2.37,16,2009
2009-09-04,0.069,0.2,0.0,0.087,16,2009
2009-09-05,0.0,0.0,0.0,0.0,16,2009
2009-09-06,0.0,0.0,0.0,0.0,16,2009
2009-09-07,0.019,0.3,0.0,0.075,16,2009
2009-09-08,0.012,0.2,0.0,0.05,16,2009
2009-09-09,0.0,0.0,0.0,0.0,16,2009
2009-09-10,0.0,0.0,0.0,0.0,16,2009
2009-09-11,0.0,0.0,0.0,0.0,16,2009
2009-09-12,0.0,0.0,0.0,0.0,16,2009
2009-09-13,0.0,0.0,0.0,0.0,16,2009
2009-09-14,0.0,0.0,0.0,0.0,16,2009
2009-09-15,0.05,0.3,0.0,0.089,16,2009
2009-09-16,18.469,53.2,4.6,14.948,16,2009
2009-09-17,0.0,0.0,0.0,0.0,16,2009
2009-09-18,0.0,0.0,0.0,0.0,16,2009
2009-09-19,0.0,0.0,0.0,0.0,16,2009
2009-09-20,3.762,17.0,0.0,5.141,16,2009
2009-09-21,0.012,0.2,0.0,0.05,16,2009
2009-09-22,0.0,0.0,0.0,0.0,16,2009
2009-09-23,0.0,0.0,0.0,0.0,16,2009
2009-09-24,0.012,0.2,0.0,0.05,16,2009
2009-09-25,0.0,0.0,0.0,0.0,16,2009
2009-09-26,0.0,0.0,0.0,0.0,16,2009
2009-09-27,0.0,0.0,0.0,0.0,16,2009
2009-09-28,0.0,0.0,0.0,0.0,16,2009
2009-09-29,0.0,0.0,0.0,0.0,16,2009
2009-09-30,0.0,0.0,0.0,0.0,16,2009
2009-10-01,0.019,0.2,0.0,0.054,16,2009
2009-10-02,0.0,0.0,0.0,0.0,16,2009
2009-10-03,0.0,0.0,0.0,0.0,16,2009
2009-10-04,0.588,2.0,0.0,0.666,16,2009
2009-10-05,0.988,3.4,0.0,1.036,16,2009
2009-10-06,5.438,9.8,3.3,1.588,16,2009
2009-10-07,2.956,8.2,0.4,2.696,16,2009
2009-10-08,11.25,14.7,6.7,2.704,16,2009
2009-10-09,0.006,0.1,0.0,0.025,16,2009
2009-10-10,2.431,4.0,1.2,0.784,16,2009
2009-10-11,0.05,0.2,0.0,0.082,16,2009
2009-10-12,0.25,1.4,0.0,0.381,16,2009
2009-10-13,0.069,0.4,0.0,0.14,16,2009
2009-10-14,0.275,1.1,0.0,0.249,16,2009
2009-10-15,0.0,0.0,0.0,0.0,16,2009
2009-10-16,0.05,0.2,0.0,0.089,16,2009
2009-10-17,0.0,0.0,0.0,0.0,16,2009
2009-10-18,0.0,0.0,0.0,0.0,16,2009
2009-10-19,0.0,0.0,0.0,0.0,16,2009
2009-10-20,0.0,0.0,0.0,0.0,16,2009
2009-10-21,1.194,3.1,0.2,0.85,16,2009
2009-10-22,0.631,3.2,0.0,0.874,16,2009
2009-10-23,0.038,0.2,0.0,0.072,16,2009
2009-10-24,1.388,2.2,0.5,0.503,16,2009
2009-10-25,0.338,1.5,0.0,0.367,16,2009
2009-10-26,0.0,0.0,0.0,0.0,16,2009
2009-10-27,1.544,3.5,0.0,1.29,16,2009
2009-10-28,0.012,0.1,0.0,0.034,16,2009
2009-10-29,0.062,0.2,0.0,0.081,16,2009
2009-10-30,0.0,0.0,0.0,0.0,16,2009
2009-10-31,1.9,5.3,0.6,1.521,16,2009
2009-11-01,2.019,4.8,0.0,1.36,16,2009
2009-11-02,10.441,18.2,7.4,2.545,17,2009
2009-11-03,2.859,5.0,1.4,1.286,17,2009
2009-11-04,3.7,7.2,2.4,1.164,17,2009
2009-11-05,0.547,1.1,0.1,0.283,17,2009
2009-11-06,0.171,0.5,0.0,0.186,17,2009
2009-11-07,5.347,8.4,3.2,1.491,17,2009
2009-11-08,1.476,4.0,0.4,0.891,17,2009
2009-11-09,0.047,0.2,0.0,0.072,17,2009
2009-11-10,0.047,0.4,0.0,0.118,17,2009
2009-11-11,0.465,2.0,0.1,0.426,17,2009
2009-11-12,1.682,2.6,1.0,0.441,17,2009
2009-11-13,12.994,21.5,9.4,2.681,17,2009
2009-11-14,17.035,25.3,9.3,4.402,17,2009
2009-11-15,16.147,24.9,7.7,6.031,17,2009
2009-11-16,5.641,10.5,2.0,1.709,17,2009
2009-11-17,0.318,1.7,0.0,0.526,17,2009
2009-11-18,0.318,3.3,0.0,0.805,17,2009
2009-11-19,0.053,0.5,0.0,0.133,17,2009
2009-11-20,1.265,2.9,0.0,0.678,17,2009
2009-11-21,0.8,2.2,0.0,0.526,17,2009
2009-11-22,11.047,18.2,6.8,3.149,17,2009
2009-11-23,7.218,9.8,4.0,1.654,17,2009
2009-11-24,2.288,6.0,0.5,1.809,17,2009
2009-11-25,4.241,9.6,1.6,2.448,17,2009
2009-11-26,1.124,3.0,0.2,0.805,17,2009
2009-11-27,0.159,1.2,0.0,0.347,17,2009
2009-11-28,3.7,6.9,2.5,0.996,17,2009
2009-11-29,15.282,21.9,10.0,3.221,17,2009
2009-11-30,23.888,29.5,15.0,4.451,17,2009
2009-12-01,0.635,3.6,0.0,0.869,17,2009
2009-12-02,2.494,7.5,0.7,2.061,16,2009
2009-12-03,11.6,21.2,7.2,3.61,16,2009
2009-12-04,0.994,2.2,0.2,0.499,16,2009
2009-12-05,3.9,6.1,2.8,0.806,16,2009
2009-12-06,9.506,16.3,5.8,2.679,16,2009
2009-12-07,1.612,3.0,0.8,0.754,16,2009
2009-12-08,3.3,5.6,0.5,1.221,16,2009
2009-12-09,1.594,2.9,0.6,0.637,16,2009
2009-12-10,0.3,0.7,0.0,0.19,16,2009
2009-12-11,0.038,0.2,0.0,0.072,16,2009
2009-12-12,0.0,0.0,0.0,0.0,16,2009
2009-12-13,0.1,0.6,0.0,0.175,16,2009
2009-12-14,0.294,1.5,0.0,0.417,16,2009
2009-12-15,0.338,1.2,0.0,0.411,16,2009
2009-12-16,0.0,0.0,0.0,0.0,16,2009
2009-12-17,3.656,5.3,1.6,1.022,16,2009
2009-12-18,2.112,6.3,0.0,1.583,16,2009
2009-12-19,0.369,3.0,0.0,0.775,16,2009
2009-12-20,1.488,5.6,0.0,1.337,16,2009
2009-12-21,0.0,0.0,0.0,0.0,16,2009
2009-12-22,9.269,15.0,5.7,2.38,16,2009
2009-12-23,0.494,2.4,0.0,0.736,16,2009
2009-12-24,9.7,16.0,5.2,3.31,16,2009
2009-12-25,0.819,2.3,0.0,0.558,16,2009
2009-12-26,1.419,2.7,0.0,0.702,16,2009
2009-12-27,0.506,1.7,0.0,0.518,16,2009
2009-12-28,0.219,3.5,0.0,0.875,16,2009
2009-12-29,0.606,2.8,0.0,0.927,16,2009
2009-12-30,12.269,14.8,9.5,1.465,16,2009
2009-12-31,5.631,7.9,3.8,1.061,16,2009
