met_day,prcp_mean,prcp_max,prcp_min,prcp_std,n_stations,year
2022-01-01,0.031,0.2,0.0,0.075,13,2022
2022-01-02,0.977,1.8,0.2,0.446,13,2022
2022-01-03,0.585,2.2,0.1,0.695,13,2022
2022-01-04,0.146,0.6,0.0,0.23,13,2022
2022-01-05,3.708,12.8,0.8,3.014,13,2022
2022-01-06,0.031,0.2,0.0,0.063,13,2022
2022-01-07,2.077,6.2,0.6,1.648,13,2022
2022-01-08,0.746,1.5,0.0,0.47,13,2022
2022-01-09,7.038,10.3,4.4,1.689,13,2022
2022-01-10,0.015,0.2,0.0,0.055,13,2022
2022-01-11,0.231,1.2,0.0,0.359,13,2022
2022-01-12,1.454,3.0,0.8,0.713,13,2022
2022-01-13,0.062,0.2,0.0,0.096,13,2022
2022-01-14,0.046,0.2,0.0,0.088,13,2022
2022-01-15,0.1,0.3,0.0,0.115,13,2022
2022-01-16,0.069,0.3,0.0,0.111,13,2022
2022-01-17,0.0,0.0,0.0,0.0,13,2022
2022-01-18,0.038,0.2,0.0,0.077,13,2022
2022-01-19,0.1,0.2,0.0,0.1,13,2022
2022-01-20,0.092,0.4,0.0,0.155,13,2022
2022-01-21,0.054,0.2,0.0,0.088,13,2022
2022-01-22,0.0,0.0,0.0,0.0,13,2022
2022-01-23,0.0,0.0,0.0,0.0,13,2022
2022-01-24,0.0,0.0,0.0,0.0,13,2022
2022-01-25,0.0,0.0,0.0,0.0,13,2022
2022-01-26,0.0,0.0,0.0,0.0,13,2022
2022-01-27,0.0,0.0,0.0,0.0,13,2022
2022-01-28,0.0,0.0,0.0,0.0,13,2022
2022-01-29,0.015,0.2,0.0,0.055,13,2022
2022-01-30,0.0,0.0,0.0,0.0,13,2022
2022-01-31,0.531,1.4,0.0,0.44,13,2022
2022-02-01,0.023,0.2,0.0,0.06,13,2022
2022-02-02,0.0,0.0,0.0,0.0,14,2022
2022-02-03,0.0,0.0,0.0,0.0,14,2022
2022-02-04,1.729,2.6,0.3,0.637,14,2022
2022-02-05,2.907,5.0,1.4,1.042,14,2022
2022-02-06,1.471,5.8,0.4,1.471,14,2022
2022-02-07,0.243,1.0,0.0,0.29,14,2022
2022-02-08,0.029,0.4,0.0,0.107,14,2022
2022-02-09,0.0,0.0,0.0,0.0,14,2022
2022-02-10,2.164,3.4,1.2,0.707,14,2022
2022-02-11,0.014,0.2,0.0,0.053,14,2022
2022-02-12,0.014,0.2,0.0,0.053,14,2022
2022-02-13,0.0,0.0,0.0,0.0,14,2022
2022-02-14,13.671,20.0,7.6,3.158,14,2022
2022-02-15,1.086,1.9,0.2,0.511,14,2022
2022-02-16,8.2,11.8,5.0,2.024,14,2022
2022-02-17,0.829,1.7,0.3,0.418,14,2022
2022-02-18,1.764,4.2,0.3,1.059,14,2022
2022-02-19,0.507,1.4,0.0,0.369,14,2022
2022-02-20,4.143,6.8,3.2,1.052,14,2022
2022-02-21,3.85,7.0,1.8,1.727,14,2022
2022-02-22,0.15,0.6,0.0,0.174,14,2022
2022-02-23,0.329,1.4,0.0,0.369,14,2022
2022-02-24,4.9,6.1,1.8,1.157,14,2022
2022-02-25,1.514,3.0,0.2,0.764,14,2022
2022-02-26,0.0,0.0,0.0,0.0,14,2022
2022-02-27,0.007,0.1,0.0,0.027,14,2022
2022-02-28,0.007,0.1,0.0,0.027,14,2022
2022-03-01,5.793,7.9,4.0,1.101,14,2022
2022-03-02,10.473,15.0,5.9,2.047,15,2022
2022-03-03,1.747,4.7,0.7,1.037,15,2022
2022-03-04,0.1,0.6,0.0,0.169,15,2022
2022-03-05,0.767,2.4,0.0,0.943,15,2022
2022-03-06,0.24,0.8,0.0,0.199,15,2022
2022-03-07,0.013,0.2,0.0,0.052,15,2022
2022-03-08,0.0,0.0,0.0,0.0,15,2022
2022-03-09,0.0,0.0,0.0,0.0,15,2022
2022-03-10,0.0,0.0,0.0,0.0,15,2022
2022-03-11,0.0,0.0,0.0,0.0,15,2022
