met_day,prcp_mean,prcp_max,prcp_min,prcp_std,n_stations,year
2014-02-16,0.657,3.4,0.2,0.813,14,2014
2014-02-17,0.014,0.1,0.0,0.036,14,2014
2014-02-18,2.55,4.6,1.2,1.011,14,2014
2014-02-19,2.15,6.6,0.4,1.819,14,2014
2014-02-20,0.914,1.6,0.2,0.445,14,2014
2014-02-21,1.136,2.2,0.4,0.628,14,2014
2014-02-22,0.079,0.8,0.0,0.215,14,2014
2014-02-23,0.05,0.4,0.0,0.109,14,2014
2014-02-24,0.0,0.0,0.0,0.0,14,2014
2014-02-25,2.636,5.2,1.2,1.053,14,2014
2014-02-26,1.271,3.2,0.4,0.735,14,2014
2014-02-27,3.021,6.4,1.2,1.51,14,2014
2014-02-28,2.121,4.6,0.8,1.064,14,2014
2014-03-01,4.436,6.2,1.8,1.07,14,2014
2014-03-02,0.307,0.7,0.0,0.212,15,2014
2014-03-03,10.8,16.8,6.3,2.952,15,2014
2014-03-04,2.967,5.7,0.5,1.438,15,2014
2014-03-05,0.013,0.1,0.0,0.035,15,2014
2014-03-06,0.02,0.1,0.0,0.041,15,2014
2014-03-07,0.0,0.0,0.0,0.0,15,2014
2014-03-08,0.0,0.0,0.0,0.0,15,2014
2014-03-09,0.0,0.0,0.0,0.0,15,2014
2014-03-10,0.0,0.0,0.0,0.0,15,2014
2014-03-11,0.0,0.0,0.0,0.0,15,2014
2014-03-12,0.0,0.0,0.0,0.0,15,2014
2014-03-13,0.013,0.2,0.0,0.052,15,2014
2014-03-14,0.013,0.2,0.0,0.052,15,2014
2014-03-15,0.0,0.0,0.0,0.0,15,2014
2014-03-16,0.0,0.0,0.0,0.0,15,2014
2014-03-17,0.0,0.0,0.0,0.0,15,2014
2014-03-18,0.0,0.0,0.0,0.0,15,2014
2014-03-19,0.06,0.2,0.0,0.091,15,2014
2014-03-20,0.0,0.0,0.0,0.0,15,2014
2014-03-21,2.773,4.1,2.2,0.493,15,2014
2014-03-22,2.967,6.6,1.4,1.431,15,2014
2014-03-23,0.4,1.1,0.0,0.325,15,2014
2014-03-24,0.487,2.2,0.0,0.608,15,2014
2014-03-25,2.013,5.8,0.4,1.722,15,2014
2014-03-26,0.347,0.8,0.0,0.261,15,2014
2014-03-27,2.96,6.7,1.6,1.284,15,2014
2014-03-28,0.707,1.6,0.0,0.622,15,2014
2014-03-29,0.013,0.2,0.0,0.052,15,2014
2014-03-30,0.0,0.0,0.0,0.0,15,2014
2014-03-31,0.113,0.4,0.0,0.146,15,2014
2014-04-01,1.12,2.0,0.0,0.766,15,2014
2014-04-02,0.012,0.2,0.0,0.05,16,2014
2014-04-03,0.006,0.1,0.0,0.025,16,2014
2014-04-04,0.0,0.0,0.0,0.0,16,2014
2014-04-05,0.0,0.0,0.0,0.0,16,2014
2014-04-06,3.306,4.8,2.4,0.593,16,2014
2014-04-07,1.362,2.6,0.6,0.627,16,2014
2014-04-08,2.831,5.7,1.2,1.355,16,2014
2014-04-09,0.012,0.2,0.0,0.05,16,2014
2014-04-10,0.0,0.0,0.0,0.0,16,2014
2014-04-11,0.0,0.0,0.0,0.0,16,2014
2014-04-12,0.0,0.0,0.0,0.0,16,2014
2014-04-13,0.0,0.0,0.0,0.0,16,2014
2014-04-14,0.0,0.0,0.0,0.0,16,2014
2014-04-15,0.0,0.0,0.0,0.0,16,2014
2014-04-16,0.0,0.0,0.0,0.0,16,2014
2014-04-17,0.0,0.0,0.0,0.0,16,2014
2014-04-18,0.0,0.0,0.0,0.0,16,2014
2014-04-19,0.0,0.0,0.0,0.0,16,2014
2014-04-20,0.2,1.4,0.0,0.42,16,2014
2014-04-21,8.5,11.6,4.1,2.342,16,2014
2014-04-22,18.988,30.8,5.6,8.632,16,2014
2014-04-23,0.075,0.3,0.0,0.106,16,2014
2014-04-24,1.338,4.0,0.2,0.98,16,2014
2014-04-25,0.806,3.2,0.0,0.901,16,2014
2014-04-26,4.281,7.5,0.6,1.984,16,2014
2014-04-27,0.906,2.1,0.0,0.719,16,2014
2014-04-28,0.356,1.0,0.0,0.335,16,2014
2014-04-29,0.0,0.0,0.0,0.0,16,2014
2014-04-30,0.012,0.2,0.0,0.05,16,2014
2014-05-01,4.088,6.8,1.4,1.626,16,2014
2014-05-02,7.062,14.2,2.2,3.408,16,2014
2014-05-03,0.062,0.4,0.0,0.12,16,2014
2014-05-04,0.0,0.0,0.0,0.0,16,2014
2014-05-05,0.006,0.1,0.0,0.025,16,2014
2014-05-06,0.275,0.8,0.0,0.211,16,2014
2014-05-07,0.162,1.2,0.0,0.352,16,2014
2014-05-08,1.219,2.0,0.5,0.375,16,2014
2014-05-09,3.494,6.0,2.5,0.846,16,2014
2014-05-10,3.038,5.5,2.0,1.066,16,2014
2014-05-11,3.7,9.0,1.8,1.848,16,2014
2014-05-12,0.025,0.3,0.0,0.077,16,2014
2014-05-13,5.319,8.8,1.4,2.035,16,2014
2014-05-14,4.694,10.5,1.5,2.581,16,2014
2014-05-15,0.0,0.0,0.0,0.0,16,2014
2014-05-16,0.0,0.0,0.0,0.0,16,2014
2014-05-17,0.0,0.0,0.0,0.0,16,2014
2014-05-18,0.0,0.0,0.0,0.0,16,2014
2014-05-19,0.0,0.0,0.0,0.0,16,2014
2014-05-20,0.0,0.0,0.0,0.0,16,2014
2014-05-21,0.0,0.0,0.0,0.0,16,2014
2014-05-22,6.556,9.4,5.0,1.087,16,2014
2014-05-23,4.512,8.6,1.5,2.176,16,2014
2014-05-24,7.15,9.4,5.2,1.301,16,2014
2014-05-25,2.863,5.4,1.2,1.411,16,2014
2014-05-26,4.075,5.9,2.0,1.222,16,2014
2014-05-27,7.488,11.0,3.4,2.05,16,2014
2014-05-28,12.906,19.2,5.7,3.927,16,2014
2014-05-29,0.275,1.2,0.0,0.328,16,2014
2014-05-30,0.45,6.5,0.0,1.619,16,2014
2014-05-31,0.0,0.0,0.0,0.0,16,2014
2014-06-01,0.0,0.0,0.0,0.0,16,2014
2014-06-02,0.25,0.7,0.0,0.25,16,2014
2014-06-03,0.269,1.4,0.0,0.396,16,2014
2014-06-04,3.744,5.8,2.2,1.142,16,2014
2014-06-05,3.181,8.4,1.0,1.685,16,2014
2014-06-06,0.0,0.0,0.0,0.0,16,2014
2014-06-07,0.638,2.5,0.0,0.74,16,2014
2014-06-08,2.281,4.4,0.0,1.219,16,2014
2014-06-09,0.012,0.2,0.0,0.05,16,2014
2014-06-10,2.725,6.0,0.4,1.945,16,2014
2014-06-11,0.0,0.0,0.0,0.0,15,2014
2014-06-12,0.0,0.0,0.0,0.0,16,2014
2014-06-13,0.0,0.0,0.0,0.0,16,2014
2014-06-14,1.669,7.2,0.0,1.974,16,2014
2014-06-15,0.431,3.6,0.0,0.908,16,2014
2014-06-16,0.012,0.2,0.0,0.05,16,2014
2014-06-17,0.0,0.0,0.0,0.0,16,2014
2014-06-18,0.012,0.2,0.0,0.05,16,2014
2014-06-19,0.0,0.0,0.0,0.0,16,2014
2014-06-20,0.0,0.0,0.0,0.0,16,2014
2014-06-21,0.0,0.0,0.0,0.0,16,2014
2014-06-22,0.0,0.0,0.0,0.0,16,2014
2014-06-23,0.0,0.0,0.0,0.0,16,2014
2014-06-24,0.712,6.0,0.0,1.521,16,2014
2014-06-25,0.0,0.0,0.0,0.0,16,2014
2014-06-26,0.0,0.0,0.0,0.0,16,2014
2014-06-27,1.25,2.8,0.4,0.63,16,2014
2014-06-28,0.0,0.0,0.0,0.0,16,2014
2014-06-29,5.8,11.6,2.8,2.075,16,2014
2014-06-30,1.388,2.8,0.0,0.993,16,2014
2014-07-01,3.025,12.2,0.0,3.912,16,2014
2014-07-02,0.0,0.0,0.0,0.0,17,2014
2014-07-03,0.0,0.0,0.0,0.0,17,2014
2014-07-04,0.0,0.0,0.0,0.0,17,2014
2014-07-05,3.235,6.2,1.8,1.244,17,2014
2014-07-06,2.041,3.5,0.0,1.011,17,2014
2014-07-07,0.618,3.8,0.0,1.14,17,2014
2014-07-08,0.676,6.2,0.0,1.485,17,2014
2014-07-09,3.241,15.0,0.0,4.033,17,2014
2014-07-10,0.176,1.6,0.0,0.435,17,2014
2014-07-11,7.565,28.4,0.3,8.03,17,2014
2014-07-12,0.365,2.3,0.0,0.56,17,2014
2014-07-13,4.565,11.2,0.2,3.899,17,2014
2014-07-14,0.359,2.4,0.0,0.62,17,2014
2014-07-15,0.106,1.2,0.0,0.317,17,2014
2014-07-16,0.0,0.0,0.0,0.0,17,2014
2014-07-17,0.0,0.0,0.0,0.0,17,2014
2014-07-18,5.435,12.4,2.2,2.92,17,2014
2014-07-19,3.959,9.6,1.1,2.324,17,2014
2014-07-20,0.035,0.2,0.0,0.079,17,2014
2014-07-21,4.429,19.0,0.0,5.865,17,2014
2014-07-22,0.012,0.2,0.0,0.049,17,2014
2014-07-23,0.0,0.0,0.0,0.0,17,2014
2014-07-24,0.0,0.0,0.0,0.0,17,2014
2014-07-25,0.0,0.0,0.0,0.0,17,2014
2014-07-26,8.788,20.7,1.0,4.901,17,2014
2014-07-27,0.0,0.0,0.0,0.0,17,2014
2014-07-28,3.176,41.5,0.0,9.969,17,2014
2014-07-29,0.382,1.9,0.0,0.611,17,2014
2014-07-30,0.012,0.2,0.0,0.049,17,2014
2014-07-31,0.0,0.0,0.0,0.0,17,2014
2014-08-01,0.0,0.0,0.0,0.0,17,2014
2014-08-02,0.265,1.4,0.0,0.44,17,2014
2014-08-03,0.065,0.6,0.0,0.162,17,2014
2014-08-04,0.0,0.0,0.0,0.0,17,2014
2014-08-05,0.0,0.0,0.0,0.0,17,2014
2014-08-06,9.182,13.0,5.6,1.583,17,2014
2014-08-07,0.0,0.0,0.0,0.0,17,2014
2014-08-08,0.047,0.8,0.0,0.194,17,2014
2014-08-09,13.665,22.3,10.2,3.485,17,2014
2014-08-10,3.306,9.0,1.5,1.857,17,2014
2014-08-11,10.524,20.3,2.2,5.19,17,2014
2014-08-12,4.524,10.8,0.2,3.454,17,2014
2014-08-13,1.235,4.8,0.0,1.41,17,2014
2014-08-14,1.076,3.0,0.0,1.128,17,2014
2014-08-15,9.859,24.0,1.8,6.626,17,2014
2014-08-16,0.271,1.8,0.0,0.522,17,2014
2014-08-17,0.0,0.0,0.0,0.0,17,2014
2014-08-18,1.188,2.2,0.2,0.574,17,2014
2014-08-19,2.159,5.2,0.8,1.225,17,2014
2014-08-20,0.159,1.6,0.0,0.402,17,2014
2014-08-21,0.0,0.0,0.0,0.0,17,2014
2014-08-22,0.018,0.2,0.0,0.053,17,2014
2014-08-23,0.641,4.0,0.0,1.025,17,2014
2014-08-24,0.253,1.6,0.0,0.52,17,2014
2014-08-25,1.935,2.9,0.8,0.662,17,2014
2014-08-26,25.947,33.0,18.2,4.517,17,2014
2014-08-27,5.306,10.2,1.3,2.493,17,2014
2014-08-28,1.418,2.4,0.6,0.456,17,2014
2014-08-29,0.082,0.5,0.0,0.163,17,2014
2014-08-30,0.447,1.2,0.0,0.32,17,2014
2014-08-31,0.012,0.1,0.0,0.033,17,2014
2014-09-01,0.0,0.0,0.0,0.0,17,2014
2014-09-02,1.713,4.2,0.5,1.045,15,2014
2014-09-03,0.013,0.2,0.0,0.052,15,2014
2014-09-04,0.0,0.0,0.0,0.0,15,2014
2014-09-05,0.0,0.0,0.0,0.0,15,2014
2014-09-06,0.0,0.0,0.0,0.0,15,2014
2014-09-07,0.0,0.0,0.0,0.0,15,2014
2014-09-08,0.0,0.0,0.0,0.0,15,2014
2014-09-09,0.0,0.0,0.0,0.0,15,2014
2014-09-10,0.0,0.0,0.0,0.0,15,2014
2014-09-11,0.0,0.0,0.0,0.0,15,2014
2014-09-12,0.0,0.0,0.0,0.0,15,2014
2014-09-13,0.0,0.0,0.0,0.0,15,2014
2014-09-14,0.0,0.0,0.0,0.0,15,2014
2014-09-15,0.0,0.0,0.0,0.0,15,2014
2014-09-16,0.0,0.0,0.0,0.0,15,2014
2014-09-17,0.0,0.0,0.0,0.0,15,2014
2014-09-18,0.0,0.0,0.0,0.0,15,2014
2014-09-19,4.107,7.8,1.2,1.907,15,2014
2014-09-20,3.16,35.3,0.0,9.057,15,2014
2014-09-21,0.4,1.2,0.0,0.353,15,2014
2014-09-22,0.02,0.2,0.0,0.056,15,2014
2014-09-23,0.0,0.0,0.0,0.0,15,2014
2014-09-24,2.173,3.4,1.3,0.582,15,2014
2014-09-25,0.227,0.6,0.0,0.209,15,2014
2014-09-26,0.033,0.3,0.0,0.09,15,2014
2014-09-27,0.0,0.0,0.0,0.0,15,2014
2014-09-28,0.0,0.0,0.0,0.0,15,2014
2014-09-29,0.0,0.0,0.0,0.0,15,2014
2014-09-30,0.593,1.8,0.2,0.445,15,2014
2014-10-01,0.773,1.6,0.0,0.464,15,2014
2014-10-02,0.069,0.4,0.0,0.12,16,2014
2014-10-03,0.0,0.0,0.0,0.0,16,2014
2014-10-04,0.019,0.2,0.0,0.054,16,2014
2014-10-05,4.644,7.9,2.6,1.679,16,2014
2014-10-06,0.0,0.0,0.0,0.0,16,2014
2014-10-07,8.656,11.0,6.2,1.725,16,2014
2014-10-08,2.925,10.0,0.9,2.275,16,2014
2014-10-09,4.125,11.7,0.9,3.306,16,2014
2014-10-10,8.444,18.4,3.2,3.687,16,2014
2014-10-11,2.856,5.4,0.0,1.366,16,2014
2014-10-12,0.85,2.3,0.2,0.646,16,2014
2014-10-13,22.956,32.0,16.8,4.174,16,2014
2014-10-14,13.181,26.2,8.8,3.972,16,2014
2014-10-15,1.606,5.6,0.0,1.371,16,2014
2014-10-16,6.15,12.6,3.8,2.058,16,2014
2014-10-17,1.519,3.2,0.4,0.726,16,2014
2014-10-18,0.338,0.9,0.0,0.29,16,2014
2014-10-19,3.238,4.6,2.0,0.807,16,2014
2014-10-20,0.025,0.2,0.0,0.068,16,2014
2014-10-21,0.688,1.4,0.2,0.401,16,2014
2014-10-22,0.381,1.3,0.0,0.402,16,2014
2014-10-23,0.012,0.2,0.0,0.05,16,2014
2014-10-24,0.969,2.3,0.5,0.447,16,2014
2014-10-25,0.075,0.4,0.0,0.118,16,2014
2014-10-26,0.0,0.0,0.0,0.0,16,2014
2014-10-27,0.0,0.0,0.0,0.0,16,2014
2014-10-28,0.062,0.2,0.0,0.096,16,2014
2014-10-29,0.95,1.8,0.0,0.606,16,2014
2014-10-30,3.806,5.6,1.4,1.206,16,2014
2014-10-31,0.025,0.2,0.0,0.068,16,2014
2014-11-01,0.025,0.2,0.0,0.068,16,2014
2014-11-02,0.62,1.7,0.0,0.523,15,2014
2014-11-03,10.927,18.1,6.6,3.049,15,2014
2014-11-04,6.473,10.0,2.2,2.202,15,2014
2014-11-05,6.987,11.9,4.9,1.982,15,2014
2014-11-06,0.313,1.8,0.0,0.514,15,2014
2014-11-07,8.78,14.0,5.3,3.088,15,2014
2014-11-08,0.3,1.3,0.0,0.421,15,2014
2014-11-09,10.027,17.7,3.1,3.554,15,2014
2014-11-10,1.36,5.2,0.0,1.524,15,2014
2014-11-11,0.753,4.0,0.0,1.408,15,2014
2014-11-12,2.893,5.1,1.6,0.909,15,2014
2014-11-13,2.133,3.0,0.9,0.624,15,2014
2014-11-14,8.973,14.0,3.2,3.703,15,2014
2014-11-15,2.687,4.0,1.3,0.629,15,2014
2014-11-16,0.233,0.8,0.0,0.206,15,2014
2014-11-17,7.867,9.7,6.2,1.096,15,2014
2014-11-18,0.567,2.0,0.0,0.53,15,2014
2014-11-19,0.353,1.4,0.0,0.434,15,2014
2014-11-20,0.027,0.2,0.0,0.07,15,2014
2014-11-21,0.0,0.0,0.0,0.0,15,2014
2014-11-22,1.3,3.1,0.6,0.613,15,2014
2014-11-23,13.34,17.8,11.2,1.644,15,2014
2014-11-24,14.687,18.0,9.1,1.909,15,2014
2014-11-25,0.14,0.4,0.0,0.118,15,2014
2014-11-26,6.147,9.4,2.6,1.936,15,2014
2014-11-27,3.293,7.1,1.3,1.764,15,2014
2014-11-28,0.02,0.2,0.0,0.056,15,2014
2014-11-29,0.313,1.0,0.0,0.331,15,2014
2014-11-30,0.073,0.2,0.0,0.096,15,2014
2014-12-01,0.007,0.1,0.0,0.026,15,2014
2014-12-02,0.373,1.0,0.0,0.255,15,2014
2014-12-03,0.287,0.7,0.0,0.173,15,2014
2014-12-04,0.28,0.7,0.0,0.221,15,2014
2014-12-05,0.713,1.2,0.3,0.311,15,2014
2014-12-06,0.253,0.4,0.1,0.106,15,2014
2014-12-07,0.18,0.6,0.0,0.161,15,2014
2014-12-08,0.527,1.1,0.0,0.335,15,2014
2014-12-09,0.0,0.0,0.0,0.0,15,2014
2014-12-10,1.18,2.9,0.0,0.91,15,2014
2014-12-11,0.0,0.0,0.0,0.0,15,2014
2014-12-12,11.047,16.3,7.5,2.399,15,2014
2014-12-13,0.173,2.2,0.0,0.564,15,2014
2014-12-14,0.027,0.2,0.0,0.07,15,2014
2014-12-15,1.033,2.4,0.4,0.616,15,2014
2014-12-16,0.013,0.2,0.0,0.052,15,2014
2014-12-17,7.08,11.5,6.0,1.336,15,2014
2014-12-18,0.14,0.4,0.0,0.13,15,2014
2014-12-19,1.2,3.0,0.0,0.695,15,2014
2014-12-20,0.02,0.2,0.0,0.056,15,2014
2014-12-21,0.013,0.2,0.0,0.052,15,2014
2014-12-22,0.013,0.2,0.0,0.052,15,2014
2014-12-23,0.007,0.1,0.0,0.026,15,2014
2014-12-24,0.713,0.9,0.3,0.192,15,2014
2014-12-25,0.053,0.4,0.0,0.113,15,2014
2014-12-26,0.02,0.2,0.0,0.056,15,2014
2014-12-27,9.693,15.4,5.9,3.237,15,2014
2014-12-28,0.113,0.7,0.0,0.203,15,2014
2014-12-29,0.0,0.0,0.0,0.0,15,2014
2014-12-30,0.067,0.2,0.0,0.098,15,2014
2014-12-31,0.087,0.2,0.0,0.099,15,2014
