met_day,id,ob_hour_count,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q
2017-12-31,5131,12.0,8.7,5.8,2.3,,1006.0,6.0
2018-01-01,5131,24.0,8.0,4.4,1.1,,6.0,6.0
2018-01-02,5131,24.0,12.6,5.6,5.9,,6.0,6.0
2018-01-03,5131,24.0,10.9,6.2,5.4,,6.0,6.0
2018-01-04,5131,24.0,13.1,5.6,3.2,,6.0,6.0
2018-01-05,5131,24.0,9.5,2.2,-2.3,,6.0,6.0
2018-01-06,5131,24.0,5.9,1.9,1.2,,6.0,6.0
2018-01-07,5131,24.0,6.4,2.5,0.8,,6.0,6.0
2018-01-08,5131,24.0,5.1,4.1,3.8,,6.0,6.0
2018-01-09,5131,24.0,9.1,4.6,3.9,,6.0,6.0
2018-01-10,5131,24.0,10.5,2.5,-2.6,,6.0,6.0
2018-01-11,5131,24.0,7.4,5.4,2.6,,6.0,6.0
2018-01-12,5131,24.0,7.4,5.5,4.6,,6.0,6.0
2018-01-13,5131,24.0,7.7,4.2,3.6,,6.0,6.0
2018-01-14,5131,24.0,8.7,4.9,3.1,,6.0,6.0
2018-01-15,5131,24.0,10.8,5.6,3.5,,6.0,6.0
2018-01-16,5131,24.0,8.0,2.7,0.7,,6.0,6.0
2018-01-17,5131,24.0,12.1,4.5,3.4,,6.0,6.0
2018-01-18,5131,24.0,9.8,0.9,-2.7,,6.0,6.0
2018-01-19,5131,24.0,7.5,2.1,0.6,,6.0,6.0
2018-01-20,5131,24.0,5.0,1.4,-1.0,,6.0,6.0
2018-01-21,5131,24.0,11.4,1.7,5.6,,6.0,6.0
2018-01-22,5131,24.0,10.5,7.0,3.1,,6.0,6.0
2018-01-23,5131,24.0,13.0,9.3,8.4,,6.0,6.0
2018-01-24,5131,24.0,12.7,6.4,2.5,,6.0,6.0
2018-01-25,5131,24.0,11.0,2.0,-3.9,,6.0,6.0
2018-01-26,5131,24.0,8.4,2.7,-3.1,,6.0,6.0
2018-01-27,5131,24.0,11.3,5.5,4.7,,6.0,1006.0
2018-01-28,5131,24.0,13.8,10.6,9.1,,6.0,6.0
2018-01-29,5131,24.0,12.5,-0.8,-6.8,,6.0,6.0
2018-01-30,5131,24.0,10.4,0.8,5.5,,6.0,1006.0
2018-01-31,5131,24.0,9.0,2.7,-0.4,,6.0,6.0
2018-02-01,5131,24.0,7.4,3.7,1.5,,6.0,1006.0
2018-02-02,5131,24.0,7.7,3.2,1.7,,6.0,1006.0
2018-02-03,5131,24.0,4.1,2.5,0.4,,6.0,6.0
2018-02-04,5131,24.0,5.4,1.2,-1.2,,6.0,6.0
2018-02-05,5131,24.0,4.7,1.2,-0.4,,6.0,6.0
2018-02-06,5131,24.0,4.0,-0.4,-5.2,,6.0,6.0
2018-02-07,5131,24.0,5.6,-2.5,-9.2,,6.0,6.0
2018-02-08,5131,24.0,7.6,1.6,3.4,,6.0,1006.0
2018-02-09,5131,24.0,5.8,-1.7,-7.7,,6.0,6.0
2018-02-10,5131,24.0,10.2,3.1,1.9,,6.0,6.0
2018-02-11,5131,24.0,7.1,-1.1,-4.5,,6.0,6.0
2018-02-12,5131,24.0,7.4,1.5,-0.7,,6.0,6.0
2018-02-13,5131,24.0,5.9,-1.4,-7.3,,6.0,6.0
2018-02-14,5131,24.0,8.8,2.3,2.3,,6.0,6.0
2018-02-15,5131,24.0,10.1,-0.6,-7.2,,6.0,6.0
2018-02-16,5131,24.0,10.9,0.2,-4.4,,6.0,1006.0
