met_day,fire_count,VPD_mean,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,wind_direction_circmean,ground_state_id_mode,station_count
2019-06-04,9,298.728,14.01,16.683,10.433,10.778,14.8,7.833,12.306,15.517,9.567,81.56,93.983,61.867,1006.11,999.179,,5.392,9.6,2633.021,492.5,16.0,0.0,0.133,1.0,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,152.351,1.0,6
2019-06-05,14,545.838,14.803,18.15,11.867,8.536,11.267,6.417,11.642,12.95,9.817,67.829,91.35,48.3,1006.016,999.093,,6.667,9.8,3944.792,1550.0,19.0,0.0,0.75,2.267,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,228.966,0.0,6
2019-06-06,17,642.456,14.127,18.75,8.75,5.812,8.467,2.467,10.174,12.233,7.933,60.359,90.333,35.333,1010.178,1003.22,,6.533,11.8,4468.75,2875.0,22.0,0.0,2.0,6.317,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,210.462,0.0,6
2019-06-07,10,371.187,14.108,17.817,12.0,10.053,13.05,5.7,12.01,14.2,9.183,77.158,91.417,60.833,1002.473,995.569,,6.617,11.2,3488.958,690.0,21.75,0.0,0.25,1.083,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,67.667,,6.0,108.618,1.0,6
2019-06-08,5,463.09,14.115,18.1,10.95,8.517,11.483,5.1,11.325,13.233,9.917,71.701,95.167,45.967,1011.401,1004.419,,12.175,17.6,3795.0,405.0,29.0,0.0,1.267,3.55,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,67.667,,6.0,248.104,1.0,6
2019-06-09,16,520.752,13.912,18.567,8.617,7.483,9.617,4.767,10.723,12.7,7.983,67.447,92.65,40.95,1020.386,1013.35,,4.308,7.8,3750.0,1225.0,,0.0,1.067,3.733,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,228.442,1.0,6
2019-06-10,1,132.658,11.303,13.033,9.583,9.712,10.883,7.983,10.499,11.433,9.15,90.258,96.3,72.517,1014.486,1007.436,,5.383,10.2,1511.458,325.0,18.0,0.0,0.0,0.017,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,84.812,1.0,6
2019-06-11,7,238.751,13.219,17.667,10.933,10.485,11.817,9.067,11.783,13.85,10.383,84.383,96.3,58.833,1011.364,1004.385,,5.517,10.4,3178.646,557.5,,0.0,0.133,1.533,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,95.183,1.0,6
2019-06-12,6,208.136,12.557,15.583,11.033,10.167,11.483,9.0,11.312,12.533,10.3,85.828,96.3,66.567,1009.606,1002.618,,3.825,6.6,2780.0,272.5,,0.0,0.283,0.9,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,24.067,1.0,6
2019-06-13,3,176.224,12.672,14.2,11.35,10.705,11.517,9.917,11.637,12.3,10.967,88.083,96.517,76.467,1005.922,998.969,,8.533,13.0,2549.515,435.0,22.667,0.0,0.0,0.217,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,39.333,,6.0,67.667,,6.0,216.205,1.0,6
2019-06-14,3,408.067,14.961,18.45,12.283,10.572,12.45,8.717,12.636,14.417,10.933,76.17,93.467,57.183,1010.32,1003.378,,8.058,12.8,3570.729,1247.5,20.0,0.0,0.867,3.15,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,67.667,,6.0,201.556,1.0,6
2019-06-15,3,392.882,14.687,18.333,11.383,10.447,12.333,8.283,12.442,14.3,10.467,76.665,90.85,54.867,1012.906,1005.946,,7.4,12.6,3655.729,1362.5,20.333,0.0,0.6,2.367,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,39.333,,6.0,67.667,,6.0,199.791,1.0,6
2019-06-16,3,377.194,14.888,19.35,9.517,10.834,13.467,8.65,12.695,15.167,9.083,77.967,95.15,59.683,1016.75,1009.762,,8.871,15.2,3261.979,737.5,24.5,0.0,0.817,2.317,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,67.667,,6.0,206.845,1.0,6
2019-06-17,13,627.784,16.458,21.067,11.833,9.866,11.417,8.4,12.962,15.05,10.917,66.672,90.417,48.4,1017.567,1010.614,,7.608,12.0,3841.667,1775.0,21.667,0.0,1.55,5.45,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,67.667,,6.0,215.371,0.0,6
2019-06-18,4,355.781,15.503,18.533,11.5,11.908,15.2,8.717,13.56,15.917,10.267,79.949,92.683,57.15,1013.854,1006.905,,3.1,6.0,2637.292,545.0,13.0,0.0,0.4,2.083,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,219.499,1.0,6
2019-06-19,3,281.617,16.301,19.05,13.733,13.697,15.533,12.2,14.817,16.533,12.933,84.936,93.717,70.8,1007.926,1001.032,,3.942,6.6,1854.062,715.0,,0.0,0.017,0.317,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,298.614,1.0,6
2019-06-20,6,516.444,15.741,18.75,12.8,10.291,14.1,7.883,12.876,14.583,11.283,71.356,93.983,51.283,1012.629,1005.682,,7.65,11.4,4116.667,1550.0,27.0,0.0,1.1,2.65,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,67.667,,6.0,254.567,1.0,6
2019-06-21,8,644.135,15.615,20.067,9.383,8.226,10.667,5.667,11.846,13.917,8.583,63.889,91.283,39.65,1019.347,1012.347,,5.208,8.8,4406.25,2875.0,,0.0,1.667,4.633,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,263.616,0.0,6
2019-06-22,6,744.18,16.652,22.183,10.267,8.373,10.683,4.567,12.393,15.2,9.483,61.022,92.233,38.35,1021.002,1014.028,,4.975,8.6,4301.042,2650.0,16.0,0.0,1.983,5.783,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,142.902,0.0,6
2019-06-23,13,606.932,18.528,23.5,12.683,13.107,14.9,9.433,15.404,18.0,11.45,71.723,89.917,55.533,1016.797,1009.899,,5.275,9.6,2239.583,1250.0,15.0,0.0,0.167,2.117,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,89.286,0.0,6
2019-06-24,8,624.612,21.034,24.05,16.817,16.308,17.967,14.517,18.144,19.9,15.783,75.005,90.967,58.317,1015.585,1008.764,,3.908,7.0,2532.292,1000.0,,0.0,0.267,0.967,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,179.532,0.0,6
2019-06-25,4,329.013,19.651,23.367,17.167,17.11,18.5,15.183,18.088,20.233,16.0,85.682,96.8,72.833,1018.778,1011.909,,4.175,7.6,1587.812,370.0,,0.0,0.167,0.433,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,26.186,1.0,6
2019-06-26,5,361.049,17.092,20.95,14.55,13.831,15.167,11.267,15.219,17.35,12.783,81.571,93.083,67.55,1027.146,1020.152,,7.65,10.8,2336.667,605.0,17.333,0.0,0.583,1.267,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,39.333,,6.0,67.667,,6.0,46.375,0.0,6
2019-06-27,13,603.68,17.01,22.383,13.067,11.064,12.75,9.817,13.747,16.4,11.467,69.22,83.483,49.267,1028.727,1021.699,,8.733,10.6,3148.958,2050.0,20.8,0.0,2.2,6.2,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,67.667,,6.0,82.305,0.0,6
2019-06-28,10,588.635,17.549,22.467,13.683,11.968,13.617,10.8,14.422,17.0,12.167,70.865,87.6,53.067,1024.27,1017.293,,7.958,10.8,2478.125,1175.0,17.0,0.0,2.117,6.7,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,67.667,,6.0,93.817,0.0,6
2019-06-29,14,1176.435,24.237,32.883,14.117,14.977,17.7,12.183,18.526,22.083,13.567,61.246,94.583,30.3,1014.988,1008.225,,5.725,10.2,2629.062,622.5,20.0,0.0,2.267,7.083,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,131.344,0.0,6
2019-06-30,21,781.873,19.417,23.417,15.067,12.54,16.717,9.85,15.534,18.483,12.817,65.538,85.35,48.7,1015.965,1009.094,,9.175,11.6,3238.542,1350.0,16.5,0.0,1.5,5.117,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,67.667,,6.0,271.241,0.0,6
2019-07-01,12,675.428,17.052,20.45,13.45,10.331,11.583,8.667,13.451,15.1,12.167,65.852,85.983,52.333,1020.275,1013.329,,7.85,11.0,4248.958,2350.0,20.0,0.0,1.217,3.233,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,286.79,0.0,6
2019-07-02,20,821.28,17.194,21.317,11.883,8.654,10.517,7.3,12.748,14.7,10.017,58.574,79.767,42.517,1024.904,1017.918,,5.039,8.0,4061.458,2200.0,,0.0,1.583,4.133,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,149.798,0.0,6
2019-07-03,12,866.813,17.621,22.617,12.433,8.483,11.15,6.217,12.85,15.133,10.567,57.386,84.7,39.267,1026.558,1019.555,,4.486,7.8,4021.875,2600.0,11.0,0.0,1.75,5.117,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,67.667,,6.0,65.295,0.0,6
2019-07-04,19,986.646,19.293,25.633,11.233,9.52,12.183,7.417,14.012,16.85,10.017,56.352,86.567,33.233,1024.6,1017.654,,3.3,6.6,4289.583,2125.0,,0.0,2.35,6.467,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,67.667,,6.0,283.524,0.0,6
2019-07-05,17,1127.394,21.04,25.517,15.683,11.285,13.0,8.9,15.591,17.65,13.183,55.091,76.433,37.917,1018.486,1011.626,,4.908,7.8,4153.125,2825.0,,0.0,1.433,5.15,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,84.333,,6.0,292.967,0.0,6
2019-07-06,13,740.608,19.125,22.667,14.633,12.621,14.817,8.667,15.447,17.367,12.433,66.684,91.6,51.767,1013.61,1006.753,,4.667,7.2,4352.396,457.5,,0.0,0.783,3.333,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,202.2,0.0,6
2019-07-07,11,461.402,16.931,20.95,14.117,12.351,15.0,9.067,14.421,15.733,12.783,76.344,95.6,50.683,1016.751,1009.811,,4.058,7.0,2637.292,317.5,,0.0,0.483,1.683,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,116.31,0.0,6
2019-07-08,16,850.8,17.897,22.583,13.317,9.36,11.55,6.7,13.382,15.6,11.117,58.694,79.433,41.3,1020.785,1013.84,,3.658,8.2,4329.375,1680.0,12.0,0.0,0.783,2.617,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,157.66,0.0,6
2019-07-09,15,829.285,18.888,23.6,15.017,11.311,13.533,9.55,14.688,17.05,12.333,62.268,74.383,42.967,1020.981,1014.052,,4.825,7.4,3683.333,2025.0,,0.0,0.3,0.883,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,212.371,0.0,6
2019-07-10,20,876.849,20.544,24.583,16.633,13.265,15.667,9.6,16.339,18.483,13.7,63.968,80.417,51.033,1018.023,1011.149,,5.708,9.6,3527.083,1750.0,,0.0,0.517,1.817,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,227.597,0.0,6
2019-07-11,17,1010.686,20.653,25.317,16.267,12.124,14.183,9.783,15.804,18.433,13.217,58.677,70.25,46.633,1012.828,1005.997,,5.667,9.8,3754.167,2275.0,19.0,0.0,1.283,3.9,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,266.582,0.0,6
2019-07-12,16,942.474,20.44,24.283,17.117,12.289,14.3,9.867,15.844,17.117,14.75,60.96,81.817,40.567,1015.025,1008.174,,7.839,11.8,4094.792,2525.0,17.333,0.0,1.517,4.617,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,39.333,,6.0,34.333,,6.0,316.733,0.0,6
2019-07-13,9,742.725,18.874,22.55,14.833,12.275,13.317,11.4,15.151,17.05,13.067,66.097,81.1,53.3,1021.491,1014.569,,5.333,8.0,3867.708,2475.0,,0.0,0.817,2.733,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,146.585,0.0,6
2019-07-14,15,551.617,17.144,21.283,13.617,11.76,13.8,9.567,14.183,15.7,12.017,71.964,93.567,48.733,1023.179,1016.196,,4.992,8.8,3310.417,425.0,21.0,0.0,0.45,1.85,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,37.612,0.0,6
2019-07-15,11,653.646,16.671,21.583,12.25,9.977,11.167,8.967,13.088,15.533,10.633,65.78,83.633,47.567,1022.509,1015.518,,4.45,7.4,4350.947,2150.0,14.0,0.0,1.017,2.867,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,39.99,0.0,6
2019-07-16,25,854.115,19.138,26.433,11.583,10.726,13.25,8.267,14.507,17.283,10.65,61.796,89.65,33.667,1019.088,1012.183,,4.342,9.0,3622.083,1900.0,,0.0,2.167,6.717,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,240.981,0.0,6
2019-07-17,24,898.449,19.782,24.667,13.467,11.495,13.35,8.883,15.163,17.15,12.3,61.306,88.6,39.433,1014.111,1007.249,,5.017,8.8,3506.25,1900.0,,0.0,1.083,4.367,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,84.333,,6.0,222.744,0.0,6
2019-07-18,10,628.643,18.622,22.85,15.567,12.718,16.667,8.95,15.353,17.267,12.467,70.933,94.3,42.433,1010.509,1003.654,,6.867,11.6,3074.688,362.5,17.0,0.0,0.417,1.783,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,244.86,1.0,6
2019-07-19,3,296.602,16.442,18.733,12.583,13.717,17.267,8.917,14.937,17.7,10.867,84.31,94.133,67.0,1011.315,1004.405,,6.289,10.6,2394.688,357.5,20.0,0.0,0.0,0.633,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,202.504,1.0,6
2019-07-20,1,564.522,19.29,23.833,15.917,14.25,17.25,10.833,16.394,18.4,13.9,74.926,96.217,47.983,1008.923,1002.094,,8.763,13.6,3437.292,445.0,23.333,0.0,1.117,3.05,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,39.333,,6.0,34.333,,6.0,236.743,0.0,6
2019-07-21,9,624.362,18.202,22.783,12.9,12.398,13.833,11.167,14.917,17.15,12.05,70.303,91.283,52.8,1020.291,1013.355,,7.132,10.4,4104.167,2200.0,,0.0,0.933,3.667,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,231.822,0.0,6
2019-07-22,11,640.041,21.151,26.283,16.217,16.33,18.267,13.833,18.172,21.083,14.85,74.802,87.65,59.417,1021.727,1014.836,,7.514,10.4,3338.542,2025.0,,0.0,1.183,3.467,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,225.493,0.0,6
2019-07-23,19,1200.464,24.877,32.4,15.917,15.727,18.467,12.85,19.238,21.783,15.483,61.984,96.817,31.183,1017.346,1010.586,,4.8,8.6,3026.354,757.5,,0.0,2.183,6.85,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,137.408,0.0,6
2019-07-24,19,1444.324,25.615,31.433,20.25,15.394,19.117,10.85,19.437,22.117,17.083,56.147,82.917,30.617,1012.03,1005.331,,6.058,10.4,3528.646,1312.5,,0.0,2.0,6.2,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,233.273,0.0,6
2019-07-25,22,1929.988,28.269,36.217,19.85,16.08,19.9,11.8,20.603,24.283,16.2,49.862,74.75,30.367,1010.279,1003.647,,4.775,8.6,3352.083,2075.0,17.0,0.0,1.567,5.4,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,135.243,0.0,6
2019-07-26,13,700.929,21.701,25.083,18.767,16.517,18.25,14.35,18.526,20.317,17.45,73.149,88.283,56.617,1010.486,1003.701,,5.558,9.6,2691.875,752.5,,0.0,0.117,0.45,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,254.315,1.0,6
2019-07-27,4,213.934,17.522,19.6,15.667,15.731,16.8,14.533,16.454,17.683,15.083,89.449,96.517,79.4,1007.032,1000.182,,5.933,8.4,1968.542,502.5,,0.0,0.0,0.017,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,301.504,1.0,6
2019-07-28,8,638.741,18.374,22.45,15.5,12.406,14.383,10.1,15.04,16.583,13.867,69.916,89.133,47.283,1005.946,999.114,,8.267,12.0,4168.75,2350.0,17.0,0.0,0.217,1.233,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,282.226,1.0,6
2019-07-29,15,894.68,19.688,24.7,13.167,11.41,13.0,9.283,15.059,17.333,12.0,61.197,87.783,38.633,1008.803,1001.98,,5.817,10.0,4263.542,2750.0,16.0,0.0,1.9,5.433,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,187.942,0.0,6
2019-07-30,0,425.957,18.012,19.7,16.583,14.331,16.233,11.833,15.892,17.317,14.65,79.537,91.167,60.933,1005.415,998.583,,9.817,15.8,2452.604,462.5,27.0,0.0,0.25,1.317,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,34.333,,6.0,167.314,1.0,6
2019-07-31,9,741.386,18.878,22.583,16.25,11.933,14.317,5.9,15.083,16.45,12.583,66.378,86.333,41.083,1012.356,1005.483,,10.15,13.8,3678.125,1925.0,19.0,0.0,0.7,2.367,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,248.757,1.0,6
2019-08-01,7,749.64,19.549,24.733,14.7,13.015,14.75,10.333,15.792,17.983,13.1,67.219,85.483,47.25,1017.039,1010.16,,4.917,7.4,3654.167,2250.0,17.0,0.0,0.917,2.467,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,302.664,0.0,6
2019-08-02,5,758.008,20.003,24.533,15.45,13.477,14.75,11.467,16.237,17.733,14.45,67.757,91.333,44.983,1019.042,1012.16,,4.758,7.0,2993.75,1050.0,15.0,0.0,1.067,3.167,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,25.815,0.0,6
2019-08-03,13,687.533,19.675,23.7,15.067,13.764,15.033,12.183,16.234,17.933,14.167,70.232,92.35,49.583,1018.799,1011.905,,3.542,6.0,3256.25,1300.0,,0.0,0.517,2.817,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,128.882,0.0,6
2019-08-04,11,696.883,20.109,25.883,15.15,14.318,16.2,12.417,16.685,19.0,13.667,70.62,86.267,48.35,1013.42,1006.58,,6.1,10.8,3288.542,2250.0,,0.0,0.083,1.633,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,155.046,0.0,6
2019-08-05,15,658.788,19.341,24.383,16.067,13.39,17.333,9.967,15.958,18.517,14.633,70.883,92.583,41.333,1009.811,1002.974,,7.883,12.0,3219.896,610.0,18.0,0.0,0.817,2.45,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,227.532,0.0,6
2019-08-06,13,604.561,18.709,22.667,15.2,13.272,14.5,12.0,15.599,17.15,14.117,72.2,90.05,52.333,1007.865,1001.024,,9.317,14.8,3013.542,1475.0,22.667,0.0,1.017,3.35,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,39.333,,6.0,34.333,,6.0,219.81,0.0,6
2019-08-07,8,550.938,18.106,22.517,14.3,13.085,15.467,11.433,15.249,17.45,13.467,73.742,90.8,54.25,1006.762,999.921,,8.558,13.2,3506.667,1085.0,21.25,0.0,0.867,3.483,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,34.333,,6.0,240.906,1.0,6
2019-08-08,10,615.094,18.928,23.367,13.533,13.509,15.967,11.15,15.786,18.1,12.717,72.173,91.517,50.6,1009.598,1002.785,,5.193,8.4,3829.315,2550.0,,0.0,0.9,3.5,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,84.333,,6.0,207.266,0.0,6
2019-08-09,5,497.351,20.19,23.967,17.45,16.222,18.883,14.217,17.798,19.867,16.167,79.12,93.583,56.7,1001.011,994.256,,10.425,17.4,2253.333,355.0,29.2,0.0,0.633,2.1,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,34.333,,6.0,190.038,1.0,6
2019-08-10,11,576.493,18.377,21.433,16.267,13.287,15.533,11.833,15.481,16.8,13.85,72.962,90.633,58.2,1004.386,997.558,,15.65,22.0,1773.958,505.0,37.2,0.0,0.933,3.1,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,34.333,,6.0,226.276,1.0,6
2019-08-11,14,657.774,17.935,21.717,14.817,11.774,12.833,10.467,14.514,16.35,13.083,68.24,83.45,51.65,1011.234,1004.353,,10.25,14.2,2854.167,1675.0,22.0,0.0,1.183,4.55,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,34.333,,6.0,229.794,0.0,6
2019-08-12,6,357.081,14.912,17.85,12.683,11.158,13.117,7.717,12.917,14.65,11.117,79.324,93.75,58.133,1014.656,1007.681,1012.333,3.942,8.0,3338.854,1405.0,17.0,0.0,0.217,1.017,,22.667,22.667,22.667,6.0,6.0,1.0,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,263.208,1.0,6
2019-08-13,10,648.003,15.953,21.483,10.2,8.444,10.833,4.683,12.126,14.2,9.483,64.522,91.117,34.45,1017.4,1010.43,,6.508,10.2,4563.542,3000.0,,0.0,1.617,4.833,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,260.304,0.0,6
2019-08-14,5,166.028,15.501,17.217,13.5,13.969,16.35,10.833,14.642,16.667,12.2,90.706,96.217,81.733,1012.491,1005.556,,6.708,11.0,2091.146,392.5,20.5,0.0,0.0,0.317,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,39.333,,6.0,34.333,,6.0,199.942,1.0,6
2019-08-15,2,614.896,17.933,22.017,13.883,11.949,15.867,8.983,14.661,16.317,11.983,70.238,93.25,45.533,1012.214,1005.33,,9.275,14.6,3826.042,1475.0,20.5,0.0,1.133,3.35,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,272.22,0.0,6
2019-08-16,3,260.096,15.828,18.283,12.433,13.353,16.0,10.933,14.436,16.333,11.683,85.68,96.167,66.15,1011.333,1004.421,,8.35,13.2,2399.479,280.0,22.0,0.0,0.0,0.183,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,34.333,,6.0,207.694,0.0,6
2019-08-17,7,494.063,18.197,21.933,15.367,13.694,16.633,11.233,15.64,17.033,14.15,76.505,96.083,53.183,1004.597,997.766,,9.042,13.2,2973.958,1000.0,19.0,0.0,1.25,3.45,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,233.162,1.0,6
2019-08-18,8,416.32,16.326,19.933,13.883,12.203,13.533,9.967,14.051,15.283,12.8,77.804,89.667,55.167,1005.535,998.664,,7.483,11.8,2910.938,712.5,19.0,0.0,0.617,1.217,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,226.561,1.0,6
2019-08-19,5,512.683,16.039,20.16,12.54,10.674,13.94,7.48,13.179,15.64,11.58,72.261,90.1,48.46,1014.162,1007.215,,9.51,14.75,3173.958,1325.0,26.5,0.0,1.48,3.4,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,39.333,,6.0,1.0,,6.0,242.287,1.0,5
2019-08-20,12,707.544,16.08,20.717,11.183,8.032,10.417,5.367,12.01,13.717,10.25,61.548,88.7,37.517,1022.812,1015.814,,6.424,10.4,3461.458,2150.0,18.0,0.0,1.65,4.1,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,262.555,1.0,6
2019-08-21,13,608.382,16.422,21.867,10.667,10.04,11.967,8.067,12.989,15.767,9.567,67.662,89.683,46.967,1026.496,1019.485,,4.983,8.6,3019.792,1800.0,22.0,0.0,1.383,4.783,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,215.114,0.0,6
2019-08-22,6,586.07,17.767,23.117,12.1,12.133,13.733,10.667,14.576,17.267,11.483,71.364,93.7,50.667,1024.772,1017.789,,6.45,9.8,3126.042,1175.0,17.0,0.0,1.467,4.867,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,231.015,0.0,6
2019-08-23,17,664.343,19.903,26.433,13.45,14.07,15.783,12.317,16.442,19.417,12.917,71.628,95.75,46.1,1024.002,1017.098,,2.742,5.6,3406.25,1800.0,0.0,0.0,2.017,6.067,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,199.734,0.0,6
