id,id_type,src_id,met_day,VPD_mean,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,wind_direction_circmean,ground_state_id_mode
5129.0,DCNN,710.0,2010-01-01,76.066,-1.0,-1.0,-1.0,-2.9,-2.9,-2.9,-1.6,-1.6,-1.6,86.6,86.6,86.6,,,,10.0,10.0,2000.0,2000.0,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,6.0,6.0,,,,,,6.0,360.0,4.0
5129.0,DCNN,710.0,2010-01-02,61.07,0.0,0.0,0.0,-1.4,-1.4,-1.4,-0.5,-0.5,-0.5,90.0,90.0,90.0,,,,7.0,7.0,1000.0,1000.0,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,6.0,6.0,,,,,,6.0,270.0,4.0
5129.0,DCNN,710.0,2010-01-03,64.146,-1.0,-1.0,-1.0,-2.6,-2.6,-2.6,-1.5,-1.5,-1.5,88.7,88.7,88.7,,,,6.0,6.0,1000.0,1000.0,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,6.0,6.0,,,,,,6.0,70.0,4.0
5129.0,DCNN,710.0,2010-01-04,,-1.7,-1.7,-1.7,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,6.0,,,,,,6.0,,,,,,,,6.0,360.0,4.0
5129.0,DCNN,710.0,2010-01-05,,-3.2,-3.2,-3.2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,6.0,,,,,,6.0,,,,,,,,6.0,180.0,4.0
5129.0,DCNN,710.0,2010-01-06,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,6.0,,,,,,6.0,,,,,,,,6.0,70.0,13.0
5129.0,DCNN,710.0,2010-01-07,,-3.4,-3.4,-3.4,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,6.0,,,,,,6.0,,,,,,,,6.0,290.0,13.0
5129.0,DCNN,710.0,2010-01-08,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,6.0,,,,,,6.0,,,,,,,,6.0,360.0,13.0
5129.0,DCNN,710.0,2010-01-09,222.928,-2.6,-2.6,-2.6,-10.2,-10.2,-10.2,-4.5,-4.5,-4.5,55.8,55.8,55.8,,,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,,,,,,,,6.0,360.0,13.0
5129.0,DCNN,710.0,2010-01-10,101.314,1.3,1.3,1.3,-1.0,-1.0,-1.0,0.5,0.5,0.5,84.9,84.9,84.9,,,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,,,,,,,,6.0,50.0,13.0
5129.0,DCNN,710.0,2010-01-11,62.695,0.5,0.5,0.5,-0.9,-0.9,-0.9,0.0,0.0,0.0,90.1,90.1,90.1,,,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,,,,,,,,6.0,50.0,13.0
5129.0,DCNN,710.0,2010-01-12,76.166,1.0,1.0,1.0,-0.7,-0.7,-0.7,0.4,0.4,0.4,88.4,88.4,88.4,,,,10.0,10.0,400.0,400.0,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,6.0,6.0,,,,,,6.0,140.0,13.0
5129.0,DCNN,710.0,2010-01-13,14.236,-0.4,-0.4,-0.4,-0.7,-0.7,-0.7,-0.5,-0.5,-0.5,97.6,97.6,97.6,,,,6.0,6.0,200.0,200.0,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,6.0,6.0,,,,,,6.0,90.0,13.0
5129.0,DCNN,710.0,2010-01-14,12.933,1.5,1.5,1.5,1.2,1.2,1.2,1.4,1.4,1.4,98.1,98.1,98.1,,,,5.0,5.0,200.0,200.0,,0.0,0.0,0.0,,6.0,6.0,6.0,,,,6.0,6.0,6.0,,,,,,6.0,90.0,13.0
