met_day,id,ob_hour_count,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q
2012-12-31,5028,12.0,8.7,2.6,0.5,,6.0,6.0
2013-01-01,5028,24.0,7.9,1.8,-1.6,,6.0,6.0
2013-01-02,5028,24.0,9.7,4.1,8.2,,6.0,6.0
2013-01-03,5028,24.0,10.3,8.3,7.5,,6.0,6.0
2013-01-04,5028,24.0,9.3,7.0,6.9,,6.0,6.0
2013-01-05,5028,24.0,9.7,6.1,3.6,,6.0,6.0
2013-01-06,5028,24.0,7.5,6.1,5.9,,6.0,6.0
2013-01-07,5028,24.0,8.8,6.5,5.1,,6.0,6.0
2013-01-08,5028,24.0,10.5,7.0,7.1,,6.0,6.0
2013-01-09,5028,24.0,8.6,0.1,-6.9,,6.0,6.0
2013-01-10,5028,24.0,1.8,-0.5,-4.0,,6.0,1006.0
2013-01-11,5028,24.0,4.4,0.5,-4.9,,6.0,6.0
2013-01-12,5028,24.0,3.8,-1.0,-2.9,,6.0,6.0
2013-01-13,5028,24.0,3.0,-1.4,-4.3,,6.0,6.0
2013-01-14,5028,24.0,1.5,-0.9,-3.2,,6.0,6.0
2013-01-15,5028,24.0,1.7,-3.4,-10.6,,6.0,6.0
2013-01-16,5028,24.0,-1.7,-3.9,-11.6,,6.0,6.0
2013-01-17,5028,24.0,3.1,-3.3,-2.7,,6.0,6.0
2013-01-18,5028,24.0,-0.5,-3.0,,,6.0,6.0
2013-01-19,5028,24.0,-0.3,-2.6,,,6.0,6.0
2013-01-20,5028,24.0,-1.0,-2.5,,,6.0,6.0
2013-01-21,5028,24.0,1.9,-3.2,,,6.0,6.0
2013-01-22,5028,24.0,1.9,-1.7,0.0,,6.0,6.0
2013-01-23,5028,24.0,1.2,-0.2,0.0,,6.0,6.0
2013-01-24,5028,24.0,1.1,-1.9,-3.4,,6.0,6.0
2013-01-25,5028,24.0,2.4,-0.2,-0.2,,6.0,6.0
2013-01-26,5028,24.0,9.3,2.1,3.8,,6.0,1006.0
2013-01-27,5028,24.0,9.9,1.5,-0.7,,6.0,6.0
2013-01-28,5028,24.0,10.1,2.3,7.2,,6.0,6.0
2013-01-29,5028,24.0,12.7,7.7,6.2,,6.0,6.0
2013-01-30,5028,24.0,11.0,6.1,4.1,,6.0,6.0
2013-01-31,5028,24.0,9.9,3.8,3.7,,6.0,6.0
2013-02-01,5028,24.0,6.9,1.0,-2.3,,6.0,6.0
2013-02-02,5028,24.0,5.2,-1.6,-6.9,,6.0,6.0
2013-02-03,5028,24.0,9.2,1.9,5.7,,6.0,6.0
2013-02-04,5028,24.0,10.2,0.9,-1.4,,6.0,6.0
2013-02-05,5028,24.0,5.4,1.8,0.4,,6.0,1006.0
2013-02-06,5028,24.0,5.2,-0.4,-3.1,,6.0,6.0
2013-02-07,5028,24.0,5.8,-1.2,-5.3,,6.0,6.0
2013-02-08,5028,24.0,5.5,-0.3,-2.5,,6.0,6.0
2013-02-09,5028,24.0,3.9,1.9,1.7,,6.0,1006.0
2013-02-10,5028,24.0,4.2,-0.3,0.0,,6.0,6.0
2013-02-11,5028,24.0,0.3,-0.8,0.0,,6.0,6.0
2013-02-12,5028,24.0,0.8,-0.7,-0.2,,6.0,6.0
2013-02-13,5028,24.0,7.4,0.4,0.0,,6.0,6.0
2013-02-14,5028,24.0,11.0,1.1,-2.8,,6.0,6.0
2013-02-15,5028,24.0,10.7,2.8,-1.2,,6.0,6.0
2013-02-16,5028,24.0,9.6,0.9,-5.1,,6.0,6.0
2013-02-17,5028,24.0,10.5,1.4,-1.4,,6.0,1006.0
2013-02-18,5028,24.0,7.6,0.2,-8.4,,6.0,6.0
2013-02-19,5028,24.0,10.6,0.4,-4.2,,6.0,6.0
2013-02-20,5028,24.0,4.6,0.1,-1.3,,6.0,6.0
2013-02-21,5028,24.0,0.9,-1.0,-1.6,,6.0,6.0
2013-02-22,5028,24.0,0.7,-1.2,-1.7,,6.0,6.0
2013-02-23,5028,24.0,1.6,-0.7,-1.6,,6.0,6.0
2013-02-24,5028,24.0,1.8,-0.3,-1.6,,6.0,6.0
2013-02-25,5028,24.0,3.1,1.5,1.2,,6.0,6.0
2013-02-26,5028,24.0,3.7,0.8,1.0,,6.0,6.0
2013-02-27,5028,24.0,5.5,0.8,-0.4,,6.0,6.0
2013-02-28,5028,24.0,8.0,1.2,1.0,,2006.0,2006.0
2013-03-01,5028,24.0,5.7,1.3,0.8,,6.0,6.0
2013-03-02,5028,24.0,5.1,-0.8,-8.5,,6.0,6.0
2013-03-03,5028,24.0,8.2,0.8,-1.6,,6.0,6.0
2013-03-04,5028,24.0,9.1,2.2,-0.4,,6.0,1006.0
2013-03-05,5028,24.0,16.0,6.3,2.1,,6.0,1006.0
2013-03-06,5028,24.0,12.7,6.3,5.9,,6.0,6.0
2013-03-07,5028,24.0,8.7,7.3,7.8,,6.0,6.0
2013-03-08,5028,24.0,9.0,4.5,4.5,,6.0,6.0
2013-03-09,5028,24.0,5.8,1.0,0.8,,6.0,6.0
2013-03-10,5028,24.0,2.3,-1.9,-2.8,,6.0,6.0
2013-03-11,5028,24.0,-0.5,-3.0,-4.5,,6.0,6.0
2013-03-12,5028,24.0,3.8,-1.4,-3.5,,6.0,6.0
2013-03-13,5028,24.0,6.2,-2.7,-5.7,,6.0,6.0
2013-03-14,5028,24.0,6.9,0.5,0.1,,6.0,6.0
2013-03-15,5028,24.0,7.6,4.5,4.6,,6.0,1006.0
2013-03-16,5028,24.0,7.6,2.5,-0.4,,6.0,6.0
2013-03-17,5028,24.0,6.2,-0.1,-7.6,,6.0,6.0
2013-03-18,5028,24.0,6.7,1.7,0.4,,6.0,1006.0
2013-03-19,5028,24.0,7.7,1.1,-1.9,,6.0,6.0
2013-03-20,5028,24.0,5.5,-0.3,-4.2,,6.0,6.0
2013-03-21,5028,24.0,5.4,1.2,0.2,,6.0,6.0
2013-03-22,5028,24.0,4.6,-0.2,,,6.0,6.0
2013-03-23,5028,24.0,0.1,-1.7,,,6.0,6.0
2013-03-24,5028,24.0,-0.3,-1.9,-1.5,,6.0,6.0
2013-03-25,5028,24.0,0.0,-0.8,-2.0,,6.0,6.0
2013-03-26,5028,24.0,1.0,-1.9,-4.0,,6.0,6.0
2013-03-27,5028,24.0,2.7,-2.0,-4.3,,6.0,6.0
2013-03-28,5028,24.0,3.7,-1.9,-5.0,,6.0,6.0
2013-03-29,5028,24.0,6.0,-0.3,-3.4,,6.0,6.0
2013-03-30,5028,24.0,5.2,-2.3,-6.3,,6.0,6.0
2013-03-31,5028,24.0,5.0,-0.6,-3.3,,6.0,6.0
2013-04-01,5028,24.0,5.1,-1.6,-3.8,,6.0,6.0
2013-04-02,5028,24.0,7.4,-0.8,-3.3,,6.0,6.0
2013-04-03,5028,24.0,4.3,-0.9,-3.1,,6.0,6.0
2013-04-04,5028,24.0,2.1,0.2,-0.7,,6.0,6.0
2013-04-05,5028,24.0,6.7,-1.0,-3.9,,6.0,6.0
2013-04-06,5028,24.0,9.6,0.2,-8.5,,6.0,6.0
2013-04-07,5028,24.0,10.3,2.5,0.4,,6.0,6.0
2013-04-08,5028,24.0,9.8,1.9,0.3,,6.0,6.0
2013-04-09,5028,24.0,8.1,1.5,0.2,,6.0,6.0
2013-04-10,5028,24.0,10.7,3.5,4.7,,6.0,6.0
2013-04-11,5028,24.0,10.0,5.0,3.9,,6.0,6.0
2013-04-12,5028,24.0,11.8,3.9,-1.3,,6.0,6.0
2013-04-13,5028,24.0,14.9,8.8,8.7,,6.0,6.0
2013-04-14,5028,24.0,19.2,9.8,7.3,,6.0,6.0
2013-04-15,5028,24.0,15.1,8.6,6.3,,6.0,6.0
2013-04-16,5028,24.0,16.4,8.6,5.2,,6.0,6.0
2013-04-17,5028,24.0,17.4,8.1,5.6,,6.0,6.0
2013-04-18,5028,24.0,13.6,6.1,3.2,,6.0,6.0
2013-04-19,5028,24.0,11.9,1.7,-5.7,,6.0,6.0
2013-04-20,5028,24.0,13.1,0.6,-7.4,,6.0,6.0
2013-04-21,5028,24.0,14.2,5.9,2.2,,6.0,1006.0
2013-04-22,5028,24.0,14.0,8.5,6.3,,6.0,6.0
