met_day,id,ob_hour_count,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q
2012-12-31,5129,24,11.0,2.7,,,6,6
2013-01-01,5129,24,7.5,1.8,,,6,6
2013-01-02,5129,24,10.5,4.6,,,6,6
2013-01-03,5129,24,11.0,8.8,,,6,6
2013-01-04,5129,24,10.0,7.6,,,6,6
2013-01-05,5129,24,10.3,6.0,,,6,6
2013-01-06,5129,24,8.2,6.5,,,6,6
2013-01-07,5129,24,9.0,7.0,,,6,2006
2013-01-08,5129,24,10.5,6.9,,,6,6
2013-01-09,5129,24,8.9,-1.5,,,6,6
2013-01-10,5129,24,2.3,-0.5,,,6,6
2013-01-11,5129,24,6.7,0.6,,,6,6
2013-01-12,5129,24,4.9,-1.2,,,6,6
2013-01-13,5129,24,1.9,-1.0,,,6,6
2013-01-14,5129,24,2.5,-0.5,,,6,6
2013-01-15,5129,24,2.4,-3.4,,,6,6
2013-01-16,5129,24,-1.9,-5.5,,,6,6
2013-01-17,5129,24,1.5,-2.6,,,6,6
2013-01-18,5129,24,0.3,-1.9,,,6,6
2013-01-19,5129,24,0.5,-2.0,,,6,6
2013-01-20,5129,24,0.1,-1.6,,,6,6
2013-01-21,5129,24,0.5,-6.2,,,6,6
2013-01-22,5129,24,2.2,-3.0,,,6,6
2013-01-23,5129,24,1.5,0.0,,,6,6
2013-01-24,5129,24,1.5,-3.0,,,6,6
2013-01-25,5129,24,3.5,0.5,,,6,6
2013-01-26,5129,24,10.3,3.5,,,6,6
2013-01-27,5129,24,9.8,1.5,,,6,6
2013-01-28,5129,24,10.5,3.0,,,6,6
2013-01-29,5129,24,13.4,8.0,,,6,6
2013-01-30,5129,24,11.0,6.4,,,6,6
2013-01-31,5129,24,10.4,4.4,,,6,6
2013-02-01,5129,24,7.0,2.0,,,6,6
2013-02-02,5129,24,5.1,-1.7,,,6,6
2013-02-03,5129,24,10.0,2.8,,,6,6
2013-02-04,5129,24,10.0,1.5,,,6,6
2013-02-05,5129,24,6.3,2.2,,,6,6
2013-02-06,5129,24,5.7,0.5,,,6,6
2013-02-07,5129,24,5.4,-0.4,,,6,6
2013-02-08,5129,24,5.5,1.0,,,6,6
2013-02-09,5129,24,4.5,2.4,,,6,6
2013-02-10,5129,24,4.9,0.1,,,6,6
2013-02-11,5129,24,1.3,-0.2,,,6,6
2013-02-12,5129,24,1.5,-0.1,,,6,6
2013-02-13,5129,24,8.5,0.5,,,6,6
2013-02-14,5129,24,10.4,1.8,,,6,6
2013-02-15,5129,24,9.2,2.3,,,6,6
2013-02-16,5129,24,10.0,0.0,,,6,6
2013-02-17,5129,24,10.0,1.5,,,6,6
2013-02-18,5129,24,8.2,-3.2,,,6,6
2013-02-19,5129,24,10.5,-1.0,,,6,6
2013-02-20,5129,24,5.5,0.5,,,6,6
2013-02-21,5129,24,1.5,-0.6,,,6,6
