id,id_type,src_id,met_day,VPD_mean,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,wind_direction_circmean,ground_state_id_mode
3781.0,WMO,726.0,2020-01-01,43.141,4.229166666666667,5.3,2.7,3.4958333333333336,5.1,1.8,3.920833333333333,5.2,2.4,94.77916666666665,100.0,89.6,1029.55,1008.2458333333334,,3.1666666666666665,7.0,507.5,20.0,,0.0,0.0,0.2,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,179.60807183089395,
3781.0,WMO,726.0,2020-01-02,42.598,7.2250000000000005,8.9,5.1,6.579166666666667,8.1,5.1,6.925,8.5,5.1,95.8125,100.0,86.2,1021.0666666666666,1000.1541666666667,,9.375,15.0,1345.8333333333333,10.0,,0.0,0.0,0.1,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,199.65316270042473,
3781.0,WMO,726.0,2020-01-03,122.481,6.904166666666666,9.7,2.7,4.95,9.2,0.6,6.1125,9.5,2.0,87.69166666666666,98.6,65.6,1021.6208333333334,1000.6708333333332,,10.458333333333334,16.0,2676.25,280.0,,0.0,0.0,3.1,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,275.59450890727044,
3781.0,WMO,726.0,2020-01-04,141.538,5.195833333333334,7.1,2.5,2.75,4.4,0.8,4.191666666666666,5.5,1.9,83.99166666666666,90.5,76.4,1034.425,1013.0875,,8.375,14.0,4500.0,3000.0,,0.0,0.0,2.6,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,263.75347477298686,
3781.0,WMO,726.0,2020-01-05,94.572,6.141666666666667,7.1,5.1,4.629166666666666,5.5,3.9,5.4875,6.0,4.9,89.98333333333333,96.7,79.3,1033.7,1012.4541666666668,,6.875,10.0,3875.0,600.0,,0.0,0.0,0.2,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,232.39486922056943,
3781.0,WMO,726.0,2020-01-06,120.15,6.204166666666667,7.5,5.0,4.2625,7.2,2.1,5.3875,7.4,3.8,87.32916666666667,98.6,79.6,1022.6833333333334,1001.6625,,11.0,15.0,3298.75,370.0,23.0,0.0,0.0,0.8,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,,1.0,,,218.16968952486468,
3781.0,WMO,726.0,2020-01-07,33.203,8.158333333333333,11.2,4.7,7.6625000000000005,11.0,4.4,7.9375,11.1,4.6,96.9375,100.0,85.6,1022.5791666666668,1001.6999999999999,,11.833333333333334,18.0,529.5833333333334,60.0,25.0,0.0,0.0,2.3,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,,1.0,,,216.88851490035253,
3781.0,WMO,726.0,2020-01-08,72.6,9.985714285714286,11.1,8.5,9.095238095238095,10.9,7.8,9.538095238095238,11.0,8.4,94.08095238095238,98.7,85.7,1020.8333333333334,1000.1285714285715,1002.0,8.363636363636363,15.0,1409.5238095238096,220.0,,0.0,0.0,0.1,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,,1.0,,,220.87859694894092,
3781.0,WMO,726.0,2020-01-09,78.024,9.799999999999999,11.1,6.2,8.845454545454546,10.8,4.4,9.322727272727272,10.9,5.4,93.55909090909091,98.8,85.8,1007.7809523809525,987.3238095238095,,13.958333333333334,19.0,1819.5454545454545,220.0,36.0,0.0,0.0,1.3,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,,1.0,,,215.61897583295828,
3781.0,WMO,726.0,2020-01-10,136.422,4.795833333333333,6.2,3.5,2.3416666666666663,4.4,1.0,3.8166666666666664,4.9,2.6,84.13333333333334,95.2,73.2,1023.0041666666666,1001.8625000000001,,7.958333333333333,14.0,3962.5,900.0,,0.0,0.0,2.4,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,,,1.0,,,292.67851542776765,
3781.0,WMO,726.0,2020-01-11,118.108,7.583333333333333,8.8,4.1,5.854166666666667,7.1,2.2,6.804166666666667,7.8,3.3,88.67083333333333,95.6,83.5,1024.9541666666667,1003.9875000000001,,14.458333333333334,23.0,1945.8333333333333,300.0,36.0,0.0,0.0,0.2,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,,1.0,,,211.66196100935926,
3781.0,WMO,726.0,2020-01-12,134.454,8.095833333333333,10.3,4.9,6.0874999999999995,9.0,3.8,7.195833333333333,9.3,4.7,87.54583333333333,98.6,70.7,1018.7624999999999,997.975,,12.25,17.0,3113.3333333333335,250.0,28.0,0.0,0.0,2.6,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,,1.0,,,230.4682142654095,
3781.0,WMO,726.0,2020-01-13,84.67,7.5625,10.1,4.9,6.308333333333334,9.0,4.6,6.991666666666667,9.5,4.8,91.86666666666667,98.4,84.3,1008.7083333333334,988.0791666666668,,14.541666666666666,24.0,1771.6666666666667,390.0,39.0,0.0,0.0,0.4,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,,1.0,,,199.10864975508156,
3781.0,WMO,726.0,2020-01-14,68.509,9.15,11.7,6.6,8.275,11.1,5.4,8.720833333333333,11.4,6.2,94.09166666666665,97.4,89.7,997.0583333333334,976.7708333333334,,16.583333333333332,26.0,881.25,180.0,46.0,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,,1.0,,,209.58042272497988,
3781.0,WMO,726.0,2020-01-15,96.484,7.3625,11.3,5.1,5.916666666666667,9.7,3.3,6.716666666666666,10.3,4.4,90.60416666666667,97.1,84.7,1007.275,986.6583333333333,,11.541666666666666,25.0,2348.75,330.0,41.0,0.0,0.0,2.1999999999999997,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,,1.0,,,226.10593092709027,
3781.0,WMO,726.0,2020-01-16,126.512,8.208333333333334,11.0,5.9,6.358333333333333,9.2,4.3,7.358333333333333,9.5,5.4,88.37083333333334,96.0,75.9,1015.0291666666667,994.3083333333334,,11.75,17.0,2416.6666666666665,700.0,27.0,0.0,0.0,0.9,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,,1.0,,,185.04523352120677,
3781.0,WMO,726.0,2020-01-17,113.579,6.4875,9.5,2.4,4.645833333333333,9.0,0.7,5.7250000000000005,9.2,1.8,88.25416666666666,97.3,71.5,1012.8541666666666,992.0625,,10.833333333333334,20.0,3600.0,1200.0,28.0,0.0,0.0,2.2,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,,1.0,,,225.84365122621557,
