id,id_type,src_id,met_day,VPD_mean,VPD_max,VPD_min,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,VPD_hourly_mean,VPD_hourly_max,VPD_hourly_min,wind_direction_circmean,ground_state_id_mode
3779.0,WMO,19144.0,2010-01-01,175.28060361433919,288.9401305764867,119.28478091604183,1.5666666666666667,3.2,0.2,-2.3291666666666666,-1.0,-3.4,0.17916666666666667,1.2,-1.1,74.70833333333333,81.5,62.4,1006.125,1000.2916666666666,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,175.28060361433919,288.9401305764867,119.28478091604183,,
3779.0,WMO,19144.0,2010-01-02,181.86110068526602,331.9836913198409,104.20816051578201,2.6958333333333333,5.4,0.5,-1.0708333333333333,0.2,-2.7,1.3208333333333335,3.2,-0.7,76.10416666666667,84.8,62.2,1016.0,1010.125,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,181.86110068526602,331.9836913198409,104.20816051578201,,
3779.0,WMO,19144.0,2010-01-03,163.77104857020555,275.6245152511417,116.2181932778107,1.8875,3.2,0.1,-1.6583333333333332,0.4,-3.3,0.625,1.8,-1.0,76.78750000000001,84.0,63.1,1023.5875,1017.6583333333333,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,163.77104857020555,275.6245152511417,116.2181932778107,,
3779.0,WMO,19144.0,2010-01-04,136.7186596468216,218.55265796815482,77.7540965155148,-0.31666666666666665,1.9,-2.0,-3.3874999999999997,-2.8,-4.4,-1.4166666666666667,0.2,-2.6,77.55833333333334,86.1,68.5,1020.0208333333334,1014.0666666666666,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,136.7186596468216,218.55265796815482,77.7540965155148,,
3779.0,WMO,19144.0,2010-01-05,194.3135974627368,299.4060240615661,100.82131992989511,0.9541666666666666,3.2,-1.8,-3.4166666666666665,-0.2,-4.8,-0.5791666666666667,1.4,-2.7,71.2375,85.3,60.0,1005.9208333333332,1000.0708333333333,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,194.3135974627368,299.4060240615661,100.82131992989511,,
3779.0,WMO,19144.0,2010-01-06,94.53794524741024,215.63683725946612,50.92421579963438,1.0583333333333333,1.9,-2.1,-1.0083333333333333,0.6,-5.1,0.3041666666666667,1.4,-3.1,85.31666666666666,92.5,65.2,1003.7791666666667,997.9583333333334,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,94.53794524741024,215.63683725946612,50.92421579963438,,
3779.0,WMO,19144.0,2010-01-07,125.27386259565101,169.16338095354672,91.83655828037806,-1.0791666666666668,1.3,-3.2,-3.9375,-1.7,-6.0,-2.0791666666666666,0.2,-4.0,77.93333333333334,84.2,72.2,1011.8125,1005.8791666666666,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,125.27386259565101,169.16338095354672,91.83655828037806,,
3779.0,WMO,19144.0,2010-01-08,114.0372725298324,217.81533432593613,74.02980184261844,-0.24166666666666667,1.5,-1.6,-2.6916666666666664,-1.7,-3.5,-1.1624999999999999,0.2,-2.3,81.25,87.7,68.0,1022.5791666666668,1016.6041666666666,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,114.0372725298324,217.81533432593613,74.02980184261844,,
3779.0,WMO,19144.0,2010-01-09,161.36663735709473,277.04759311925847,90.84243592826009,-0.4916666666666667,1.4,-2.3,-4.154166666666667,-2.4,-5.8,-1.804166666666667,0.1,-3.1,73.27916666666667,82.9,57.5,1023.75,1017.8652173913044,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,161.36663735709473,277.04759311925847,90.84243592826009,,
3779.0,WMO,19144.0,2010-01-10,123.33608892383832,167.79594986110382,65.84599310579028,2.125,2.7,1.7,-0.5125000000000001,0.6,-2.2,1.1833333333333333,1.6,0.4,82.69583333333334,90.6,75.7,1018.8249999999999,1012.9250000000001,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,123.33608892383832,167.79594986110382,65.84599310579028,,
3779.0,WMO,19144.0,2010-01-11,144.35458523576295,210.63987344396196,51.73114190240981,2.2624999999999997,3.1,1.5,-0.7875000000000001,0.7,-2.2,1.1624999999999999,1.9,0.6,80.04166666666667,92.4,71.8,1019.7541666666666,1013.8541666666666,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,144.35458523576295,210.63987344396196,51.73114190240981,,
3779.0,WMO,19144.0,2010-01-12,166.64103147915944,210.62294198901293,105.23877094426805,2.529166666666667,3.2,2.0,-1.0041666666666667,0.2,-1.9,1.2541666666666667,1.7,0.7,77.3,85.4,72.2,1010.4375,1004.6,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,166.64103147915944,210.62294198901293,105.23877094426805,,
3779.0,WMO,19144.0,2010-01-13,114.7058317845362,178.74042029859,63.03359635406679,1.7750000000000001,3.1,0.6,-0.7291666666666666,0.8,-2.2,0.8833333333333333,2.2,0.0,83.59166666666667,90.5,74.3,1001.4583333333334,995.6583333333333,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,114.7058317845362,178.74042029859,63.03359635406679,,
3779.0,WMO,19144.0,2010-01-14,66.60762958190965,97.48727443519137,38.6469484624665,3.295833333333333,5.1,1.6,2.0500000000000003,3.4,0.1,2.8000000000000003,4.4,1.1,91.46666666666665,94.7,87.3,1005.6125000000001,999.8125,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,66.60762958190965,97.48727443519137,38.6469484624665,,
3779.0,WMO,19144.0,2010-01-15,124.19395590663083,192.63793359478575,78.87518165557289,5.158333333333333,7.4,2.1,3.091666666666667,5.3,0.5,4.2875000000000005,6.4,1.5,86.17916666666667,89.4,80.9,1018.0500000000001,1012.2208333333333,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,124.19395590663083,192.63793359478575,78.87518165557289,,
3779.0,WMO,19144.0,2010-01-16,125.53160607843557,210.4891039446463,61.86350353945468,6.791666666666667,8.8,4.9,4.7625,7.8,1.4,5.925,8.3,3.5,86.88333333333333,94.5,76.2,1007.6041666666666,1001.8625000000001,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,125.53160607843557,210.4891039446463,61.86350353945468,,
3779.0,WMO,19144.0,2010-01-17,191.38371303989524,383.3808500962005,62.14027172303839,7.129166666666666,9.5,5.0,4.175,7.7,3.2,5.8500000000000005,8.1,4.3,81.62916666666668,94.4,66.6,1016.9125,1011.1374999999999,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,191.38371303989524,383.3808500962005,62.14027172303839,,
3779.0,WMO,19144.0,2010-01-18,113.42194092185709,186.85104427702714,27.71481617395995,6.654166666666666,8.8,4.7,4.9375,6.5,3.6,5.895833333333333,7.7,4.3,88.7625,96.8,83.3,1025.5291666666667,1019.6875,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,113.42194092185709,186.85104427702714,27.71481617395995,,
3779.0,WMO,19144.0,2010-01-19,161.4662938941726,188.3854995097853,103.88328356158604,7.870833333333334,8.8,6.4,5.529166666666666,6.4,3.4,6.808333333333334,7.7,5.1,84.81666666666666,89.7,80.4,1022.2125,1016.4125,,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,106.0,6.0,,,,,,,,,,,161.4662938941726,188.3854995097853,103.88328356158604,,
